trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,model_path,model_sha256,shared_pi0,fitted_from_population_iteration,format,class,indices,l2,standardize,mean,scale,coefficients,intercept,converged,iterations,condition_number,feature_names
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,1,pi1,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.0025__l2x_1__next_use__seed_4/pi1.json,873467496923a347a5fd1219005a4ffc3a0cb03a73978f98380b6276b51e07a9,False,0,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.6991615316462516, -3.5236235758153596, 9.107183202966054, 5.668634020958741, 0.02661219896785915, 0.10348, 4.086503404470483, 3.8482981028866767, 3.1093022128725667, 0.5415938343847548, 3.878052576166789, 3.2264810685308776, 2.748937064842383, 2.2682520603291194, 0.11628278424739838, 0.546273696843783, 1.2472480374407768, 1.521879113289515, 0.8502064021797975, -0.20845083709910678, -0.29373422144145395, 0.7429360518479348, 1.6796878753908475]","[0.6147301721978, 1.0079931935815771, 1.087470022174684, 1.383694482183734, 0.058969203330347914, 0.3045847822856552, 1.510635106989292, 1.4420148129663763, 1.9529803655546372, 0.3966449225331785, 1.5335795789801911, 2.0477384866787847, 2.2100646694160226, 2.2498088934306315, 0.26979398210869787, 0.37836890094956094, 0.40071827392765547, 0.49324663152009585, 0.21943245699568642, 0.6639362278382938, 0.3538358369720587, 0.20755349244074867, 0.6140630624807176]","[0.2586286332699761, 0.15092228615629172, 0.044305157180214896, 0.1314975841258828, -0.08152672061117026, -0.3709028349938695, 0.001990395686361381, -0.42747552725425847, -0.010670090810387067, 0.25310833942555366, 0.01491563772458551, -0.18673687425401447, -0.04073518847121698, 0.11782545848621642, -0.1261387022049894, 0.17682550367250155, -0.18271326197741977, 0.41726896255588974, 0.09711623963538359, 0.029925670419110664, 0.13371503417654795, -0.005163111810736185, -0.34513819603360013]",-5.130925400541749,True,1,997.2944347504053,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,2,pi2,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.0025__l2x_1__next_use__seed_4/pi2.json,3cc63fd34355cfdd5d296402fe42db1e970a1e504af6cfe3451b5a48de37f800,False,1,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.595302318953673, -3.5489546224180857, 9.429727206773759, 5.371803385752042, 0.03033117019557394, 0.20428, 3.5145685695741573, 3.291491772237619, 2.89761460630024, 0.5245304835101233, 3.3995539439105986, 2.8267914158352214, 2.3166107755732535, 1.9934193388438224, 0.11384678767681122, 0.560032805299759, 1.128990984551112, 1.4640826693820954, 0.8859012607665857, -0.11501463968123077, -0.21521337435285948, 0.7116458506822586, 1.5643603219604492]","[0.6665318784683342, 1.065261058522676, 1.1124483016586963, 1.528844393913521, 0.05961111377089699, 0.40317450514634473, 1.8964336809695124, 1.7831014788979342, 2.0531015735407765, 0.40473795229315446, 1.9249954895771004, 2.032594925725375, 2.1895314782946667, 2.2326612168294235, 0.2684082714997043, 0.38687147974243047, 0.484040477907049, 0.5458928713046105, 0.18927492438734472, 0.6392817502759041, 0.30981249335192756, 0.20156394307619463, 0.6729462329969289]","[0.21922397422068707, 0.11436536035092768, 0.11024211871728162, -0.18617132937478234, -0.0684816544627194, -0.2606123782011251, 0.03072398613370331, -0.37947915401689153, -0.054669993626748174, 0.5669280047509981, 0.05242738520781246, -0.0434774567294603, 0.01395155315712175, 0.1360101093135985, -0.09180730733673963, 0.1260045424619927, -0.14734763046987615, 0.37383905139215795, 0.09394839585591581, 0.06672635561541114, -0.11825579982109223, -0.00048056811244013653, -0.15056631791518343]",-5.13222972048404,True,1,1087.9793343592623,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.0025__l2x_1__next_use__seed_4/pi3.json,b4e22f44172b69e465f7cb99bfd7bc326eb572acb23e6d9edfb6d89b7a0dfec9,False,2,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.6658622572485606, -3.5512372574869793, 9.54387568760554, 5.5008212049484255, 0.029659997768891045, 0.11169333333333334, 3.901625919148127, 3.665263249279658, 2.98997638645897, 0.5399215574799203, 3.792337964427471, 3.0024785750397047, 2.4298442656207087, 2.111894699713389, 0.12669174485842388, 0.5401924733018875, 1.1848178828374545, 1.5242727325375875, 0.8786411597904563, -0.10928797088815753, -0.2897816702644007, 0.7253219786349933, 1.6417393001246452]","[0.6212328251471859, 1.1113481994854946, 1.1059967155112955, 1.4434199926666873, 0.060255269068829366, 0.3149887817402744, 1.5213921534133719, 1.4345933012297774, 1.9678464238043982, 0.40120112410422476, 1.5792579431986524, 1.9947828548340394, 2.1320325159992524, 2.199239011556165, 0.2790768272537381, 0.39427217875268944, 0.4675564034155414, 0.5018847709868289, 0.19794849021769279, 0.6155702958446454, 0.3572639277916744, 0.199468651718361, 0.625062746669248]","[0.227553198254323, 0.184966689519313, 0.10412938730963378, -0.37282282845945913, -0.11752635791721948, -0.10056159113479016, 0.12810670902571028, -0.27296659779870863, -0.004140600780126712, 0.5652245007793694, 0.1354288459958971, -0.160949473820005, 0.055355128251851606, 0.06730095854273195, -0.1193042674589518, 0.134693988373263, -0.1796622353823259, 0.4502622957535277, 0.07048326727590666, 0.0308279898834008, -0.08431954901764216, -0.0196370468257346, -0.12033902988306107]",-5.102197102320376,True,1,1027.9149971140987,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/pi0/toolagent_trace__binary.json,a65177cf0a9a21996aedeef1cb62244019828c8cb19d7220b1ff517e7a049090,True,,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[0.8096629016330695, -5.321094764998092, 9.23036882841083, 5.514174091950778, 0.018314729632971392, 0.799897484148662, 0.9467494658557233, 0.9421397264367972, 0.2588276932990503, 0.03029841580449546, 0.9390221925266732, 0.3277154906735184, 0.13007740931793024, 0.06254365043392034, 0.02604143480963055, 0.12194674231188699, 0.41342269278363236, 0.6133515267377022, 0.7513975391142586, -0.0077272733290498965, -0.1612044093511933, 0.629511193038368, 0.8067950537728491]","[0.2948448009640376, 1.3534749402148634, 1.0950990738772708, 1.2758803776720107, 0.07955338405129857, 0.4000768663660809, 1.9226167751979413, 1.9148433439031107, 0.9787147731873891, 0.13659244944125024, 1.9118863085939015, 1.2120095499083225, 0.7822323278031206, 0.534299310406172, 0.14972427920825127, 0.2920079421768785, 0.42611817003718405, 0.4116831053362716, 0.420551888852635, 0.1459060684768322, 0.34984633196854936, 0.22748607578438387, 0.29198949440623817]","[-0.030948931803028313, 0.42654302771565117, -0.007113715574975574, -0.262926071859118, -0.14094442230873966, 0.10110420383863544, 0.17406934134672045, 0.1454300387685245, -0.015895694900514925, 0.1088194434511539, 0.17641050655060317, -0.07025939191500939, 0.07661244922196764, 0.061711627992636936, -0.15419739008684455, 0.05297263782742442, 0.3376265134639054, 0.2245628894053318, 0.31645547999071993, 0.01787585994592326, 0.0927663164548065, 0.4440283314116868, 0.02230169075249223]",-2.3933849547877704,True,7,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,1,pi1,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.0025__l2x_1__binary__seed_1/pi1.json,10c5aa6d552b90f166587534b20ec8b08cf66f988dadea72b6a08f584b8fc6cb,False,0,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.6240486617525418, -3.4294790621058144, 8.981429916915893, 5.5498450784023605, 0.02709710043193462, 0.10291333333333333, 4.0906343228584525, 3.9252236588176093, 2.873005138762897, 0.45445906133280856, 3.9666391606251397, 3.043739140237967, 2.586502089437644, 1.9993966949017843, 0.12428489278554916, 0.5577345157527923, 1.2706292309451104, 1.5220808940760295, 0.908760663468043, -0.12399517117268877, -0.3681208892423512, 0.802379434478283, 1.6066103867252668]","[0.5853985333936115, 0.9708069234112867, 1.0636380660669635, 1.3300821076630498, 0.05903043043210102, 0.30384565021661175, 1.4998776565795138, 1.4627510810058124, 1.9127228049467329, 0.3737385999745608, 1.5292884572326646, 1.998175789996219, 2.2660828220276095, 2.2716511920660145, 0.276148993975952, 0.36236206563856915, 0.4001955203183369, 0.4919766474126485, 0.1678187098543866, 0.571013559673849, 0.3598703540956517, 0.2533885168514493, 0.5809643091056335]","[0.14825968990992933, 0.29131894059533897, 0.09372068998103814, 0.029269394411567062, -0.2268615513063027, -0.1533694769067402, 0.020920622544895306, -0.08883648503262824, -0.43847995974187376, 0.8351202532042885, 0.039496800459406636, -0.09687710031135931, 0.08083263506820912, 0.030116491772465528, -0.16209596937354356, 0.2105006531428214, -0.23879934833953584, 0.26604205325869995, -0.09386705156128494, 0.050827712964390426, 0.16394861159074878, -0.007051242924420659, -0.06411271750575985]",0.44053946605403715,True,6,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,2,pi2,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.0025__l2x_1__binary__seed_1/pi2.json,aedddc5a96d8d20df39384ed0b6208e78e9a338fcf4bac319bf4de7d1b31fa87,False,1,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.6630317858600616, -3.475976747378508, 9.58360400800705, 5.694508992385069, 0.025431591993268422, 0.12367333333333333, 4.117568085867365, 3.8579258279538156, 3.1703704422593235, 0.5698736543249459, 3.976689671268463, 3.1936692073726656, 2.519020855088234, 2.024768554228147, 0.12913485339005787, 0.562866063583692, 1.1060311272064844, 1.4312160165429115, 0.8117981805384655, -0.14087842398872755, -0.2576687627448584, 0.7152787514050801, 1.6388287938316664]","[0.6334596598176729, 1.0980304583372542, 1.0990728232109195, 1.434037326403382, 0.05732881908041483, 0.32920850529042467, 1.6580814981134384, 1.5903931482705778, 2.092185952792027, 0.41479275177250247, 1.7296063522152734, 2.1969031998522492, 2.2197972996984365, 2.1909803032512043, 0.2794523173792002, 0.36718598019569676, 0.46176376856068774, 0.5123708060721915, 0.2561909479481242, 0.6748811564113759, 0.356994565387951, 0.17946590880877802, 0.6340772704129498]","[0.00536118641892353, 0.06980381508419957, 0.4484095816089437, -0.24076541222694015, -0.05730871787083423, -0.3644510141356586, 0.05434406580343447, 0.05401328281869007, -0.1440265397471658, 0.38056158681182545, 0.09488020411575301, -0.14382731210293423, 0.3897128904604938, 0.3158059111400602, -0.017602421161074976, 0.04472751923016896, -0.10438143085222627, 0.24859411451072344, 0.33030998800571043, 0.1096469757848605, 0.18543209301426877, 0.021985644847926953, 0.2874189786669927]",0.8593408997011829,True,6,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.0025__l2x_1__binary__seed_1/pi3.json,f2a7a55bd1d0b6dbc92257cf2a00b73e1ef1e3d1684bb065eb256bb903318558,False,2,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.6720750440279644, -3.6265218541161217, 9.953428926019669, 5.685321983017921, 0.02720922070111769, 0.10952, 4.128135329601765, 3.939092235867977, 3.050228944556331, 0.5002020948840915, 4.03295679002126, 3.1111951400764783, 2.8636298625858623, 2.4079022018376985, 0.12419733674526215, 0.4859019655529658, 1.1378037536938985, 1.5045416274650891, 0.8518400632168849, -0.09517855753660658, -0.32194077324252884, 0.7228864103571574, 1.6569673030082386]","[0.5962213831000089, 1.1403862268442504, 0.9761467770645181, 1.4338802272349953, 0.06163111193104405, 0.31229052114977807, 1.5537783196137191, 1.5093936869418851, 1.9701917498897592, 0.3839314453375985, 1.604735363488205, 2.0346393112213694, 2.2593933653410057, 2.2873515117621674, 0.27720164804150876, 0.38698198369917947, 0.4594769712651331, 0.4895441184380586, 0.20691870893669706, 0.5477734744185695, 0.35562755100845567, 0.17671305044377755, 0.5917527820208198]","[0.04166470807761234, 0.17644212707623777, 0.18067707476367184, 0.06210902296167119, -0.10106082780561014, -0.40715189314171185, 0.1789039128272667, -0.2495846383198758, -0.5743879716857335, 1.3081315554205806, 0.19262422751243238, -0.489457501422986, 0.37400314403387, -0.0613532871289181, -0.07456217346623474, 0.2308439603204951, -0.2865560638873723, 0.08683740516280115, -0.16433507525566557, 0.056837303537964574, 0.2152066003743166, -0.051673139619827196, -0.055247061817901746]",0.8941736833346203,True,6,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/pi0/toolagent_trace__binary.json,a65177cf0a9a21996aedeef1cb62244019828c8cb19d7220b1ff517e7a049090,True,,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[0.8096629016330695, -5.321094764998092, 9.23036882841083, 5.514174091950778, 0.018314729632971392, 0.799897484148662, 0.9467494658557233, 0.9421397264367972, 0.2588276932990503, 0.03029841580449546, 0.9390221925266732, 0.3277154906735184, 0.13007740931793024, 0.06254365043392034, 0.02604143480963055, 0.12194674231188699, 0.41342269278363236, 0.6133515267377022, 0.7513975391142586, -0.0077272733290498965, -0.1612044093511933, 0.629511193038368, 0.8067950537728491]","[0.2948448009640376, 1.3534749402148634, 1.0950990738772708, 1.2758803776720107, 0.07955338405129857, 0.4000768663660809, 1.9226167751979413, 1.9148433439031107, 0.9787147731873891, 0.13659244944125024, 1.9118863085939015, 1.2120095499083225, 0.7822323278031206, 0.534299310406172, 0.14972427920825127, 0.2920079421768785, 0.42611817003718405, 0.4116831053362716, 0.420551888852635, 0.1459060684768322, 0.34984633196854936, 0.22748607578438387, 0.29198949440623817]","[-0.030948931803028313, 0.42654302771565117, -0.007113715574975574, -0.262926071859118, -0.14094442230873966, 0.10110420383863544, 0.17406934134672045, 0.1454300387685245, -0.015895694900514925, 0.1088194434511539, 0.17641050655060317, -0.07025939191500939, 0.07661244922196764, 0.061711627992636936, -0.15419739008684455, 0.05297263782742442, 0.3376265134639054, 0.2245628894053318, 0.31645547999071993, 0.01787585994592326, 0.0927663164548065, 0.4440283314116868, 0.02230169075249223]",-2.3933849547877704,True,7,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,1,pi1,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.0025__l2x_1__binary__seed_2/pi1.json,c16f2ef58b380b1a745c09920fcc5448076fc364cee87c34342315f5750cb44b,False,0,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.6251120060857136, -3.4309317948921523, 8.9903357086881, 5.552959669677416, 0.026879709008533197, 0.10181333333333334, 4.093717789085905, 3.9280883835935594, 2.8745201095548616, 0.4551595483364458, 3.9698806392796833, 3.0422611856881776, 2.590312033366362, 2.0116472564133008, 0.12484768206914267, 0.556377359143893, 1.2716412484192847, 1.5232874886186918, 0.9089157607608537, -0.12383715829029984, -0.3685065274223631, 0.8000296332573891, 1.6075907074658076]","[0.5833697765837836, 0.9732227422305308, 1.0600874866458132, 1.3232017928992075, 0.05895846542586405, 0.30240267606105753, 1.4919198046161513, 1.4545932239807529, 1.911044582752688, 0.3737712557642905, 1.523751971489714, 1.9950051487909242, 2.262819615767902, 2.27226758495805, 0.27773409942409416, 0.3638464839599787, 0.39858971250962155, 0.48983610471498384, 0.16789255918196588, 0.5723012378934006, 0.3600438790386687, 0.24505180184343822, 0.5791071284460105]","[0.13224581251755005, 0.29280709064305593, 0.09449275615760236, 0.03692081638960207, -0.24686473792952823, -0.13962575768169128, 0.02194432857903946, -0.10186414341251458, -0.4406859161182973, 0.8403905117277458, 0.03864627273543423, -0.09774261997775278, 0.10211398780140817, 0.0334180739338402, -0.15152889016345225, 0.22274540824166653, -0.24729886004035637, 0.2674182851450093, -0.07259148665302093, 0.0456888630784014, 0.14397731046399762, 0.00488116783875195, -0.05462773487305759]",0.435440126163006,True,6,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,2,pi2,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.0025__l2x_1__binary__seed_2/pi2.json,2e5f0e96ab7ea6cd0d66fb12ba04860682cadb4ada040eb999cd34f12ab909f5,False,1,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.6514133787282308, -3.4328092337052025, 9.585459376312892, 5.672255104539395, 0.025593833173648453, 0.12518666666666667, 4.114748468474746, 3.856529656163057, 3.1186154969255457, 0.5596037228739809, 3.9684085357483228, 3.1398095067803067, 2.5309204160563152, 2.0129564891266822, 0.13255703618208567, 0.5752028096199036, 1.114062056760788, 1.4309524798170725, 0.819213966783459, -0.1463399407982338, -0.2671178838705543, 0.7190800288979212, 1.6275394699732462]","[0.6324202139696079, 1.0698580942044353, 1.1031305395769662, 1.433972235744837, 0.056930552149694204, 0.33093045365386903, 1.6678912374682717, 1.6003779833386167, 2.116722444029875, 0.41776839238114716, 1.7352432245741123, 2.2177319232301316, 2.233325573965934, 2.199041148259201, 0.28300634518238643, 0.3633889014426255, 0.45570225121790053, 0.5129293466274512, 0.2501580573147401, 0.6786202669198312, 0.3644034327033877, 0.17951772357571102, 0.632328937076647]","[0.014982842275894859, 0.049933437291087145, 0.4252180876367896, -0.19962657587346286, -0.04788951703796487, -0.3565159446867542, 0.06225900397648564, 0.02722126262978893, -0.12031209071680986, 0.3633902475793908, 0.09269566756584656, -0.18003054002048452, 0.27405202671166534, 0.3477914937414839, -0.030486358264544853, 0.06374792301586571, -0.130341707782353, 0.2874595807660419, 0.3189224442563319, 0.08400637097003656, 0.19606586981259766, -0.0109898645277111, 0.3101439538041846]",0.8780149042812645,True,6,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.0025__l2x_1__binary__seed_2/pi3.json,b9d51f548baadda36fa973debcbc681cce339be04a217db52c2169102d67b72b,False,2,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.675291537978649, -3.64552533794562, 9.932094896256128, 5.6852916879502935, 0.026885956355767168, 0.10878666666666667, 4.117946128359835, 3.9250104726235073, 3.0268112857334026, 0.5037277017090086, 4.022183020317555, 3.067033516345819, 2.76821017425855, 2.4436374587051075, 0.12276101920207341, 0.4826784033044179, 1.1384881102148692, 1.5069304723072052, 0.852008213514487, -0.09576312532392739, -0.3211273569813658, 0.7187614466746648, 1.6605653014262518]","[0.6036367895603534, 1.1469369417295352, 0.9955692824332399, 1.4244471169632904, 0.06026028250823552, 0.3113713664135195, 1.5456244433956934, 1.4978147233814092, 1.9823046930693284, 0.38720484525966586, 1.5986576462819777, 2.0297603010354646, 2.24460919468131, 2.288550654566389, 0.27481035154538175, 0.38814335809367234, 0.4626359498212505, 0.4915836404372611, 0.2074751079140298, 0.5588710753503272, 0.35947542154293644, 0.18118576219327448, 0.5990893685924732]","[0.010668231538508925, 0.27337184274038573, 0.24611649970076935, 0.07292006665797159, -0.1248274560705905, -0.35430649578993795, 0.21869246784464857, -0.27197264832677714, -0.543788421415169, 1.3184353653015384, 0.2319260038331003, -0.5600415053355452, 0.48026046939032807, -0.12574439369029386, -0.09091789569957956, 0.23752537057610215, -0.2094455981287058, 0.06610067686809863, -0.17864946255189254, 0.05860702429250674, 0.2396526279657305, -0.013002480899532732, -0.06196205874015087]",0.8495272526448504,True,6,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
