trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,window,population_iteration,scoring_iteration,authoritative_recorded_tuple,rows,groups,prevalence,pooled_metric,within_decision_micro,within_decision_macro,decisions_scored,decisions_constant_label,decisions_constant_label_share,evicted_lowest_label_rate,actual_victim_lowest_label_rate,proposed_victim_lowest_label_rate,actual_victim_label_rank_fraction_mean,proposed_victim_label_rank_fraction_mean,actual_proposed_victim_agreement_rate,proposed_minimum_tuple_tie_decisions,nonconstant_label_decisions,metric_nan_nonconstant_decisions,actual_rejected_decisions,actual_rejected_reused_within_h_share,actual_rejected_avoidable_share,actual_evicted_decisions,actual_evicted_reused_within_h_share,actual_evicted_avoidable_share,primary_exact_tie_pairs,full_tuple_exact_tie_pairs,minimum_positive_primary_pair_margin,minimum_top_two_primary_margin,recorded_argmin_groups,recorded_argmin_mismatches,recorded_argmin_match_rate,scoring_recorded_tuple
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,0,pi0,train,0,0,True,679648.0,40000.0,0.4727859127077546,0.6003424169062507,0.5914946556594759,0.5909636232074407,39991.0,9.0,0.000225,nan,0.7152,0.7152,0.4001606770833333,0.4001606770833333,1.0,73.0,39991.0,0.0,20370.0,0.22410407461953855,0.9995618838992333,19630.0,0.3478858889454916,1.0,812.0,812.0,1.2721027874140756e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,0,pi0,test,0,0,True,679600.0,40000.0,0.5185535609181872,0.6158146070469094,0.6125427620318453,0.6128139757534898,39998.0,2.0,5e-05,nan,0.73165,0.73165,0.36707515625000003,0.36707515625000003,1.0,39.0,39998.0,0.0,23199.0,0.2106987370145265,1.0,16801.0,0.34795547884054523,1.0,90.0,90.0,8.176950366811653e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,1,pi1,train,1,1,True,679504.0,40000.0,0.49056959193764865,0.6424200938945271,0.6470226211656146,0.6462426298968037,39991.0,9.0,0.000225,nan,0.71085,0.71085,0.39298781250000003,0.39298781250000003,1.0,30.0,39991.0,0.0,23895.0,0.251810002092488,1.0,16105.0,0.3445513815585222,1.0,262.0,262.0,4.945562109837098e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,1,pi1,test,1,1,True,679539.0,40000.0,0.5627800611885411,0.579402606128003,0.5798135136529134,0.5799913855585316,39993.0,7.0,0.000175,nan,0.7234,0.7234,0.3480471875,0.3480471875,1.0,17.0,39993.0,0.0,26734.0,0.2355053489937907,0.9993646759847522,13266.0,0.3599427106889794,0.9993717277486911,24.0,24.0,3.7571302202721313e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,2,pi2,train,2,2,True,679632.0,40000.0,0.48643530616568964,0.6376626491924423,0.6324453688107047,0.631762316283819,39995.0,5.0,0.000125,nan,0.71565,0.71565,0.3926515625,0.3926515625,1.0,23.0,39995.0,0.0,25792.0,0.25158964019851116,0.9998458930497766,14208.0,0.34389076576576577,1.0,244.0,244.0,2.729350213892534e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,2,pi2,test,2,2,True,679592.0,40000.0,0.5725685411246748,0.6480929508116042,0.646903920802298,0.6468537894307717,39993.0,7.0,0.000175,nan,0.728225,0.728225,0.34028984375,0.34028984375,1.0,21.0,39993.0,0.0,26674.0,0.22737497188273226,0.9995053586150041,13326.0,0.3611736455050278,0.9991689175150633,29.0,29.0,6.84963126218463e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,3,pi3,train,3,3,True,679548.0,40000.0,0.48883228263492795,0.6402258139155005,0.6395713814679979,0.6386411774156253,39983.0,17.0,0.000425,nan,0.71165,0.71165,0.3935428125,0.3935428125,1.0,37.0,39983.0,0.0,24119.0,0.2493055267631328,0.9998336936637285,15881.0,0.3479000062968327,0.9994570135746607,290.0,290.0,6.733026342020665e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,3,pi3,test,3,3,True,679567.0,40000.0,0.5454649799063227,0.593336772590771,0.5983112351917733,0.5982519561271936,39998.0,2.0,5e-05,nan,0.718275,0.718275,0.3599059375,0.3599059375,1.0,12.0,39998.0,0.0,27542.0,0.2412315735966887,0.9998494882600842,12458.0,0.3714079306469738,0.9997838772422736,17.0,17.0,9.214794394196701e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,0,pi0,train,0,0,True,679677.0,40000.0,0.471754965961773,0.599754098146348,0.5903627522298264,0.5899063785720116,39989.0,11.0,0.000275,nan,0.712125,0.712125,0.40233739583333333,0.40233739583333333,1.0,77.0,39989.0,0.0,20377.0,0.22785493448495853,1.0,19623.0,0.35030321561433014,0.9997090485888857,844.0,844.0,1.4405459214383853e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,0,pi0,test,0,0,True,679597.0,40000.0,0.5190796898750288,0.6149114969955952,0.6109999825283812,0.6111981795379515,39993.0,7.0,0.000175,nan,0.733075,0.733075,0.36610348958333333,0.36610348958333333,1.0,41.0,39993.0,0.0,23224.0,0.20737168446434723,0.9993770764119602,16776.0,0.3496661897949452,0.9996590521650187,90.0,90.0,2.0697230896510321e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,1,pi1,train,1,1,True,679488.0,40000.0,0.4872345059809739,0.6446130960634403,0.6476499059477535,0.6466001320294864,39983.0,17.0,0.000425,nan,0.71145,0.71145,0.39444453125,0.39444453125,1.0,19.0,39983.0,0.0,23806.0,0.24787868604553473,1.0,16194.0,0.34833889094726445,1.0,279.0,279.0,1.0774803915758469e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,1,pi1,test,1,1,True,679521.0,40000.0,0.5623549529742274,0.5777807684588907,0.5786176057256985,0.5787075398922068,39997.0,3.0,7.5e-05,nan,0.7249,0.7249,0.34742979166666665,0.34742979166666665,1.0,11.0,39997.0,0.0,26682.0,0.23442770407015967,0.9995203836930455,13318.0,0.3568103318816639,1.0,17.0,17.0,3.5045071566930375e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,2,pi2,train,2,2,True,679627.0,40000.0,0.4863388299758544,0.6386788195514798,0.6338034963000481,0.6330526115264142,39985.0,15.0,0.000375,nan,0.718275,0.718275,0.3913479166666667,0.3913479166666667,1.0,24.0,39985.0,0.0,25768.0,0.2460027941633033,0.9995267392333176,14232.0,0.3466835300730748,0.9997973246858533,226.0,226.0,5.1507201628830934e-09,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,2,pi2,test,2,2,True,679631.0,40000.0,0.5734803150533156,0.6423944122353915,0.6411879707065735,0.6415411788506815,39994.0,6.0,0.00015,nan,0.7309,0.7309,0.338371875,0.338371875,1.0,13.0,39994.0,0.0,26847.0,0.22196148545461317,0.9991609330424568,13153.0,0.36577206720900174,0.9997921430056121,20.0,20.0,1.8481817520843435e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,3,pi3,train,3,3,True,679538.0,40000.0,0.48641871389090824,0.6365880994004319,0.6391923336195013,0.6382056751399444,39987.0,13.0,0.000325,nan,0.711675,0.711675,0.39480114583333337,0.39480114583333337,1.0,43.0,39987.0,0.0,23952.0,0.25,1.0,16048.0,0.34571286141575275,0.9994592645998558,328.0,328.0,3.367233991635743e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,3,pi3,test,3,3,True,679554.0,40000.0,0.534001712888159,0.5845987331722341,0.5890155618809604,0.5890959333971971,39999.0,1.0,2.5e-05,nan,0.7169,0.7169,0.36671619791666665,0.36671619791666665,1.0,14.0,39999.0,0.0,27991.0,0.2464720803115287,0.9998550514567328,12009.0,0.36855691564659837,1.0,19.0,19.0,8.612145796504933e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,0,pi0,train,0,0,True,679679.0,40000.0,0.47269814132848004,0.598359384325337,0.590058609400052,0.5894118711639623,39989.0,11.0,0.000275,nan,0.7102,0.7102,0.4028459375,0.4028459375,1.0,90.0,39989.0,0.0,20383.0,0.23014276603051562,0.9997868258367086,19617.0,0.35183769179793034,1.0,843.0,843.0,1.6558912485642452e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,0,pi0,test,0,0,True,679608.0,40000.0,0.5192978893715201,0.6141447551859437,0.611143983084644,0.6112961702447428,39998.0,2.0,5e-05,nan,0.732975,0.732975,0.36599140625,0.36599140625,1.0,40.0,39998.0,0.0,23118.0,0.20784669954148283,1.0,16882.0,0.3481222603956877,0.9998298451590948,78.0,78.0,1.3457056136090273e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,1,pi1,train,1,1,True,679509.0,40000.0,0.4892871176099213,0.6432642375318403,0.6461692523862005,0.6454135063848914,39979.0,21.0,0.000525,nan,0.712475,0.712475,0.3928109375,0.3928109375,1.0,30.0,39979.0,0.0,24689.0,0.24938231601117908,1.0,15311.0,0.34903010907190907,1.0,278.0,278.0,2.6785897611070197e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,1,pi1,test,1,1,True,679528.0,40000.0,0.5625890323871864,0.5788465547194542,0.5788300914202569,0.5790283761462068,39997.0,3.0,7.5e-05,nan,0.722325,0.722325,0.3486709375,0.3486709375,1.0,14.0,39997.0,0.0,27025.0,0.23840888066604995,0.9995343783951576,12975.0,0.35969171483622353,1.0,25.0,25.0,3.23082305603295e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,2,pi2,train,2,2,True,679672.0,40000.0,0.48331253898939486,0.6357898556568513,0.6303958509299478,0.6296008328081252,39987.0,13.0,0.000325,nan,0.713225,0.713225,0.39562749999999997,0.39562749999999997,1.0,20.0,39987.0,0.0,25892.0,0.2520469643133014,0.9998467667790377,14108.0,0.3507229940459314,0.9995957962813258,242.0,242.0,1.5526688895706187e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,2,pi2,test,2,2,True,679603.0,40000.0,0.5697811810718905,0.6401205812246741,0.6392050848016406,0.6391587442908365,39991.0,9.0,0.000225,nan,0.729625,0.729625,0.3410575,0.3410575,1.0,25.0,39991.0,0.0,26885.0,0.2269667100613725,0.9995083579154376,13115.0,0.3600457491422036,0.9987293519695044,33.0,33.0,8.490443181852214e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,3,pi3,train,3,3,True,679541.0,40000.0,0.48634151581729435,0.6355727686825468,0.6365681822308847,0.6358264969524661,39985.0,15.0,0.000375,nan,0.709525,0.709525,0.39597458333333335,0.39597458333333335,1.0,36.0,39985.0,0.0,23621.0,0.2500317514076457,1.0,16379.0,0.3489224006349594,0.9996500437445319,347.0,347.0,4.223740557307565e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,3,pi3,test,3,3,True,679536.0,40000.0,0.5401965458783641,0.5941814403919953,0.5988011793336944,0.5988400554400123,39996.0,4.0,0.0001,nan,0.71605,0.71605,0.36391697916666665,0.36391697916666665,1.0,11.0,39996.0,0.0,27476.0,0.24439510845829088,0.9995532390171258,12524.0,0.3710475886298307,0.9997848074026253,20.0,20.0,2.1069975553178466e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,0,pi0,train,0,0,True,679644.0,40000.0,0.47231491780991225,0.5992519908201597,0.5897911868936511,0.589168876416157,39990.0,10.0,0.00025,nan,0.71155,0.71155,0.40233026041666664,0.40233026041666664,1.0,80.0,39990.0,0.0,20353.0,0.22522478258733356,0.99978184991274,19647.0,0.3539980658624726,1.0,777.0,777.0,1.6954061016205557e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,0,pi0,test,0,0,True,679644.0,40000.0,0.5175179947148801,0.6156670778470897,0.6122392280156892,0.6124413762799701,40000.0,0.0,0.0,nan,0.731025,0.731025,0.3679569791666667,0.3679569791666667,1.0,46.0,40000.0,0.0,23144.0,0.21331662633944004,1.0,16856.0,0.3453962980541054,1.0,79.0,79.0,2.1563943096089555e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,1,pi1,train,1,1,True,679466.0,40000.0,0.4905881972019203,0.6456847538626901,0.6482826944726638,0.6472486730442853,39981.0,19.0,0.000475,nan,0.7138,0.7138,0.39144109374999997,0.39144109374999997,1.0,20.0,39981.0,0.0,24132.0,0.24755511354218465,1.0,15868.0,0.3450970506680111,0.9996347699050402,288.0,288.0,2.4400381604117172e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,1,pi1,test,1,1,True,679499.0,40000.0,0.563584346702497,0.5820900784646638,0.5846089609280666,0.5847017767582481,39996.0,4.0,0.0001,nan,0.72535,0.72535,0.34654875,0.34654875,1.0,9.0,39996.0,0.0,26820.0,0.23180462341536168,0.9995174521473379,13180.0,0.3621396054628225,0.9997904881625812,16.0,16.0,1.9102688203487261e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,2,pi2,train,2,2,True,679637.0,40000.0,0.4823486655376326,0.634132055833128,0.6295651143054455,0.6287021446066174,39986.0,14.0,0.00035,nan,0.715,0.715,0.39515723958333326,0.39515723958333326,1.0,34.0,39986.0,0.0,25650.0,0.2503313840155945,1.0,14350.0,0.3469686411149826,1.0,267.0,267.0,8.974720605570141e-09,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,2,pi2,test,2,2,True,679610.0,40000.0,0.5693574255823193,0.6357517480403313,0.6351809175412112,0.6351547106631337,39995.0,5.0,0.000125,nan,0.73095,0.73095,0.34052052083333334,0.34052052083333334,1.0,15.0,39995.0,0.0,27057.0,0.22537605795173152,0.9996720236142997,12943.0,0.3607355327203894,0.9993574641250803,22.0,22.0,1.1449292069976025e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,3,pi3,train,3,3,True,679574.0,40000.0,0.48737591491140037,0.636631719075839,0.6343627628013743,0.6335583868954321,39990.0,10.0,0.00025,nan,0.715075,0.715075,0.39247406250000005,0.39247406250000005,1.0,38.0,39990.0,0.0,24009.0,0.24836519638468907,0.999832299178266,15991.0,0.33994121693452567,0.9998160412067697,330.0,330.0,9.529330369240085e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,3,pi3,test,3,3,True,679557.0,40000.0,0.540148949977706,0.5870757343530283,0.5914224985849234,0.5916113759764541,40000.0,0.0,0.0,nan,0.71575,0.71575,0.36404906249999996,0.36404906249999996,1.0,17.0,40000.0,0.0,27323.0,0.2442630750649636,1.0,12677.0,0.37043464542084087,1.0,19.0,19.0,2.7799013313511978e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,0,pi0,train,0,0,True,679061.0,40000.0,0.3218105589924911,0.2240709467437096,nan,0.2216766477855792,39935.0,65.0,0.001625,nan,0.79725,0.79725,0.43401130208333333,0.43401130208333333,1.0,37.0,39935.0,0.0,173.0,0.0,nan,39827.0,0.20380646295226856,1.0,677.0,677.0,1.7365202609198604e-09,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,0,pi0,test,0,0,True,679016.0,40000.0,0.34370176844139166,0.29255764960415903,nan,0.2788843515155128,39964.0,36.0,0.0009,nan,0.81695,0.81695,0.4129155729166667,0.4129155729166667,1.0,37.0,39964.0,0.0,507.0,0.023668639053254437,1.0,39493.0,0.18512141392145443,1.0,412.0,412.0,2.7232680110955698e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,1,pi1,train,1,1,True,679395.0,40000.0,0.3281257589472987,0.24121426573230717,nan,0.23798628901635116,39937.0,63.0,0.001575,nan,0.8033,0.8033,0.4275393229166667,0.4275393229166667,1.0,37.0,39937.0,0.0,1365.0,0.035897435897435895,1.0,38635.0,0.20245891031448168,1.0,673.0,673.0,1.7672142682556569e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,1,pi1,test,1,1,True,679460.0,40000.0,0.3447134489153151,0.29968293387205797,nan,0.28493024601709444,39957.0,43.0,0.001075,nan,0.820425,0.820425,0.4107233333333334,0.4107233333333334,1.0,36.0,39957.0,0.0,2166.0,0.06001846722068329,1.0,37834.0,0.18641962256171699,1.0,466.0,466.0,1.3716097591043308e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,2,pi2,train,2,2,True,679162.0,40000.0,0.3254643222088397,0.24544123512377086,nan,0.23889753073969858,39936.0,64.0,0.0016,nan,0.803575,0.803575,0.42899875000000004,0.42899875000000004,1.0,33.0,39936.0,0.0,850.0,0.13294117647058823,1.0,39150.0,0.19787994891443167,1.0,656.0,656.0,6.74095677055675e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,2,pi2,test,2,2,True,679101.0,40000.0,0.3465817308471052,0.30463358342822167,nan,0.29058951558340795,39964.0,36.0,0.0009,nan,0.8233,0.8233,0.4071881770833333,0.4071881770833333,1.0,45.0,39964.0,0.0,1662.0,0.10830324909747292,1.0,38338.0,0.17966508425061298,1.0,504.0,504.0,2.4993657810057357e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,3,pi3,train,3,3,True,679366.0,40000.0,0.3254343019815534,0.2453453689121719,nan,0.23997604756942298,39938.0,62.0,0.00155,nan,0.802025,0.802025,0.4295758333333333,0.4295758333333333,1.0,45.0,39938.0,0.0,1273.0,0.03377847604084839,1.0,38727.0,0.2034497895525086,1.0,660.0,660.0,5.753593068646978e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,3,pi3,test,3,3,True,679415.0,40000.0,0.345768050455171,0.29859313226838463,nan,0.2849761400533802,39951.0,49.0,0.001225,nan,0.82,0.82,0.4099910937500001,0.4099910937500001,1.0,37.0,39951.0,0.0,1982.0,0.058022199798183655,1.0,38018.0,0.18635909306118154,1.0,464.0,464.0,1.707542995887934e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,0,pi0,train,0,0,True,679115.0,40000.0,0.3220323509273098,0.22445471161784047,nan,0.22158200861934674,39932.0,68.0,0.0017,nan,0.79685,0.79685,0.4347742708333333,0.4347742708333333,1.0,36.0,39932.0,0.0,176.0,0.005681818181818182,1.0,39824.0,0.20412314182402572,1.0,658.0,658.0,4.32536353400792e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,0,pi0,test,0,0,True,679017.0,40000.0,0.3444022756425833,0.29339142472775526,nan,0.2784206741128269,39965.0,35.0,0.000875,nan,0.8172,0.8172,0.41251171875,0.41251171875,1.0,33.0,39965.0,0.0,479.0,0.022964509394572025,1.0,39521.0,0.18473722830900027,1.0,477.0,477.0,8.33466788918713e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,1,pi1,train,1,1,True,679382.0,40000.0,0.3277360895637506,0.24317076795425682,nan,0.23843170304629438,39937.0,63.0,0.001575,nan,0.80625,0.80625,0.4265134895833333,0.4265134895833333,1.0,35.0,39937.0,0.0,1359.0,0.059602649006622516,1.0,38641.0,0.1984938277994876,1.0,698.0,698.0,2.770232843118947e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,1,pi1,test,1,1,True,679391.0,40000.0,0.3485680558029176,0.3053876729634383,nan,0.29124194751655835,39967.0,33.0,0.000825,nan,0.824175,0.824175,0.4058791666666666,0.4058791666666666,1.0,39.0,39967.0,0.0,2220.0,0.05990990990990991,1.0,37780.0,0.18271572260455268,1.0,461.0,461.0,8.477240243109918e-09,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,2,pi2,train,2,2,True,679080.0,40000.0,0.32507510160805797,0.2471375760657506,nan,0.2409152456235666,39927.0,73.0,0.001825,nan,0.80245,0.80245,0.42987781249999996,0.42987781249999996,1.0,33.0,39927.0,0.0,454.0,0.14757709251101322,1.0,39546.0,0.19822485207100593,1.0,644.0,644.0,3.608333631888172e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,2,pi2,test,2,2,True,678977.0,40000.0,0.3466789007580522,0.3069378812609067,nan,0.29280890861068765,39959.0,41.0,0.001025,nan,0.822575,0.822575,0.40780687499999996,0.40780687499999996,1.0,39.0,39959.0,0.0,1179.0,0.11874469889737066,1.0,38821.0,0.17920713016151052,1.0,489.0,489.0,3.7246046247219056e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,3,pi3,train,3,3,True,679450.0,40000.0,0.3279049230995658,0.2448503581142201,nan,0.23853950072814886,39950.0,50.0,0.00125,nan,0.80115,0.80115,0.4287066145833333,0.4287066145833333,1.0,44.0,39950.0,0.0,1795.0,0.0947075208913649,1.0,38205.0,0.20387383850281376,1.0,611.0,611.0,2.0218011265171754e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,3,pi3,test,3,3,True,679458.0,40000.0,0.3465055971082834,0.29576763798216443,nan,0.2804815349134292,39958.0,42.0,0.00105,nan,0.81875,0.81875,0.41020130208333333,0.41020130208333333,1.0,39.0,39958.0,0.0,2827.0,0.08206579412805094,1.0,37173.0,0.18879294111317355,1.0,402.0,402.0,2.6752641879568273e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,0,pi0,train,0,0,True,679070.0,40000.0,0.3211627667250799,0.2252475583781161,nan,0.2229891396766462,39911.0,89.0,0.002225,nan,0.798625,0.798625,0.43403395833333325,0.43403395833333325,1.0,35.0,39911.0,0.0,179.0,0.00558659217877095,1.0,39821.0,0.2023304286682906,1.0,591.0,591.0,1.1383448139667962e-07,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,0,pi0,test,0,0,True,679043.0,40000.0,0.3437882431598588,0.2928064285917137,nan,0.2774171473999105,39938.0,62.0,0.00155,nan,0.81635,0.81635,0.4131921875,0.4131921875,1.0,44.0,39938.0,0.0,500.0,0.022,1.0,39500.0,0.18577215189873417,1.0,444.0,444.0,9.538142098364233e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,1,pi1,train,1,1,True,679427.0,40000.0,0.32798814294986806,0.24176817681489698,nan,0.2360201662187143,39944.0,56.0,0.0014,nan,0.801575,0.801575,0.42805125000000005,0.42805125000000005,1.0,29.0,39944.0,0.0,1637.0,0.07574832009773977,1.0,38363.0,0.2037379766962959,1.0,647.0,647.0,5.2675142470093306e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,1,pi1,test,1,1,True,679421.0,40000.0,0.3465141642663385,0.2966571132959328,nan,0.28182968214654414,39955.0,45.0,0.001125,nan,0.820625,0.820625,0.4091315104166667,0.4091315104166667,1.0,41.0,39955.0,0.0,2487.0,0.07760353839967833,1.0,37513.0,0.1861488017487271,1.0,470.0,470.0,8.815168062170642e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,2,pi2,train,2,2,True,679072.0,40000.0,0.32484331558362,0.24919174420178067,nan,0.2428996217894064,39926.0,74.0,0.00185,nan,0.799775,0.799775,0.4316000520833333,0.4316000520833333,1.0,35.0,39926.0,0.0,477.0,0.14675052410901468,1.0,39523.0,0.20097158616501784,1.0,603.0,603.0,1.6083329335003782e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,2,pi2,test,2,2,True,678997.0,40000.0,0.34660241503276157,0.3051182047222546,nan,0.2909257706559737,39950.0,50.0,0.00125,nan,0.8215,0.8215,0.4083194791666666,0.4083194791666666,1.0,41.0,39950.0,0.0,1164.0,0.12886597938144329,1.0,38836.0,0.17998764033371098,1.0,446.0,446.0,7.121927936282191e-09,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,3,pi3,train,3,3,True,679428.0,40000.0,0.32645254537640483,0.24309077008747235,nan,0.23817493806985707,39928.0,72.0,0.0018,nan,0.802775,0.802775,0.4288869791666666,0.4288869791666666,1.0,35.0,39928.0,0.0,1388.0,0.02881844380403458,1.0,38612.0,0.20327877343830933,1.0,702.0,702.0,1.883760170073856e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,3,pi3,test,3,3,True,679441.0,40000.0,0.34730756607269797,0.30218324058622864,nan,0.2880684654477157,39961.0,39.0,0.000975,nan,0.81785,0.81785,0.41035046875,0.41035046875,1.0,27.0,39961.0,0.0,2039.0,0.04904364884747425,1.0,37961.0,0.18932588709464976,1.0,422.0,422.0,2.246981711806484e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,0,pi0,train,0,0,True,679109.0,40000.0,0.32185113140894905,0.22290998678743307,nan,0.21993150680474857,39926.0,74.0,0.00185,nan,0.7947,0.7947,0.4363471874999999,0.4363471874999999,1.0,34.0,39926.0,0.0,204.0,0.00980392156862745,1.0,39796.0,0.2064026535330184,1.0,612.0,612.0,9.022357438936979e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,0,pi0,test,0,0,True,679010.0,40000.0,0.34380347859383514,0.2925353423853874,nan,0.27788495187310386,39967.0,33.0,0.000825,nan,0.81755,0.81755,0.4123861458333334,0.4123861458333334,1.0,39.0,39967.0,0.0,529.0,0.022684310018903593,1.0,39471.0,0.18461655392566695,1.0,440.0,440.0,3.288808247958741e-08,0.0,40000.0,0.0,1.0,1
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,1,pi1,train,1,1,True,679491.0,40000.0,0.3276467237976662,0.24014447185822957,nan,0.23492921873311623,39940.0,60.0,0.0015,nan,0.8031,0.8031,0.42814723958333323,0.42814723958333323,1.0,31.0,39940.0,0.0,1573.0,0.07056579783852511,1.0,38427.0,0.20212350690920447,1.0,683.0,683.0,1.9851751353883174e-08,0.0,40000.0,0.0,1.0,1
