trace,l1_fraction,l2_multiplier,cell,target,seed,left_iteration,right_iteration,raw_slope_cosine
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,0,2,0.7351453166064176
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,0,3,0.5190582911849826
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,1,0,0.5034087396977863
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,1,1,1.0000000000000002
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,1,2,0.8005478077246804
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,1,3,0.9278258217606383
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,2,0,0.7351453166064176
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,2,1,0.8005478077246804
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,2,2,0.9999999999999999
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,2,3,0.7647446233575207
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,3,0,0.5190582911849826
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,3,1,0.9278258217606383
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,3,2,0.7647446233575207
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,3,3,1.0
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,0,0,1.0
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,0,1,0.5259776086568728
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,0,2,0.7355620189591954
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,0,3,0.513246558003418
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,1,0,0.5259776086568728
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,1,1,1.0
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,1,2,0.8640627549400469
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,1,3,0.9317367627982174
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,2,0,0.7355620189591954
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,2,1,0.8640627549400469
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,2,2,0.9999999999999999
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,2,3,0.8258277007869667
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,3,0,0.513246558003418
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,3,1,0.9317367627982174
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,3,2,0.8258277007869667
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,3,3,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,0,0,0.9999999999999999
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,0,1,0.23938462796069823
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,0,2,0.2561392733754587
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,0,3,0.30783644590703013
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,1,0,0.23938462796069823
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,1,1,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,1,2,0.9992693368689672
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,1,3,0.9957576267306529
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,2,0,0.2561392733754587
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,2,1,0.9992693368689672
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,2,2,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,2,3,0.9968195037558656
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,3,0,0.30783644590703013
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,3,1,0.9957576267306529
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,3,2,0.9968195037558656
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,3,3,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,0,0,0.9999999999999999
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,0,1,0.2263519414314499
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,0,2,0.29333681022731845
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,0,3,0.25629800183768653
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,1,0,0.2263519414314499
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,1,1,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,1,2,0.9964966213654431
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,1,3,0.9988266798179388
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,2,0,0.29333681022731845
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,2,1,0.9964966213654431
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,2,2,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,2,3,0.9988603703653252
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,3,0,0.25629800183768653
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,3,1,0.9988266798179388
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,3,2,0.9988603703653252
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,3,3,1.0
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,0,0,1.0
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,0,1,0.4942580057306362
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,0,2,0.7604533948892256
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,0,3,0.5097966149447759
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,1,0,0.4942580057306362
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,1,1,1.0
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,1,2,0.8137925234627921
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,1,3,0.9491634712424216
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,2,0,0.7604533948892256
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,2,1,0.8137925234627921
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,2,2,1.0000000000000002
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,2,3,0.7984416925961078
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,3,0,0.5097966149447759
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,3,1,0.9491634712424216
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,3,2,0.7984416925961078
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,3,3,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,0,0,0.9999999999999999
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,0,1,0.22803290568048473
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,0,2,0.24659231887148908
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,0,3,0.24613014999713625
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,1,0,0.22803290568048473
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,1,1,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,1,2,0.9995946209498776
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,1,3,0.9994078158963917
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,2,0,0.24659231887148908
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,2,1,0.9995946209498776
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,2,2,0.9999999999999999
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,2,3,0.9998477871767348
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,3,0,0.24613014999713625
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,3,1,0.9994078158963917
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,3,2,0.9998477871767348
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,3,3,1.0000000000000002
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,0,0,0.9999999999999999
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,0,1,0.24649051280681383
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,0,2,0.2666773276617922
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,0,3,0.28381276607123485
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,1,0,0.24649051280681383
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,1,1,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,1,2,0.9993741860951646
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,1,3,0.9982345692562
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,2,0,0.2666773276617922
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,2,1,0.9993741860951646
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,2,2,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,2,3,0.9994402410078819
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,3,0,0.28381276607123485
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,3,1,0.9982345692562
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,3,2,0.9994402410078819
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,3,3,0.9999999999999999
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,0,0,0.9999999999999999
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,0,1,0.23679585480008472
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,0,2,0.21834031034284476
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,0,3,0.23127871632966268
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,1,0,0.23679585480008472
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,1,1,0.9999999999999999
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,1,2,0.9995038677774798
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,1,3,0.9995457879098212
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,2,0,0.21834031034284476
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,2,1,0.9995038677774798
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,2,2,0.9999999999999998
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,2,3,0.9996260057564753
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,3,0,0.23127871632966268
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,3,1,0.9995457879098212
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,3,2,0.9996260057564753
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,3,3,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,0,0,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,0,1,0.5301145166770486
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,0,2,0.6214801635734295
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,0,3,0.5439956931504759
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,1,0,0.5301145166770486
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,1,1,1.0000000000000002
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,1,2,0.9856926448180656
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,1,3,0.9935747413023358
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,2,0,0.6214801635734295
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,2,1,0.9856926448180656
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,2,2,1.0000000000000002
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,2,3,0.9823969930894488
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,3,0,0.5439956931504759
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,3,1,0.9935747413023358
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,3,2,0.9823969930894488
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,3,3,0.9999999999999998
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,0,0,0.9999999999999999
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,0,1,0.22207835654235925
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,0,2,0.21556733915160659
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,0,3,0.2254493791825587
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,1,0,0.22207835654235925
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,1,1,1.0000000000000002
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,1,2,0.9997586616038897
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,1,3,0.999532396723786
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,2,0,0.21556733915160659
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,2,1,0.9997586616038897
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,2,2,1.0000000000000002
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,2,3,0.9994079616236371
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,3,0,0.2254493791825587
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,3,1,0.999532396723786
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,3,2,0.9994079616236371
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,3,3,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,0,0,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,0,1,0.5333374754076895
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,0,2,0.5919669671118828
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,0,3,0.5435660963892012
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,1,0,0.5333374754076895
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,1,1,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,1,2,0.9932524366518554
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,1,3,0.9956665873032298
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,2,0,0.5919669671118828
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,2,1,0.9932524366518554
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,2,2,0.9999999999999999
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,2,3,0.9909875155622425
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,3,0,0.5435660963892012
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,3,1,0.9956665873032298
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,3,2,0.9909875155622425
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,3,3,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,0,0,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,0,1,0.5327146362983411
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,0,2,0.5967873541006805
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,0,3,0.5408888441099382
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,1,0,0.5327146362983411
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,1,1,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,1,2,0.992086353880393
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,1,3,0.9958328641548402
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,2,0,0.5967873541006805
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,2,1,0.992086353880393
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,2,2,1.0000000000000002
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,2,3,0.9899448105331725
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,3,0,0.5408888441099382
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,3,1,0.9958328641548402
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,3,2,0.9899448105331725
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,3,3,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,0,0,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,0,1,0.5305039526864818
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,0,2,0.606274973002666
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,0,3,0.5440708022481914
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,1,0,0.5305039526864818
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,1,1,1.0000000000000002
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,1,2,0.9900110990374483
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,1,3,0.9940254410851646
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,2,0,0.606274973002666
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,2,1,0.9900110990374483
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,2,2,1.0000000000000002
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,2,3,0.9864225345983522
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,3,0,0.5440708022481914
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,3,1,0.9940254410851646
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,3,2,0.9864225345983522
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,3,3,1.0000000000000002
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,0,0,1.0
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,0,1,0.5314222523998253
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,0,2,0.6165705987122029
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,0,3,0.5440569642953195
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,1,0,0.5314222523998253
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,1,1,1.0000000000000002
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,1,2,0.9869330118200341
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,1,3,0.9953814938430865
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,2,0,0.6165705987122029
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,2,1,0.9869330118200341
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,2,2,0.9999999999999998
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,2,3,0.9852757494450616
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,3,0,0.5440569642953195
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,3,1,0.9953814938430865
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,3,2,0.9852757494450616
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,3,3,0.9999999999999998
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,0,0,0.9999999999999999
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,0,1,0.21268883459981477
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,0,2,0.20726098549041846
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,0,3,0.23046333346421416
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,1,0,0.21268883459981477
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,1,1,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,1,2,0.9997736782694651
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,1,3,0.9996703432402309
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,2,0,0.20726098549041846
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,2,1,0.9997736782694651
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,2,2,0.9999999999999998
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,2,3,0.999324797971984
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,3,0,0.23046333346421416
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,3,1,0.9996703432402309
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,3,2,0.999324797971984
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,3,3,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,0,0,0.9999999999999999
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,0,1,0.2230280857356089
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,0,2,0.2300200219731279
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,0,3,0.20986029120800662
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,1,0,0.2230280857356089
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,1,1,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,1,2,0.9997495280688665
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,1,3,0.9997728541630847
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,2,0,0.2300200219731279
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,2,1,0.9997495280688665
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,2,2,1.0000000000000002
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,2,3,0.9996613384290625
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,3,0,0.20986029120800662
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,3,1,0.9997728541630847
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,3,2,0.9996613384290625
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,3,3,1.0000000000000002
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,0,0,0.9999999999999999
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,0,1,0.2265424158276558
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,0,2,0.20923895670403886
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,0,3,0.21623399872501725
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,1,0,0.2265424158276558
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,1,1,1.0000000000000002
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,1,2,0.9995949066615412
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,1,3,0.9997358940914265
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,2,0,0.20923895670403886
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,2,1,0.9995949066615412
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,2,2,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,2,3,0.999537154993231
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,3,0,0.21623399872501725
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,3,1,0.9997358940914265
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,3,2,0.999537154993231
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,3,3,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,0,0,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,0,1,0.5554621105347092
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,0,2,0.6269723406244281
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,0,3,0.5821346375890698
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,1,0,0.5554621105347092
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,1,1,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,1,2,0.9935984694362302
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,1,3,0.9966172890259166
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,2,0,0.6269723406244281
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,2,1,0.9935984694362302
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,2,2,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,2,3,0.992627800558914
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,3,0,0.5821346375890698
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,3,1,0.9966172890259166
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,3,2,0.992627800558914
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,3,3,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,0,0,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,0,1,0.5507984368990008
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,0,2,0.6569971019736787
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,0,3,0.5664134611408779
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,1,0,0.5507984368990008
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,1,1,0.9999999999999998
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,1,2,0.98676998351137
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,1,3,0.9984538522187336
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,2,0,0.6569971019736787
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,2,1,0.98676998351137
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,2,2,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,2,3,0.988931061226312
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,3,0,0.5664134611408779
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,3,1,0.9984538522187336
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,3,2,0.988931061226312
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,3,3,1.0000000000000002
