trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,label_window_measured_requests,label_window_requested_tokens,label_window_requested_blocks,label_window_l1_avoided_tokens,label_window_l2_avoided_tokens,label_window_avoided_prefill_tokens,label_window_l2_hit_blocks,label_window_present_unusable_tokens,label_window_present_unusable_blocks,replay_seconds,delta_avoided_tokens_vs_pi0,input_token_points_vs_pi0,extra_l2_avoided_tokens,gain_vs_sampled_lru_tokens,headroom_closure,best_generic_heap_arm,delta_tokens_vs_best_generic_heap,best_generic_sampled_arm,delta_tokens_vs_best_generic_sampled
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,1,pi1,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5655784,3218284,2437500,6291,4761,1954,999718,271289,105638,165651,86503,0,2624061828235.264,0,prefix_first,sampled,16,3,onpolicy,252154,0.0,0,0,175111794202.62405,248188,3189219328,288699722532.86414,352768,5168963584,456911034232.832,526848,7729582080,640091453593.5999,562688,9509048320,577354992048.128,401408,7230697472,485892831625.21606,345600,6033586176,2960,32962016,65773,1918856,1431552,3350408,2796,613551,1199,53.596019983291626,-862340,-1.4680097416305238,2437500,1233668,0.10492505662927613,lru_2hit,-1202414,lfu_s,-569212
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,2,pi2,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5429100,3218284,2210816,6291,4318,3376,1728119,271289,104929,166360,84232,0,2624127790956.5454,0,prefix_first,sampled,16,3,onpolicy,250592,0.0,0,0,125705729869.82413,235008,2707714048,234131076534.27203,332288,4818583552,418435260995.58417,468480,7813033984,643631132356.6083,583168,10435780608,599017756073.9844,390144,8375713792,603206835126.2726,201728,7062022144,2960,32962016,65773,1918856,1288192,3207048,2516,971264,1897,53.90802335739136,-1089024,-1.8539066271649691,2210816,1006984,0.08564528967661883,lru_2hit,-1429098,lfu_s,-795896
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,3,pi3,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5475692,3218284,2257408,6291,4409,1879,962048,271289,107011,164278,88474,0,2624068061040.64,0,prefix_first,sampled,16,3,onpolicy,252752,0.0,0,0,154862953291.77597,218624,2876379136,269792703424.51193,312320,4697827328,446927143811.07184,462848,7310315520,624735731867.6482,509952,9197715456,617496312295.4243,425984,7324684288,510253216350.2078,327680,6133846016,2960,32962016,65773,1918856,1243136,3161992,2428,595968,1164,52.8716676235199,-1042432,-1.7745904527070415,2257408,1053576,0.08960799944818722,lru_2hit,-1382506,lfu_s,-749304
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,0,pi0,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6500716,3218284,3282432,6291,6411,1679,859648,271289,132798,138491,111988,0,2624137415886.8486,0,prefix_first,sampled,16,4,onpolicy,250479,0.0,0,0,336156992559.1042,484864,5288214528,445915816308.73596,594944,8316948480,573223034253.312,699392,11313838080,613169291503.6162,753664,12536025088,407825660456.9602,470016,8616200192,247846620805.12015,279552,5797347328,2960,32962016,65773,1918856,1984000,3902856,3875,484864,947,54.02441906929016,0,0.0,3282432,2088328,0.1774681599637777,lru_2hit,-357482,lfu_s,306440
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,1,pi1,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5678754,3218284,2460470,6291,4806,1935,990327,271289,107690,163599,88516,0,2624034327697.4077,0,prefix_first,sampled,16,4,onpolicy,252115,0.0,0,0,176703876337.66394,259452,3305701376,291776408387.5841,357306,5323902976,460680379398.14374,522240,7920510976,636816310196.224,576000,9553500160,575793909522.4319,409600,7466076160,482263443855.36,335872,6064285696,2960,32962016,65773,1918856,1424384,3343240,2782,609280,1190,53.94275403022766,-821962,-1.3992720078508576,2460470,1266366,0.10761702369584152,lru_2hit,-1179444,lfu_s,-515522
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,2,pi2,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5103980,3218284,1885696,6291,3683,3947,2020864,271289,105251,166038,84604,0,2624128695506.9443,0,prefix_first,sampled,16,4,onpolicy,250642,0.0,0,0,125344380772.35199,221184,2678179840,230324972521.47214,302080,4782934016,413339907858.432,419840,7682842624,638648058566.6562,503296,10341040128,604778131888.1278,316928,8386263040,611693243899.9043,122368,7030396928,2960,32962016,65773,1918856,1049600,2968456,2050,1180672,2306,54.086549520492554,-1396736,-2.3777420211123816,1885696,691592,0.05877216590768737,lru_2hit,-1754218,lfu_s,-1090296
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,3,pi3,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5421932,3218284,2203648,6291,4304,1877,961024,271289,106448,164841,88067,0,2624054553411.5835,0,prefix_first,sampled,16,4,onpolicy,252908,0.0,0,0,152765151275.0079,216576,2903597056,265907759419.392,305152,4878090240,441341780514.8158,453120,7418253312,624949879799.8077,498176,9252009984,618537109626.8798,404480,7347085312,520552872775.6802,326144,6051168256,2960,32962016,65773,1918856,1177088,3095944,2299,630272,1231,53.73240113258362,-1078784,-1.8364745009104797,2203648,1009544,0.08579203845491322,lru_2hit,-1436266,lfu_s,-772344
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,0,pi0,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12525262,3218284,9306978,6291,18180,1844,944128,271289,268834,2455,214654,0,10497546962122.754,0,prefix_first,sampled,16,0,onpolicy,217109,0.0,0,0,1053865999683.5844,1096825,9529022464,1610557295222.7844,1554034,15614711808,2221311121680.385,1991168,23198760960,2516609541347.329,2182656,27822897152,1825148767748.0955,1484919,21141630976,1270054236440.5762,997376,15080765440,2960,32962016,65773,1918856,5154418,7073274,10068,543744,1062,58.0112247467041,0,0.0,9306978,1593420,0.12737154991420874,lru_2hit,-145103,lru_2hit_s,491825
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,1,pi1,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12689102,3218284,9470818,6291,18500,1706,873472,271289,259913,11376,204957,0,10497721923305.47,0,prefix_first,sampled,16,0,onpolicy,216333,0.0,0,0,1079877773809.6641,1147001,9171154944,1656419954630.6558,1586802,15254968320,2245824929718.274,2019328,22544334848,2493849376178.175,2247168,26913871872,1789870224293.8867,1512055,20114245632,1231879664674.816,958464,13952989184,2960,32962016,65773,1918856,5196914,7115770,10151,564736,1103,58.5698504447937,163840,0.27891402007183363,9470818,1757260,0.1404682568326257,lru_2hit,18737,lru_2hit_s,655665
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,2,pi2,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12802708,3218284,9584424,6291,18724,1829,936448,271289,261981,9308,206753,0,10497570971031.553,0,prefix_first,sampled,16,0,onpolicy,216061,0.0,0,0,1134754108547.0718,1205742,9525164032,1721603015792.641,1678317,15399237632,2284061417424.8955,2056192,22689173504,2477512224135.1685,2247894,26824677376,1727007560419.328,1484919,19783479296,1152632644712.448,911360,13225363456,2960,32962016,65773,1918856,5306740,7225596,10367,583680,1140,57.874194383621216,277446,0.4723118848440549,9584424,1870866,0.14954946097186933,lru_2hit,132343,lru_2hit_s,769271
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,3,pi3,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12627282,3218284,9408998,6291,18379,1842,943104,271289,260734,10555,206084,0,10497722078504.963,0,prefix_first,sampled,16,0,onpolicy,216639,0.0,0,0,1085104647110.6556,1146621,9201231872,1661135646193.6643,1577074,15286800384,2241840556052.4805,1999872,22587701248,2493521394761.7295,2229760,27044870144,1790793612595.201,1504375,20275689472,1225326221791.2317,951296,14132791296,2960,32962016,65773,1918856,5211762,7130618,10180,568320,1110,58.73429608345032,102020,0.17367436723467083,9408998,1695440,0.13552661607520056,lru_2hit,-43083,lru_2hit_s,593845
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,0,pi0,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12475335,3218284,9257051,6291,18083,1884,964608,271289,268954,2335,214856,0,10497590757955.586,0,prefix_first,sampled,16,1,onpolicy,217191,0.0,0,0,1055633574615.0402,1088121,9529167872,1608614030792.7039,1537580,15615522816,2224071991891.9683,1973567,23222288384,2511006831120.3857,2179584,27822295040,1825168007507.968,1489527,21130573824,1273096322027.5198,988672,15108454400,2960,32962016,65773,1918856,5115825,7034681,9993,561664,1097,58.20611500740051,0,0.0,9257051,1616632,0.12847589721940939,lru_2hit,-195030,lru_2hit_s,493610
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,1,pi1,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12716750,3218284,9498466,6291,18554,1846,945152,271289,259612,11677,204392,0,10497656470059.008,0,prefix_first,sampled,16,1,onpolicy,216069,0.0,0,0,1080503566637.0559,1155705,9193463808,1661408455419.9038,1611378,15242369024,2247143988731.9043,2029056,22475352064,2493349547497.4727,2256896,26817679360,1781673236183.04,1506935,20042110976,1233577675589.632,938496,13835747328,2960,32962016,65773,1918856,5237874,7156730,10231,617472,1206,58.666210651397705,241415,0.41097429294214916,9498466,1858047,0.1476614686588116,lru_2hit,46385,lru_2hit_s,735025
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,2,pi2,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12918565,3218284,9700281,6291,18952,1541,788599,271289,264312,6977,209144,0,10497563348539.39,0,prefix_first,sampled,16,1,onpolicy,216121,0.0,0,0,1144727244972.0322,1206756,9628688384,1715023432292.3513,1681229,15471075328,2276778060566.5283,2085888,22870581248,2471460825649.151,2280977,27115057152,1729740909516.7998,1513591,20028426240,1159832875542.5276,931840,13299374080,2960,32962016,65773,1918856,5372266,7291122,10497,504320,985,58.586834192276,443230,0.7545352851345143,9700281,2059862,0.16369997537978156,lru_2hit,248200,lru_2hit_s,936840
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,3,pi3,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12667712,3218284,9449428,6291,18459,1762,902144,271289,255892,15397,201074,0,10497687224088.578,0,prefix_first,sampled,16,1,onpolicy,216471,0.0,0,0,1089565889720.3197,1147513,9105108992,1668661929537.5356,1595108,15063697408,2250133315811.33,2002944,22145423360,2491540127115.262,2248192,26303129600,1787565712848.8972,1510007,19500138496,1210220249055.2327,945664,13284417536,2960,32962016,65773,1918856,5186276,7105132,10131,583168,1139,58.35984754562378,192377,0.3274941555136666,9449428,1809009,0.14376435351581965,lru_2hit,-2653,lru_2hit_s,685987
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,0,pi0,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12474733,3218284,9256449,6291,18082,1881,963072,271289,268869,2420,214841,0,10497517617942.527,0,prefix_first,sampled,16,2,onpolicy,217261,0.0,0,0,1054321579200.5122,1085064,9542404096,1610858757400.5752,1554721,15600955392,2225665898975.231,2001920,23210797056,2512827594027.008,2186721,27824961536,1822437043458.048,1472119,21137276928,1271406744881.1523,955904,15076198400,2960,32962016,65773,1918856,5127309,7046165,10016,549888,1074,57.725852727890015,0,0.0,9256449,1407723,0.11375680038710782,lru_2hit,-195632,lru_2hit_s,359376
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,1,pi1,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12729682,3218284,9511398,6291,18579,1822,932471,271289,257687,13602,202467,0,10497708126808.06,0,prefix_first,sampled,16,2,onpolicy,216069,0.0,0,0,1119251106904.0637,1194237,9176360960,1709210854184.9595,1646706,15244371968,2279323719919.6167,2042368,22438225920,2482059290464.2534,2235904,26630248448,1741088317663.231,1474679,19782838272,1166774837671.9365,917504,13250246656,2960,32962016,65773,1918856,5233266,7152122,10222,586240,1145,58.43937015533447,254949,0.43401398012264353,9511398,1662672,0.1343589944990835,lru_2hit,59317,lru_2hit_s,614325
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,2,pi2,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12647299,3218284,9429015,6291,18423,1905,974915,271289,264608,6681,209730,0,10497579231115.262,0,prefix_first,sampled,16,2,onpolicy,216411,0.0,0,0,1078759119099.9038,1135671,9536749568,1652342440159.2305,1585177,15377967104,2238344604655.615,2014527,22765957120,2496396004481.024,2253329,27040245760,1796075510470.6567,1526903,20183304192,1235661552248.832,913408,13892003840,2960,32962016,65773,1918856,5200553,7119409,10162,625152,1221,58.28623127937317,172566,0.2937687792218997,9429015,1580289,0.12770170006950388,lru_2hit,-23066,lru_2hit_s,531942
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,3,pi3,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12668285,3218284,9450001,6291,18460,1824,933888,271289,260244,11045,205376,0,10497674095699.967,0,prefix_first,sampled,16,2,onpolicy,216421,0.0,0,0,1066036789944.3197,1121401,9167636480,1648605914261.5046,1570593,15262097408,2233114686314.496,2012160,22533941248,2494590838046.7197,2262016,27002759168,1797982173837.3113,1501303,20233287680,1257343693295.6162,982528,14203211776,2960,32962016,65773,1918856,5241121,7159977,10238,546304,1067,57.83212351799011,193552,0.32949442390712613,9450001,1601275,0.1293975594203306,lru_2hit,-2080,lru_2hit_s,552928
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,0,pi0,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12430074,3218284,9211790,6291,17995,1983,1015296,271289,268759,2530,214655,0,10497559124232.188,0,prefix_first,sampled,16,3,onpolicy,217185,0.0,0,0,1053660082948.0961,1085181,9537757184,1609972967041.0227,1533659,15609071616,2224950195187.711,1988927,23201910784,2516983384901.632,2198528,27800838144,1822699712872.4463,1493111,21140750336,1269292781281.28,912384,15079061504,2960,32962016,65773,1918856,5070432,6989288,9905,602624,1177,59.21832776069641,0,0.0,9211790,1322616,0.1072298698947553,lru_2hit,-240291,lru_2hit_s,409437
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,1,pi1,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12612302,3218284,9394018,6291,18350,1997,1022464,271289,257874,13415,202816,0,10497695587555.326,0,prefix_first,sampled,16,3,onpolicy,216231,0.0,0,0,1091744072400.8954,1155193,9153417216,1671313278349.312,1595506,15170281472,2252645019013.1187,2001408,22393174016,2490056532045.8237,2231808,26608490496,1771416540303.361,1486967,19790536704,1220520145442.8157,923136,13573056512,2960,32962016,65773,1918856,5165682,7084538,10090,671744,1312,59.19563007354736,182228,0.31021694366241515,9394018,1504844,0.12200383658741702,lru_2hit,-58063,lru_2hit_s,591665
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,2,pi2,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12822943,3218284,9604659,6291,18763,1660,849920,271289,259797,11492,204571,0,10497611448758.273,0,prefix_first,sampled,16,3,onpolicy,216063,0.0,0,0,1124846173044.737,1183930,9384093696,1702036826902.528,1633324,15276670976,2269581925582.8457,2046464,22468618240,2481191487803.394,2251990,26613192704,1746240418117.632,1508983,19589132288,1173714617307.1362,979968,13140873216,2960,32962016,65773,1918856,5360017,7278873,10471,504320,985,58.474613904953,392869,0.6688029306128004,9604659,1715485,0.1390813609969971,lru_2hit,152578,lru_2hit_s,802306
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,3,pi3,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12560284,3218284,9342000,6291,18249,2145,1098240,271289,259411,11878,204311,0,10497620988424.19,0,prefix_first,sampled,16,3,onpolicy,216189,0.0,0,0,1078446186981.3759,1129073,9228056576,1659217496702.9766,1566834,15186911232,2252196027709.4395,2001408,22403360768,2495977121245.184,2226390,26627723264,1783006725042.1748,1495671,19842336768,1228777430743.0393,922624,13591468032,2960,32962016,65773,1918856,5097800,7016656,9958,740864,1447,58.48841643333435,130210,0.22166378511690343,9342000,1452826,0.11778652531023198,lru_2hit,-110081,lru_2hit_s,539647
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,0,pi0,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12364908,3218284,9146624,6291,17866,2036,1042432,271289,263584,7705,209422,0,10497735314315.262,0,prefix_first,sampled,16,0,onpolicy,217127,0.0,0,0,1088784749355.0074,1127921,9289259008,1659081589876.7366,1586959,15503962112,2268395320111.102,2011136,22990241792,2494109247002.623,2184192,27627419648,1778557786611.7124,1415168,21002741760,1208806621358.08,821248,15064455168,2960,32962016,65773,1918856,5186048,7104904,10129,514560,1005,56.86796307563782,0,0.0,9146624,1433066,0.1145534997360115,lru_2hit,-305457,lru_2hit_s,331471
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,1,pi1,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12162884,3218284,8944600,6291,17473,1702,869493,271289,262031,9258,209244,0,10497549328197.63,0,prefix_first,sampled,16,0,onpolicy,218502,0.0,0,0,932070267922.432,944118,8486836224,1481836241397.76,1357356,14057639936,2127719025739.777,1841471,21542471680,2524014701127.6787,2168832,26180644864,1941035450003.4563,1554551,20046159872,1490873642006.527,1078272,14540615680,2960,32962016,65773,1918856,4911918,6830774,9595,490290,960,57.529067277908325,-202024,-0.343916784612989,8944600,1231042,0.09840451829993808,lru_2hit,-507481,lru_2hit_s,129447
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,2,pi2,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,11910479,3218284,8692195,6291,16979,2537,1298944,271289,254372,16917,201443,0,10497738163144.705,0,prefix_first,sampled,16,0,onpolicy,218360,0.0,0,0,850823602819.0721,902129,7253999616,1385889967235.071,1310587,13325152256,2044083242936.3198,1782784,21183117312,2509430403700.737,2096640,26447955968,2030826020726.7834,1521783,20477655040,1676684925726.722,1078272,14907596800,2960,32962016,65773,1918856,4755631,6674487,9289,727552,1421,58.38182520866394,-454429,-0.7735999708692828,8692195,978637,0.07822828349926039,lru_2hit,-759886,lru_2hit_s,-122958
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,3,pi3,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12027672,3218284,8809388,6291,17209,2180,1114928,271289,266853,4436,213860,0,10497512585861.12,0,prefix_first,sampled,16,0,onpolicy,218296,0.0,0,0,870847188011.0079,910969,8817035264,1428893721708.5427,1332955,14765993984,2082879628955.6475,1821184,22564163584,2524052162076.6714,2126305,27335600128,1999264685811.713,1541751,21000579072,1591575199297.5366,1076224,15097065472,2960,32962016,65773,1918856,4787970,6706826,9353,666212,1303,58.17986702919006,-337236,-0.5740957548397515,8809388,1095830,0.08759621791021034,lru_2hit,-642693,lru_2hit_s,-5765
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,0,pi0,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12547270,3218284,9328986,6291,18224,1707,873591,271289,268693,2596,214623,0,10497532952899.582,0,prefix_first,sampled,16,4,onpolicy,217219,0.0,0,0,1052757107990.5288,1081390,9501517824,1608975908872.1924,1544885,15596032000,2224198473926.6553,1997824,23197245440,2515107220277.2466,2202624,27805933568,1825863031461.8882,1500791,21130090496,1270631210371.0715,1001472,15059847168,2960,32962016,65773,1918856,5162610,7081466,10084,505344,987,59.24121284484863,0,0.0,9328986,1635908,0.13055414011976382,lru_2hit,-123095,lru_2hit_s,530705
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,1,pi1,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12721219,3218284,9502935,6291,18563,1731,886272,271289,260154,11135,205161,0,10497627949707.264,0,prefix_first,sampled,16,4,onpolicy,216296,0.0,0,0,1105114978549.761,1173486,9256552448,1687873649160.1912,1620594,15289100288,2267184193187.8403,2038272,22546239488,2487444119611.3906,2258944,26896515072,1757699794733.0564,1478775,19993604096,1192311214465.0247,932864,13669226496,2960,32962016,65773,1918856,5228015,7146871,10212,568320,1110,58.950594425201416,173949,0.2961231376799035,9502935,1809857,0.14443619346242906,lru_2hit,50854,lru_2hit_s,704654
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,2,pi2,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12789569,3218284,9571285,6291,18702,1751,896512,271289,265448,5841,210469,0,10497534754594.816,0,prefix_first,sampled,16,4,onpolicy,216310,0.0,0,0,1108080303529.9841,1185269,9613707264,1683787868166.144,1631257,15462621184,2264827484145.665,2038591,22922221568,2486786996099.0723,2243601,27240681472,1756757874276.3513,1513079,20304900096,1197294228377.6006,959488,13808924672,2960,32962016,65773,1918856,5263924,7182780,10286,579584,1132,58.07088851928711,242299,0.41247917571646253,9571285,1878207,0.149890886194041,lru_2hit,119204,lru_2hit_s,773004
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,3,pi3,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12672849,3218284,9454565,6291,18469,1945,995840,271289,256761,14528,201744,0,10497718872516.611,0,prefix_first,sampled,16,4,onpolicy,216272,0.0,0,0,1072527363074.0479,1146753,9102606336,1658587953682.433,1611757,15099238400,2249469306542.081,2028032,22252883968,2501741083166.7207,2224640,26547896320,1780129356376.0645,1485943,19738365952,1235263809675.264,957440,13530097664,2960,32962016,65773,1918856,5254945,7173801,10265,580096,1133,58.075509548187256,125579,0.21378017411255368,9454565,1761487,0.1405760107641398,lru_2hit,2484,lru_2hit_s,656284
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,0,pi0,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12517973,3218284,9299689,6291,18165,1820,931840,271289,263566,7723,209301,0,10497721304819.715,0,prefix_first,sampled,16,1,onpolicy,217024,0.0,0,0,1089467892830.2073,1128960,9291167744,1662645026478.0798,1601138,15498473472,2265511294183.425,2021376,22974642176,2495025493262.3384,2215936,27626651648,1774832727570.4326,1487479,21011126272,1210238870495.2314,844800,15054905344,2960,32962016,65773,1918856,5231730,7150586,10219,487424,952,56.751994371414185,0,0.0,9299689,1659270,0.13186439584225068,lru_2hit,-152392,lru_2hit_s,536248
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,1,pi1,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12124605,3218284,8906321,6291,17399,1816,927643,271289,262692,8597,210008,0,10497530537795.584,0,prefix_first,sampled,16,1,onpolicy,218605,0.0,0,0,902798801876.992,922019,8344791040,1452937362225.1519,1348344,14037893120,2104415425871.871,1830207,21619456000,2530006408718.336,2158592,26437017600,1971002917410.8174,1566327,20355344384,1536369621692.4165,1080832,14760689664,2960,32962016,65773,1918856,4869422,6788278,9512,528646,1035,57.67867994308472,-393368,-0.6696524062964908,8906321,1265902,0.10060291720183985,lru_2hit,-545760,lru_2hit_s,142880
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,2,pi2,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,11846100,3218284,8627816,6291,16852,2506,1283072,271289,252683,18606,199918,0,10497682731167.748,0,prefix_first,sampled,16,1,onpolicy,218524,0.0,0,0,862277007216.6403,898545,7092430848,1386239392065.5369,1312768,13057673216,2053900149803.009,1791488,20793403392,2506679441580.0317,2099200,26128584704,2032697352175.6157,1516663,20337811456,1655889388326.9136,1009152,14854336512,2960,32962016,65773,1918856,4679168,6598024,9139,762880,1490,57.470715284347534,-671873,-1.1437670862287785,8627816,987397,0.07846975408550193,lru_2hit,-824265,lru_2hit_s,-135625
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,3,pi3,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12066377,3218284,8848093,6291,17285,2025,1035737,271289,260822,10467,208094,0,10497557876533.248,0,prefix_first,sampled,16,1,onpolicy,218561,0.0,0,0,833425640626.1759,901753,7699310592,1388985822959.6145,1325037,13413607424,2054126050828.289,1817088,21396836352,2542888445515.777,2155520,26649987072,2032389892038.656,1570935,20671623168,1645742024564.7363,1077760,14978902016,2960,32962016,65773,1918856,4833569,6752425,9442,578914,1132,56.97472405433655,-451596,-0.768777196095946,8848093,1207674,0.09597546052444403,lru_2hit,-603988,lru_2hit_s,84652
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,0,pi0,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12376120,3218284,9157836,6291,17887,2061,1055232,271289,263494,7795,209335,0,10497703283922.941,0,prefix_first,sampled,16,2,onpolicy,217130,0.0,0,0,1089546415579.1356,1124352,9280704512,1662623799257.0867,1577676,15497924608,2263799824961.535,1993728,22992373760,2492912349997.0557,2165248,27634243584,1776307860903.936,1451520,21008943104,1212513033224.1921,845312,15065677824,2960,32962016,65773,1918856,5157376,7076232,10073,558592,1091,56.65453863143921,0,0.0,9157836,1309110,0.10578797459071615,lru_2hit,-294245,lru_2hit_s,260763
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,1,pi1,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,12211922,3218284,8993638,6291,17569,1769,903030,271289,262217,9072,209327,0,10497515111464.96,0,prefix_first,sampled,16,2,onpolicy,218399,0.0,0,0,908708454789.1205,926115,8354144256,1461918714849.2805,1359916,13943111680,2106867278721.023,1865535,21502748672,2527385753710.593,2196961,26355138560,1963754767022.0798,1575543,20277311488,1528880142372.8635,1069568,14718038016,2960,32962016,65773,1918856,4939535,6858391,9649,496136,972,57.662829637527466,-164198,-0.279523463548309,8993638,1144912,0.09251928528894135,lru_2hit,-458443,lru_2hit_s,96565
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,2,pi2,lru,1857442038,learned,7429768151,tree,union,5183,58742117,117184,11933781,3218284,8715497,6291,17024,2265,1159372,271289,255878,15411,203056,0,10497719640471.55,0,prefix_first,sampled,16,2,onpolicy,218467,0.0,0,0,886369676431.36,903680,7682996224,1421631366735.8706,1310322,13785552896,2081777713788.9275,1784832,21354717184,2514133201698.816,2101760,26390233088,2007186019303.424,1541239,20362594304,1586621662513.152,1073664,14810060800,2960,32962016,65773,1918856,4768882,6687738,9315,666624,1302,57.64699625968933,-442339,-0.7530184858676442,8715497,866771,0.07004296699587478,lru_2hit,-736584,lru_2hit_s,-181576
