trace,cell,target,seed,population_iteration,policy,decision_type,decisions,discriminative_decisions,constant_label_decisions,native_min_correct_rate_all,native_uniform_expected_min_correct_rate_all,native_min_correct_rate_discriminative,native_uniform_expected_min_correct_rate_discriminative,native_rank_fraction_mean,native_gap_positive_rate,native_gap_mean,count_min_positive_rate,count_gap_positive_rate,count_gap_mean,proxy_min_positive_rate,proxy_gap_positive_rate,proxy_gap_mean_tokens,proxy_gap_p50_tokens,proxy_gap_p90_tokens,proxy_gap_p99_tokens,proxy_gap_sum_sampled_tokens,proxy_gap_top1pct_share_all_decisions,proxy_gap_top10pct_share_all_decisions
conversation_trace,"l1=0.01,l2x1",next_use,1,3,pi3,all,40000,39999,1,0.7279,0.47623207720588234,0.7278931973299333,0.4762189826804494,0.36440359375,0.2721,0.47210395072707123,2.5e-05,0.2722,0.47375,2.5e-05,0.2722,242.500525,0.0,1024.0,2560.0,9700021.0,0.12794693949631655,0.6255887487253894
conversation_trace,"l1=0.01,l2x1",next_use,1,3,pi3,arrival_rejection,24305,24305,0,0.7880682987039703,0.4799811222575843,0.7880682987039703,0.4799811222575843,0.3350802304052664,0.21193170129602962,0.37000445383453245,4.114379757251594e-05,0.21205513268874718,0.34132894466159225,4.114379757251594e-05,0.21205513268874718,174.72487142563259,0.0,512.0,2048.0,4246688.0,0.15830124558243977,0.6718558085736461
conversation_trace,"l1=0.01,l2x1",next_use,1,3,pi3,resident_eviction,15695,15694,1,0.6347244345332909,0.4704263722054607,0.6347011596788582,0.47039262850546104,0.4098132366995858,0.36527556546670914,0.6302134296676991,0.0,0.3653392800254858,0.6788149092067537,0.0,0.3653392800254858,347.45670595731127,0.0,1024.0,3072.0,5453333.0,0.09642249978132639,0.5214513766168323
conversation_trace,"l1=0.01,l2x1",next_use,2,0,pi0,all,40000,40000,0,0.730725,0.4589465992647059,0.730725,0.4589465992647059,0.35331348958333336,0.269275,0.46626196169118783,5e-05,0.269375,0.4585,5e-05,0.269375,234.6187,0.0,512.0,2560.0,9384748.0,0.12662588276211573,0.6307822010777487
conversation_trace,"l1=0.01,l2x1",next_use,2,0,pi0,arrival_rejection,24324,24324,0,0.7812859727018583,0.45969848225427323,0.7812859727018583,0.45969848225427323,0.32584972660746586,0.21871402729814177,0.369423645095982,4.1111659266568e-05,0.21883736227594144,0.34780463739516526,4.1111659266568e-05,0.21883736227594144,177.97919750041112,0.0,512.0,2048.0,4329166.0,0.1565862801287823,0.6585716509831224
conversation_trace,"l1=0.01,l2x1",next_use,2,0,pi0,resident_eviction,15676,15676,0,0.6522709874968105,0.45777992397520373,0.6522709874968105,0.45777992397520373,0.3959282236114655,0.3477290125031896,0.6165232026239376,6.379178361826996e-05,0.34779280428680787,0.6302628221485073,6.379178361826996e-05,0.34779280428680787,322.5045930084205,0.0,1024.0,2560.0,5055582.0,0.09459009862761597,0.5335124620666819
conversation_trace,"l1=0.01,l2x1",next_use,2,3,pi3,all,40000,40000,0,0.7299,0.4745614889705882,0.7299,0.4745614889705882,0.36202770833333336,0.2701,0.46580027385462397,0.0001,0.270225,0.46755,0.0001,0.270225,239.31035,0.0,1024.0,2560.0,9572414.0,0.13024091937519627,0.6251029259703978
conversation_trace,"l1=0.01,l2x1",next_use,2,3,pi3,arrival_rejection,24721,24721,0,0.7885603333198495,0.4785262351370708,0.7885603333198495,0.4785262351370708,0.33375470247967315,0.2114396666801505,0.3658492682585542,8.090287609724525e-05,0.21160147243234498,0.3396707252942842,8.090287609724525e-05,0.21160147243234498,173.83783018486307,0.0,512.0,2048.0,4297445.0,0.15524014850684534,0.6716646751732716
conversation_trace,"l1=0.01,l2x1",next_use,2,3,pi3,resident_eviction,15279,15279,0,0.6349892008639308,0.4681466391779567,0.6349892008639308,0.4681466391779567,0.40777265091519954,0.3650107991360691,0.6275182403014097,0.00013089861901956933,0.3650762484455789,0.674455134498331,0.00013089861901956933,0.3650762484455789,345.24307873551936,0.0,1024.0,3072.0,5274969.0,0.09842105233225067,0.5157884340173373
conversation_trace,"l1=0.01,l2x1",next_use,3,0,pi0,all,40000,40000,0,0.729975,0.45743299632352935,0.729975,0.45743299632352935,0.3523324479166667,0.270025,0.4646686287189861,2.5e-05,0.2702,0.45855,2.5e-05,0.2702,234.6586,0.0,512.0,2560.0,9386344.0,0.1262770680469414,0.6289839792788332
conversation_trace,"l1=0.01,l2x1",next_use,3,0,pi0,arrival_rejection,24218,24218,0,0.7837145924518952,0.4589197145535892,0.7837145924518952,0.4589197145535892,0.32313903914443803,0.2162854075481047,0.35920579205576036,4.129160128829796e-05,0.2164505739532579,0.34164670905937733,4.129160128829796e-05,0.2164505739532579,174.83070443471797,0.0,512.0,2048.0,4234050.0,0.15708080915435577,0.6593389308109258
conversation_trace,"l1=0.01,l2x1",next_use,3,0,pi0,resident_eviction,15782,15782,0,0.6475098213154227,0.4551515781195256,0.6475098213154227,0.4551515781195256,0.39713069741900053,0.3524901786845774,0.6265048331487164,0.0,0.3526802686604993,0.6379419591940185,0.0,0.3526802686604993,326.46648080091245,0.0,1024.0,2560.0,5152294.0,0.09380831140458988,0.5304542015653609
conversation_trace,"l1=0.01,l2x1",next_use,3,3,pi3,all,40000,40000,0,0.7313,0.46870386029411765,0.7313,0.46870386029411765,0.35852234374999997,0.2687,0.462896442019358,2.5e-05,0.268875,0.464925,2.5e-05,0.268875,237.94375,0.0,1024.0,2560.0,9517750.0,0.1301282340889391,0.628746920227995
conversation_trace,"l1=0.01,l2x1",next_use,3,3,pi3,arrival_rejection,24802,24802,0,0.7921538585597936,0.47312123785083743,0.7921538585597936,0.47312123785083743,0.3293030803967422,0.20784614144020644,0.3587457524350676,0.0,0.20804773808563826,0.3316668010644303,0.0,0.20804773808563826,169.74881057979195,0.0,512.0,2048.0,4210110.0,0.1591901399250851,0.6744602872609029
conversation_trace,"l1=0.01,l2x1",next_use,3,3,pi3,resident_eviction,15198,15198,0,0.6319910514541387,0.4614950303058451,0.6319910514541387,0.4614950303058451,0.40620599749967096,0.3680089485458613,0.632862582502946,6.579813133307015e-05,0.3681405448085274,0.6823924200552705,6.579813133307015e-05,0.3681405448085274,349.2327937886564,0.0,1024.0,3072.0,5307640.0,0.09694704237664951,0.5157968513312885
conversation_trace,"l1=0.01,l2x1",next_use,4,0,pi0,all,40000,40000,0,0.73125,0.4585983455882353,0.73125,0.4585983455882353,0.35287562499999997,0.26875,0.4625091262663476,5e-05,0.268975,0.456575,5e-05,0.268975,233.649625,0.0,512.0,2560.0,9345985.0,0.12616497886525604,0.6300566499946234
conversation_trace,"l1=0.01,l2x1",next_use,4,0,pi0,arrival_rejection,24307,24307,0,0.7831488871518493,0.4598070272664132,0.7831488871518493,0.4598070272664132,0.32473798699962975,0.21685111284815073,0.36076524749177163,4.114041222693051e-05,0.21701567449705847,0.3409717365368001,4.114041222693051e-05,0.21701567449705847,174.5010490805118,0.0,512.0,2048.0,4241597.0,0.15330074969404212,0.656958687965877
conversation_trace,"l1=0.01,l2x1",next_use,4,0,pi0,resident_eviction,15693,15693,0,0.6508634422991143,0.4567262098875108,0.6508634422991143,0.4567262098875108,0.39645821385331037,0.34913655770088575,0.6201009481852682,6.372267890142101e-05,0.34945517109539287,0.6356337220416747,6.372267890142101e-05,0.34945517109539287,325.2652775122666,0.0,1024.0,2560.0,5104388.0,0.09549117347662442,0.5335268400442913
conversation_trace,"l1=0.01,l2x1",next_use,4,3,pi3,all,40000,39999,1,0.72895,0.4746541360294117,0.7289432235805895,0.4746410020544632,0.362534375,0.27105,0.4669956007719109,0.000125,0.27105,0.46965,0.000125,0.27105,240.356525,0.0,1024.0,2560.0,9614261.0,0.12935450785036937,0.6247252908985933
conversation_trace,"l1=0.01,l2x1",next_use,4,3,pi3,arrival_rejection,24344,24343,1,0.790749260598094,0.47938373509114457,0.7907406646674608,0.4793623483982592,0.33283226873151495,0.20925073940190603,0.36054775349381063,4.107788366743346e-05,0.2093328951692409,0.3358527768649359,4.107788366743346e-05,0.2093328951692409,171.89705882352942,0.0,512.0,2048.0,4184662.0,0.15905705168063752,0.6745954631461275
conversation_trace,"l1=0.01,l2x1",next_use,4,3,pi3,resident_eviction,15656,15656,0,0.6328564128768523,0.46729993575099943,0.6328564128768523,0.46729993575099943,0.4087191013030148,0.36714358712314765,0.6325146601828759,0.0002554931016862545,0.3670158405723046,0.67769545222279,0.0002554931016862545,0.3670158405723046,346.8062723556464,0.0,1024.0,3072.0,5429599.0,0.09816415540079479,0.5160926248881363
conversation_trace,"l1=0.01,l2x4",binary,0,0,pi0,all,40000,39960,40,0.8177,0.6608291360294118,0.8175175175175176,0.6604896256550669,0.4166577083333334,0.1823,0.1823,0.0,0.1823,0.282575,0.0,0.1823,144.574225,0.0,512.0,1536.0,5782969.0,0.15954157803716396,0.7091267478694767
conversation_trace,"l1=0.01,l2x4",binary,0,0,pi0,arrival_rejection,1539,1535,4,0.9922027290448343,0.674578603371173,0.9921824104234528,0.6737305997317493,0.3312621832358674,0.007797270955165692,0.007797270955165692,0.0,0.007797270955165692,0.009746588693957114,0.0,0.007797270955165692,3.5951916829109813,0.0,0.0,0.0,5533.0,1.0,1.0
conversation_trace,"l1=0.01,l2x4",binary,0,0,pi0,resident_eviction,38461,38425,36,0.8107173500429006,0.6602789571406942,0.8105400130123618,0.6599606758773776,0.42007477271348465,0.1892826499570994,0.1892826499570994,0.0,0.1892826499570994,0.29349210888952443,0.0,0.1892826499570994,150.21543901614623,0.0,512.0,1536.0,5777436.0,0.15570644140411075,0.6961067158511146
conversation_trace,"l1=0.01,l2x4",binary,0,3,pi3,all,40000,39967,33,0.80665,0.649695036764706,0.8064903545424975,0.6494057965468572,0.41660854166666667,0.19335,0.19335,0.0,0.19335,0.304425,0.0,0.19335,155.805275,0.0,512.0,2048.0,6232211.0,0.1601999675556556,0.6935082910382848
conversation_trace,"l1=0.01,l2x4",binary,0,3,pi3,arrival_rejection,677,676,1,0.7119645494830132,0.6421930662959423,0.7115384615384616,0.6416637660981552,0.46293389955686853,0.2880354505169867,0.2880354505169867,0.0,0.2880354505169867,0.465288035450517,0.0,0.2880354505169867,238.2274741506647,0.0,1024.0,2048.0,161280.0,0.11746031746031746,0.5619047619047619
conversation_trace,"l1=0.01,l2x4",binary,0,3,pi3,resident_eviction,39323,39291,32,0.8082801413930778,0.6498241935942294,0.8081239978621059,0.6495389978546202,0.41581098636082364,0.19171985860692214,0.19171985860692214,0.0,0.19171985860692214,0.30165551967042187,0.0,0.19171985860692214,154.38626249268876,0.0,512.0,2048.0,6070931.0,0.16167273190882914,0.696161099508461
conversation_trace,"l1=0.01,l2x4",binary,1,0,pi0,all,40000,39960,40,0.817075,0.6602793198529413,0.8168918918918919,0.6599392591120533,0.41669776041666673,0.182925,0.182925,0.0,0.182925,0.28185,0.0,0.182925,144.19365,0.0,512.0,1536.0,5767746.0,0.15712203692742363,0.7060536299622071
conversation_trace,"l1=0.01,l2x4",binary,1,0,pi0,arrival_rejection,1505,1504,1,0.9906976744186047,0.6763728747312879,0.9906914893617021,0.6761576971214018,0.33301495016611293,0.009302325581395349,0.009302325581395349,0.0,0.009302325581395349,0.0106312292358804,0.0,0.009302325581395349,3.9435215946843853,0.0,0.0,0.0,5935.0,1.0,1.0
conversation_trace,"l1=0.01,l2x4",binary,1,0,pi0,resident_eviction,38495,38456,39,0.8102870502662683,0.659650126448813,0.8100946536301228,0.6593049619733478,0.4199694224358142,0.18971294973373165,0.18971294973373165,0.0,0.18971294973373165,0.29245356539810363,0.0,0.18971294973373165,149.67686712560072,0.0,512.0,1536.0,5761811.0,0.153285138995361,0.6933712334542039
conversation_trace,"l1=0.01,l2x4",binary,1,3,pi3,all,40000,39959,41,0.807925,0.6509012867647059,0.8077279211191472,0.6505430934354773,0.4165721875,0.192075,0.192075,0.0,0.192075,0.304975,0.0,0.192075,156.07555,0.0,512.0,2048.0,6243022.0,0.1610707122287892,0.6982310810373565
conversation_trace,"l1=0.01,l2x4",binary,1,3,pi3,arrival_rejection,1832,1831,1,0.7014192139737991,0.6503660416131518,0.7012561441835062,0.650175089150898,0.4728780021834061,0.29858078602620086,0.29858078602620086,0.0,0.29858078602620086,0.49290393013100436,0.0,0.29858078602620086,252.30294759825327,0.0,1024.0,2401.280000000028,462219.0,0.12517010334927817,0.5881887157386434
conversation_trace,"l1=0.01,l2x4",binary,1,3,pi3,resident_eviction,38168,38128,40,0.8130370991406414,0.6509269776344829,0.8128409567771716,0.6505607659030881,0.41386960280863555,0.18696290085935863,0.18696290085935863,0.0,0.18696290085935863,0.29595472647243765,0.0,0.18696290085935863,151.45679626912596,0.0,512.0,2048.0,5780803.0,0.1642955139623336,0.7063212498332844
conversation_trace,"l1=0.01,l2x4",binary,2,0,pi0,all,40000,39961,39,0.819175,0.6605496323529412,0.8189985235604714,0.6602183452395497,0.4157252604166667,0.180825,0.180825,0.0,0.180825,0.2775,0.0,0.180825,141.978725,0.0,512.0,1536.0,5679149.0,0.15704888179549437,0.709070320218751
conversation_trace,"l1=0.01,l2x4",binary,2,0,pi0,arrival_rejection,1555,1554,1,0.992282958199357,0.6816341970871951,0.9922779922779923,0.6814293284881521,0.334967845659164,0.0077170418006430866,0.0077170418006430866,0.0,0.0077170418006430866,0.0090032154340836,0.0,0.0077170418006430866,3.5691318327974275,0.0,0.0,0.0,5550.0,1.0,1.0
conversation_trace,"l1=0.01,l2x4",binary,2,0,pi0,resident_eviction,38445,38407,38,0.812173234490831,0.6596968166900002,0.8119873981305491,0.6593601197085702,0.41899168725885466,0.18782676550916894,0.18782676550916894,0.0,0.18782676550916894,0.28835999479776303,0.0,0.18782676550916894,147.57703212381324,0.0,512.0,1536.0,5673599.0,0.15314159495586488,0.6956335828457386
conversation_trace,"l1=0.01,l2x4",binary,2,3,pi3,all,40000,39968,32,0.805675,0.6512166360294117,0.8055194155324259,0.6509373859381623,0.41793515625,0.194325,0.194325,0.0,0.194325,0.3047,0.0,0.194325,155.9599,0.0,512.0,2048.0,6238396.0,0.16045150067421177,0.6905970701443127
conversation_trace,"l1=0.01,l2x4",binary,2,3,pi3,arrival_rejection,1263,1263,0,0.6730007917656373,0.6490149503982116,0.6730007917656373,0.6490149503982116,0.487257521773555,0.3269992082343626,0.3269992082343626,0.0,0.3269992082343626,0.5471100554235946,0.0,0.3269992082343626,280.12034837688043,0.0,1024.0,2560.0,353792.0,0.12156295224312591,0.5615050651230101
conversation_trace,"l1=0.01,l2x4",binary,2,3,pi3,resident_eviction,38737,38705,32,0.810000774453365,0.6512884208592181,0.8098436894458081,0.6510001177838401,0.41567493610759737,0.189999225546635,0.189999225546635,0.0,0.189999225546635,0.2967963445801172,0.0,0.189999225546635,151.91171231639,0.0,512.0,2048.0,5884604.0,0.16278954369741788,0.6969661849803317
conversation_trace,"l1=0.01,l2x4",binary,3,0,pi0,all,40000,39963,37,0.8199,0.660800643382353,0.8197332532592648,0.6604865934813232,0.4154733854166667,0.1801,0.1801,0.0,0.1801,0.2782,0.0,0.1801,142.306025,0.0,512.0,1536.0,5692241.0,0.15893634861911152,0.7124301307692348
conversation_trace,"l1=0.01,l2x4",binary,3,0,pi0,arrival_rejection,1505,1504,1,0.9920265780730897,0.6757475083056479,0.9920212765957447,0.675531914893617,0.3319767441860465,0.007973421926910298,0.007973421926910298,0.0,0.007973421926910298,0.009966777408637873,0.0,0.007973421926910298,3.4538205980066445,0.0,0.0,0.0,5198.0,1.0,1.0
conversation_trace,"l1=0.01,l2x4",binary,3,0,pi0,resident_eviction,38495,38459,36,0.813170541628783,0.6602162809532178,0.8129956577134091,0.6598982224003255,0.4187377689743257,0.18682945837121703,0.18682945837121703,0.0,0.18682945837121703,0.28868684244707105,0.0,0.18682945837121703,147.73458890765033,0.0,512.0,1536.0,5687043.0,0.15503030309424423,0.6994344864281842
conversation_trace,"l1=0.01,l2x4",binary,3,3,pi3,all,40000,39967,33,0.8067,0.649181893382353,0.8065403958265569,0.6488922294716671,0.4163096354166667,0.1933,0.1933,0.0,0.1933,0.30545,0.0,0.1933,156.3132,0.0,512.0,2048.0,6252528.0,0.1590243178439185,0.6946863732557456
conversation_trace,"l1=0.01,l2x4",binary,3,3,pi3,arrival_rejection,1449,1446,3,0.7342995169082126,0.6507936507936508,0.7337482710926694,0.6500691562932227,0.45563750862663904,0.26570048309178745,0.26570048309178745,0.0,0.26570048309178745,0.4520358868184955,0.0,0.26570048309178745,231.17322291235334,0.0,581.2000000000157,2560.0,334970.0,0.14062154819834613,0.6338298952144968
conversation_trace,"l1=0.01,l2x4",binary,3,3,pi3,resident_eviction,38551,38521,30,0.809421286088558,0.64912131294374,0.8092728641520209,0.6488480500322972,0.4148314354145591,0.190578713911442,0.190578713911442,0.0,0.190578713911442,0.2999403387720163,0.0,0.190578713911442,153.49946823688103,0.0,512.0,2048.0,5917558.0,0.1603255937668883,0.6982177445493564
conversation_trace,"l1=0.01,l2x4",binary,4,0,pi0,all,40000,39943,57,0.81875,0.6606081801470589,0.818491350173998,0.6601238566427747,0.4159821875,0.18125,0.18125,0.0,0.18125,0.279925,0.0,0.18125,143.18835,0.0,512.0,1536.0,5727534.0,0.16126451628222546,0.7100877969471678
conversation_trace,"l1=0.01,l2x4",binary,4,0,pi0,arrival_rejection,1537,1534,3,0.9902407286922577,0.6798576294538635,0.9902216427640157,0.6792315361607486,0.33510897852960314,0.009759271307742356,0.009759271307742356,0.0,0.009759271307742356,0.01236174365647365,0.0,0.009759271307742356,4.580351333767079,0.0,0.0,0.0,7040.0,1.0,1.0
conversation_trace,"l1=0.01,l2x4",binary,4,0,pi0,resident_eviction,38463,38409,54,0.8118971479083795,0.6598389628841163,0.8116326902548882,0.6593607235130247,0.4192139198710449,0.18810285209162053,0.18810285209162053,0.0,0.18810285209162053,0.2906169565556509,0.0,0.18810285209162053,148.72719236669008,0.0,512.0,1536.0,5720494.0,0.15743535435925637,0.6970450454104139
conversation_trace,"l1=0.01,l2x4",binary,4,3,pi3,all,40000,39960,40,0.806775,0.6511846507352942,0.8065815815815816,0.6508354862215157,0.4173328645833333,0.193225,0.193225,0.0,0.193225,0.303025,0.0,0.193225,155.059725,0.0,512.0,2048.0,6202389.0,0.1606400372501628,0.6925770054087224
conversation_trace,"l1=0.01,l2x4",binary,4,3,pi3,arrival_rejection,1333,1332,1,0.7314328582145536,0.6461321212656106,0.7312312312312312,0.645866454689984,0.45468398349587397,0.2685671417854464,0.2685671417854464,0.0,0.2685671417854464,0.43285821455363843,0.0,0.2685671417854464,221.5356339084771,0.0,512.0,2048.0,295307.0,0.13696932344983356,0.6120274832631803
conversation_trace,"l1=0.01,l2x4",binary,4,3,pi3,resident_eviction,38667,38628,39,0.8093723329971293,0.6513588308315801,0.8091798695246971,0.6510068321363961,0.4160452280583788,0.19062766700287068,0.19062766700287068,0.0,0.19062766700287068,0.2985491504383583,0.0,0.19062766700287068,152.76804510305945,0.0,512.0,2048.0,5907082.0,0.1621700866857782,0.6966905148768885
conversation_trace,"l1=0.01,l2x4",next_use,0,0,pi0,all,40000,39964,36,0.81695,0.6563016544117647,0.8167851065959364,0.6559920472542936,0.4129155729166667,0.18305,0.3039096110443693,0.0,0.183075,0.281975,0.0,0.183075,144.2651,0.0,512.0,1536.0,5770604.0,0.1631662820737656,0.7056751771564987
conversation_trace,"l1=0.01,l2x4",next_use,0,0,pi0,arrival_rejection,507,507,0,0.9763313609467456,0.6505395057431255,0.9763313609467456,0.6505395057431255,0.32735453648915186,0.023668639053254437,0.048669795280643455,0.0,0.023668639053254437,0.02564102564102564,0.0,0.023668639053254437,12.810650887573965,0.0,0.0,512.0,6495.0,0.5518090839107005,1.0
conversation_trace,"l1=0.01,l2x4",next_use,0,0,pi0,resident_eviction,39493,39457,36,0.8149039070214975,0.6563756272518884,0.8147350280051702,0.6560621093103588,0.41401398138066664,0.18509609297850252,0.30718630784107276,0.0,0.18512141392145443,0.28526574329628035,0.0,0.18512141392145443,145.95267515762288,0.0,512.0,1536.0,5764109.0,0.16201775504245322,0.701940230484885
conversation_trace,"l1=0.01,l2x4",next_use,0,3,pi3,all,40000,39951,49,0.82,0.6542293198529413,0.8197792295562063,0.6538052312612361,0.4099910937500001,0.18,0.2967159625575445,0.0,0.18,0.2798,0.0,0.18,143.1324,0.0,512.0,1536.0,5725296.0,0.16714035396597834,0.7144357252445988
conversation_trace,"l1=0.01,l2x4",next_use,0,3,pi3,arrival_rejection,1982,1978,4,0.9419778002018163,0.6621356918145663,0.9418604651162791,0.6614524475108547,0.35133387991927345,0.058022199798183655,0.09497918251866844,0.0,0.058022199798183655,0.07820383451059536,0.0,0.058022199798183655,38.88395560040363,0.0,0.0,1024.0,77068.0,0.37203508589816786,1.0
conversation_trace,"l1=0.01,l2x4",next_use,0,3,pi3,resident_eviction,38018,37973,45,0.8136409069388184,0.6538171353816922,0.813420061622732,0.6534068904995964,0.41304908201378293,0.18635909306118154,0.3072331464714025,0.0,0.18635909306118154,0.2903098532274186,0.0,0.18635909306118154,148.56720500815402,0.0,512.0,1536.0,5648228.0,0.1632568656930988,0.7027382747297028
conversation_trace,"l1=0.01,l2x4",next_use,1,0,pi0,all,40000,39965,35,0.8172,0.6555897977941176,0.817039909921181,0.6552881749471965,0.41251171875,0.1828,0.3082417542756358,0.0,0.1828,0.280325,0.0,0.1828,143.42945,0.0,512.0,1536.0,5737178.0,0.16411692298896774,0.7048263100778815
conversation_trace,"l1=0.01,l2x4",next_use,1,0,pi0,arrival_rejection,479,479,0,0.9770354906054279,0.6584796757951615,0.9770354906054279,0.6584796757951615,0.3322025052192067,0.022964509394572025,0.05279155831934459,0.0,0.022964509394572025,0.027139874739039668,0.0,0.022964509394572025,13.386221294363256,0.0,0.0,512.0,6412.0,0.5589519650655022,1.0
conversation_trace,"l1=0.01,l2x4",next_use,1,0,pi0,resident_eviction,39521,39486,35,0.8152627716909997,0.6555547720720333,0.8150990224383325,0.6552494592275446,0.41348507755370556,0.18473722830900027,0.3113378460714675,0.0,0.18473722830900027,0.2833936388249285,0.0,0.18473722830900027,145.0055919637661,0.0,512.0,1536.0,5730766.0,0.16322844101469158,0.7012371470061768
conversation_trace,"l1=0.01,l2x4",next_use,1,3,pi3,all,40000,39958,42,0.81875,0.6534954044117647,0.8185594874618349,0.6531311921635364,0.41020130208333333,0.18125,0.2986401392559027,0.0,0.18125,0.27955,0.0,0.18125,143.031975,0.0,512.0,1536.0,5721279.0,0.16618382008638277,0.7096948077519031
conversation_trace,"l1=0.01,l2x4",next_use,1,3,pi3,arrival_rejection,2827,2822,5,0.9179342058719491,0.6578580494808466,0.9177888022678952,0.6572518447492391,0.36204457021577646,0.08206579412805094,0.1409135473304989,0.0,0.08206579412805094,0.13264945171559958,0.0,0.08206579412805094,67.19349133356916,0.0,0.0,1024.0,189956.0,0.35578765608877844,1.0
conversation_trace,"l1=0.01,l2x4",next_use,1,3,pi3,resident_eviction,37173,37136,37,0.8112070588868264,0.653163626034709,0.8110189573459715,0.6528180598499633,0.4138636129269452,0.18879294111317355,0.3106352183556019,0.0,0.18879294111317355,0.29072176041750736,0.0,0.18879294111317355,148.79947811583676,0.0,512.0,1536.0,5531323.0,0.15948734145519977,0.6948200276859623
conversation_trace,"l1=0.01,l2x4",next_use,2,0,pi0,all,40000,39938,62,0.81635,0.6562172794117648,0.8160649005959237,0.6556835889746754,0.4131921875,0.18365,0.30641129149299434,0.0,0.183725,0.282575,0.0,0.183725,144.555875,0.0,512.0,1536.0,5782235.0,0.16301516628085852,0.7039444090390653
conversation_trace,"l1=0.01,l2x4",next_use,2,0,pi0,arrival_rejection,500,497,3,0.978,0.6615294117647058,0.9778672032193159,0.6594863297431648,0.332625,0.022,0.046900002343505366,0.0,0.022,0.024,0.0,0.022,11.184,0.0,0.0,512.0,5592.0,0.5493562231759657,1.0
conversation_trace,"l1=0.01,l2x4",next_use,2,0,pi0,resident_eviction,39500,39441,59,0.8143037974683545,0.6561500372300819,0.8140260135392104,0.655635670256541,0.4142120253164557,0.18569620253164557,0.30969624452020306,0.0,0.18577215189873417,0.2858481012658228,0.0,0.18577215189873417,146.24412658227848,0.0,512.0,1536.0,5776643.0,0.16184347898944076,0.7001055803517717
conversation_trace,"l1=0.01,l2x4",next_use,2,3,pi3,all,40000,39961,39,0.81785,0.6526922794117648,0.8176722304246641,0.6523533239025697,0.41035046875,0.18215,0.301304493026262,0.0,0.182175,0.284,0.0,0.182175,145.297,0.0,512.0,1536.0,5811880.0,0.16561938649800065,0.7109279613481352
conversation_trace,"l1=0.01,l2x4",next_use,2,3,pi3,arrival_rejection,2039,2035,4,0.9509563511525257,0.6550500533710296,0.9508599508599509,0.6543720190779013,0.34218673369298674,0.04904364884747425,0.07596759959837912,0.0,0.04904364884747425,0.06179499754781756,0.0,0.04904364884747425,30.49190779794017,0.0,0.0,512.0,62173.0,0.3753719460215849,1.0
conversation_trace,"l1=0.01,l2x4",next_use,2,3,pi3,resident_eviction,37961,37926,35,0.8107004557308817,0.6525656362489676,0.8105257606918737,0.6522450065297437,0.414011748900187,0.1892995442691183,0.31340801837331433,0.0,0.18932588709464976,0.29593530202049473,0.0,0.18932588709464976,151.4635283580517,0.0,512.0,2048.0,5749707.0,0.1610878606509862,0.6983496724267862
conversation_trace,"l1=0.01,l2x4",next_use,3,0,pi0,all,40000,39967,33,0.81755,0.6561927389705883,0.8173993544674356,0.6559088637832095,0.4123861458333334,0.18245,0.30383293141247575,0.0,0.182475,0.279025,0.0,0.182475,142.7506,0.0,512.0,1536.0,5710024.0,0.1624763748803858,0.7046432729529684
conversation_trace,"l1=0.01,l2x4",next_use,3,0,pi0,arrival_rejection,529,527,2,0.9773156899810964,0.6627376848660069,0.9772296015180265,0.6614577519812479,0.3340028355387524,0.022684310018903593,0.054505944985964234,0.0,0.022684310018903593,0.02835538752362949,0.0,0.022684310018903593,13.907372400756143,0.0,0.0,512.0,7357.0,0.6198178605409814,1.0
conversation_trace,"l1=0.01,l2x4",next_use,3,0,pi0,resident_eviction,39471,39440,31,0.8154087811304502,0.6561050220042414,0.8152636916835699,0.6558347191564252,0.4134366581371978,0.1845912188695498,0.30717447269137993,0.0,0.18461655392566695,0.2823845354817461,0.0,0.18461655392566695,144.47738846241543,0.0,512.0,1536.0,5702667.0,0.16133924705756097,0.7006227086379058
conversation_trace,"l1=0.01,l2x4",next_use,3,3,pi3,all,40000,39972,28,0.821775,0.6523331801470588,0.821650155108576,0.6520896428970867,0.40792171875,0.178225,0.2910430402316284,0.0,0.17825,0.27645,0.0,0.17825,141.4598,0.0,512.0,1536.0,5658392.0,0.17038338807208833,0.717176187157058
conversation_trace,"l1=0.01,l2x4",next_use,3,3,pi3,arrival_rejection,2192,2189,3,0.9133211678832117,0.6506547874624302,0.9132023755139334,0.6501760137586328,0.3596601277372263,0.08667883211678833,0.13767885514320624,0.0,0.08667883211678833,0.14735401459854014,0.0,0.08667883211678833,74.8882299270073,0.0,0.0,1070.0800000000745,164155.0,0.38675641923791537,1.0
conversation_trace,"l1=0.01,l2x4",next_use,3,3,pi3,resident_eviction,37808,37783,25,0.8164674143038511,0.6524304885676234,0.8163459757033587,0.6522005111231163,0.4107197881400762,0.18353258569614897,0.2999346582414099,0.0,0.1835590351248413,0.2839346170122725,0.0,0.1835590351248413,145.3194297503174,0.0,512.0,1536.0,5494237.0,0.1641982317107908,0.7059032946703974
conversation_trace,"l1=0.01,l2x4",next_use,4,0,pi0,all,40000,39964,36,0.8167,0.6562846507352942,0.8165348813932539,0.6559750282607287,0.4134214583333333,0.1833,0.3104060564216788,0.0,0.183375,0.2827,0.0,0.183375,144.6208,0.0,512.0,1536.0,5784832.0,0.1629419834491304,0.7054465885958313
