trace,cell,target,seed,population_iteration,policy,scoring_iteration,scoring_policy,proposed_actual_agreement_rate,decision_type,decisions,discriminative_decisions,constant_label_decisions,native_min_correct_rate_all,native_uniform_expected_min_correct_rate_all,native_min_correct_rate_discriminative,native_uniform_expected_min_correct_rate_discriminative,native_rank_fraction_mean,native_gap_positive_rate,native_gap_mean,count_min_positive_rate,count_gap_positive_rate,count_gap_mean,proxy_min_positive_rate,proxy_gap_positive_rate,proxy_gap_mean_tokens,proxy_gap_p50_tokens,proxy_gap_p90_tokens,proxy_gap_p99_tokens,proxy_gap_sum_sampled_tokens,proxy_gap_top1pct_share_all_decisions,proxy_gap_top10pct_share_all_decisions
conversation_trace,"l1=0.01,l2x1",binary,3,3,pi3,0,pi0,0.011792031445417187,resident_eviction,39179,39176,3,0.6103524847494831,0.4600971709033801,0.6103226465182765,0.4600558264964144,0.4201724776027974,0.3896475152505169,0.3896475152505169,7.657163276244927e-05,0.38967303912810436,0.575001914290819,7.657163276244927e-05,0.38967303912810436,294.35973353071796,0.0,1024.0,1536.0,11532720.0,0.05407362703681352,0.3798028565680949
conversation_trace,"l1=0.01,l2x1",binary,3,3,pi3,3,pi3,1.0,all,40000,39996,4,0.71605,0.4598992647058823,0.716021602160216,0.45984524923080544,0.36391697916666665,0.28395,0.28395,0.0001,0.284,0.51595,0.0001,0.284,264.059725,0.0,1024.0,2560.0,10562389.0,0.12006980617737142,0.6137278223704884
conversation_trace,"l1=0.01,l2x1",binary,3,3,pi3,3,pi3,1.0,arrival_rejection,27476,27473,3,0.7557140777405736,0.46032259169499795,0.7556874021766825,0.46026365993563734,0.34307327303828794,0.2442859222594264,0.2442859222594264,0.00010918619886446353,0.24435871305866938,0.4142524384917746,0.00010918619886446353,0.24435871305866938,212.01659630222738,0.0,512.0,2560.0,5825368.0,0.14097787470250805,0.6516333388723253
conversation_trace,"l1=0.01,l2x1",binary,3,3,pi3,3,pi3,1.0,resident_eviction,12524,12523,1,0.6290322580645161,0.45897054126665043,0.6290026351513216,0.4589273384032205,0.4096453143298201,0.3709677419354839,0.3709677419354839,7.984669434685404e-05,0.3709677419354839,0.739061002874481,7.984669434685404e-05,0.3709677419354839,378.23546790162885,0.0,1024.0,3072.0,4737021.0,0.08938613529473481,0.537289575030383
conversation_trace,"l1=0.01,l2x1",binary,4,3,pi3,0,pi0,0.0359,all,40000,40000,0,0.59075,0.4598495404411764,0.59075,0.4598495404411764,0.43045604166666673,0.40925,0.40925,0.0,0.40925,0.606525,0.0,0.40925,310.239525,0.0,1024.0,1536.0,12409581.0,0.0516143131665767,0.3641057663429571
conversation_trace,"l1=0.01,l2x1",binary,4,3,pi3,0,pi0,0.9266528925619835,arrival_rejection,968,968,0,0.9349173553719008,0.4541808458920758,0.9349173553719008,0.4541808458920758,0.24460872933884298,0.06508264462809918,0.06508264462809918,0.0,0.06508264462809918,0.10433884297520661,0.0,0.06508264462809918,52.571280991735534,0.0,0.0,1024.0,50889.0,0.3923834227436185,1.0
conversation_trace,"l1=0.01,l2x1",binary,4,3,pi3,0,pi0,0.013809182209469154,resident_eviction,39032,39032,0,0.5822145931543349,0.45999012499547887,0.5822145931543349,0.45999012499547887,0.4350650854854137,0.4177854068456651,0.4177854068456651,0.0,0.4177854068456651,0.6189792990366878,0.0,0.4177854068456651,316.62973970075836,0.0,1024.0,1536.0,12358692.0,0.050252567181057674,0.35686365515056123
conversation_trace,"l1=0.01,l2x1",binary,4,3,pi3,3,pi3,1.0,all,40000,40000,0,0.71575,0.4598495404411764,0.71575,0.4598495404411764,0.36404906249999996,0.28425,0.28425,0.0,0.28425,0.518425,0.0,0.28425,265.304275,0.0,1024.0,2560.0,10612171.0,0.11921707631737181,0.6128269135504884
conversation_trace,"l1=0.01,l2x1",binary,4,3,pi3,3,pi3,1.0,arrival_rejection,27323,27323,0,0.7557369249350364,0.4605708183796888,0.7557369249350364,0.4605708183796888,0.34319300589247154,0.2442630750649636,0.2442630750649636,0.0,0.2442630750649636,0.4140467737803316,0.0,0.2442630750649636,211.9205431321597,0.0,512.0,2048.0,5790305.0,0.13962096987982497,0.6517770652841258
conversation_trace,"l1=0.01,l2x1",binary,4,3,pi3,3,pi3,1.0,resident_eviction,12677,12677,0,0.6295653545791591,0.4582949551990868,0.6295653545791591,0.4582949551990868,0.40900055218111536,0.37043464542084087,0.37043464542084087,0.0,0.37043464542084087,0.7433935473692515,0.0,0.37043464542084087,380.36333517393706,0.0,1024.0,3072.0,4821866.0,0.08781330713047604,0.5386661512368863
conversation_trace,"l1=0.01,l2x1",next_use,0,3,pi3,0,pi0,0.68335,all,40000,40000,0,0.743875,0.4753405330882353,0.743875,0.4753405330882353,0.35533421875,0.256125,0.4359089837958476,0.000125,0.256175,0.43955,0.000125,0.256175,224.5308,0.0,512.0,3072.0,8981232.0,0.14269044603234834,0.6446790373525592
conversation_trace,"l1=0.01,l2x1",next_use,0,3,pi3,0,pi0,0.9519988804403601,arrival_rejection,21437,21437,0,0.7864439986938471,0.47451492608985557,0.7864439986938471,0.47451492608985557,0.33207480057843913,0.2135560013061529,0.3613331108758741,9.329663665624854e-05,0.21364929794280915,0.3413257452068853,9.329663665624854e-05,0.21364929794280915,174.6677706768671,0.0,512.0,2048.0,3744353.0,0.15834404501925967,0.6673542798982895
conversation_trace,"l1=0.01,l2x1",next_use,0,3,pi3,0,pi0,0.3731077950762269,resident_eviction,18563,18563,0,0.6947152938641383,0.47629396395739776,0.6947152938641383,0.47629396395739776,0.38219475569681627,0.30528470613586167,0.5220310000532127,0.0001616118084361364,0.30528470613586167,0.5529817378656467,0.0001616118084361364,0.30528470613586167,282.11382858374185,0.0,1024.0,3072.0,5236879.0,0.11038024747182434,0.5924750218593937
conversation_trace,"l1=0.01,l2x1",next_use,0,3,pi3,3,pi3,1.0,all,40000,40000,0,0.72905,0.4753405330882353,0.72905,0.4753405330882353,0.36287260416666667,0.27095,0.46764992161756636,0.000125,0.271075,0.472675,0.000125,0.271075,241.914775,0.0,1024.0,2560.0,9676591.0,0.13042609737251476,0.6255161554311844
conversation_trace,"l1=0.01,l2x1",next_use,0,3,pi3,3,pi3,1.0,arrival_rejection,24533,24533,0,0.7907308523213631,0.47947662332368646,0.7907308523213631,0.47947662332368646,0.33317113683609834,0.20926914767863694,0.35996499420747163,8.152284677780948e-05,0.20935067052541476,0.33489585456324134,8.152284677780948e-05,0.20935067052541476,171.39008682183183,0.0,512.0,2048.0,4204713.0,0.15939446996739134,0.6738138845623947
conversation_trace,"l1=0.01,l2x1",next_use,0,3,pi3,3,pi3,1.0,resident_eviction,15467,15467,0,0.6312148445076615,0.46878006876119555,0.6312148445076615,0.46878006876119555,0.40998362104264996,0.36878515549233853,0.6384544942012512,0.00019396133704015,0.3689791168293787,0.6912135514320812,0.00019396133704015,0.3689791168293787,353.777591000194,0.0,1024.0,3072.0,5471878.0,0.09768638847576645,0.5170641596906949
conversation_trace,"l1=0.01,l2x1",next_use,1,3,pi3,0,pi0,0.686725,all,40000,39999,1,0.744875,0.47623207720588234,0.7448686217155429,0.4762189826804494,0.35603552083333334,0.255125,0.4407494735547272,2.5e-05,0.2552,0.4464,2.5e-05,0.2552,227.787,0.0,512.0,3072.0,9111480.0,0.14025734567819936,0.6520718917234083
conversation_trace,"l1=0.01,l2x1",next_use,1,3,pi3,0,pi0,0.9522415795586527,arrival_rejection,21525,21525,0,0.7845296167247386,0.47578055612488895,0.7845296167247386,0.47578055612488895,0.33411875725900114,0.21547038327526133,0.3722094011716002,4.645760743321719e-05,0.21560975609756097,0.3473635307781649,4.645760743321719e-05,0.21560975609756097,177.79502903600465,0.0,512.0,2048.0,3827038.0,0.1574648592462369,0.6673970835931078
conversation_trace,"l1=0.01,l2x1",next_use,1,3,pi3,0,pi0,0.3773748308525034,resident_eviction,18475,18474,1,0.6986738836265223,0.4767581389795431,0.6986575728050233,0.4767298158301969,0.38157047812359046,0.30132611637347767,0.5206046864395343,0.0,0.30132611637347767,0.5617861975642761,0.0,0.30132611637347767,286.03204330175913,0.0,1024.0,3072.0,5284442.0,0.10812721570224444,0.601481859390263
conversation_trace,"l1=0.01,l2x1",next_use,1,3,pi3,3,pi3,1.0,all,40000,39999,1,0.7279,0.47623207720588234,0.7278931973299333,0.4762189826804494,0.36440359375,0.2721,0.47210395072707123,2.5e-05,0.2722,0.47375,2.5e-05,0.2722,242.500525,0.0,1024.0,2560.0,9700021.0,0.12794693949631655,0.6255887487253894
conversation_trace,"l1=0.01,l2x1",next_use,1,3,pi3,3,pi3,1.0,arrival_rejection,24305,24305,0,0.7880682987039703,0.4799811222575843,0.7880682987039703,0.4799811222575843,0.3350802304052664,0.21193170129602962,0.37000445383453245,4.114379757251594e-05,0.21205513268874718,0.34132894466159225,4.114379757251594e-05,0.21205513268874718,174.72487142563259,0.0,512.0,2048.0,4246688.0,0.15830124558243977,0.6718558085736461
conversation_trace,"l1=0.01,l2x1",next_use,1,3,pi3,3,pi3,1.0,resident_eviction,15695,15694,1,0.6347244345332909,0.4704263722054607,0.6347011596788582,0.47039262850546104,0.4098132366995858,0.36527556546670914,0.6302134296676991,0.0,0.3653392800254858,0.6788149092067537,0.0,0.3653392800254858,347.45670595731127,0.0,1024.0,3072.0,5453333.0,0.09642249978132639,0.5214513766168323
conversation_trace,"l1=0.01,l2x1",next_use,2,3,pi3,0,pi0,0.68795,all,40000,40000,0,0.737275,0.4745614889705882,0.737275,0.4745614889705882,0.3595585416666667,0.262725,0.45398589446243603,0.0001,0.2628,0.459875,0.0001,0.2628,235.200825,0.0,1024.0,3072.0,9408033.0,0.1359451013830415,0.6443514813351526
conversation_trace,"l1=0.01,l2x1",next_use,2,3,pi3,0,pi0,0.9558163456143632,arrival_rejection,21388,21388,0,0.7868898447727698,0.47365482568565115,0.7868898447727698,0.47365482568565115,0.33207727463998504,0.21311015522723023,0.36785730690233254,4.67551898260707e-05,0.21325042079670845,0.34580138395361887,4.67551898260707e-05,0.21325042079670845,176.95170188890967,0.0,512.0,2048.0,3784643.0,0.15611723483562387,0.6727086280000518
conversation_trace,"l1=0.01,l2x1",next_use,2,3,pi3,0,pi0,0.3801310982162046,resident_eviction,18612,18612,0,0.6802600472813238,0.47560338206849473,0.6802600472813238,0.47560338206849473,0.39113866949638226,0.3197399527186761,0.5529606543343195,0.00016118633139909736,0.3197399527186761,0.590962819686224,0.00016118633139909736,0.3197399527186761,302.1378680421234,0.0,1024.0,3072.0,5623390.0,0.10315770380500018,0.5709637780769251
conversation_trace,"l1=0.01,l2x1",next_use,2,3,pi3,3,pi3,1.0,all,40000,40000,0,0.7299,0.4745614889705882,0.7299,0.4745614889705882,0.36202770833333336,0.2701,0.46580027385462397,0.0001,0.270225,0.46755,0.0001,0.270225,239.31035,0.0,1024.0,2560.0,9572414.0,0.13024091937519627,0.6251029259703978
conversation_trace,"l1=0.01,l2x1",next_use,2,3,pi3,3,pi3,1.0,arrival_rejection,24721,24721,0,0.7885603333198495,0.4785262351370708,0.7885603333198495,0.4785262351370708,0.33375470247967315,0.2114396666801505,0.3658492682585542,8.090287609724525e-05,0.21160147243234498,0.3396707252942842,8.090287609724525e-05,0.21160147243234498,173.83783018486307,0.0,512.0,2048.0,4297445.0,0.15524014850684534,0.6716646751732716
conversation_trace,"l1=0.01,l2x1",next_use,2,3,pi3,3,pi3,1.0,resident_eviction,15279,15279,0,0.6349892008639308,0.4681466391779567,0.6349892008639308,0.4681466391779567,0.40777265091519954,0.3650107991360691,0.6275182403014097,0.00013089861901956933,0.3650762484455789,0.674455134498331,0.00013089861901956933,0.3650762484455789,345.24307873551936,0.0,1024.0,3072.0,5274969.0,0.09842105233225067,0.5157884340173373
conversation_trace,"l1=0.01,l2x1",next_use,3,3,pi3,0,pi0,0.684025,all,40000,40000,0,0.735775,0.46870386029411765,0.735775,0.46870386029411765,0.356745,0.264225,0.453200553272932,2.5e-05,0.264425,0.4634,2.5e-05,0.264425,236.9765,0.0,1024.0,3072.0,9479060.0,0.13530455551499831,0.6429261973233633
conversation_trace,"l1=0.01,l2x1",next_use,3,3,pi3,0,pi0,0.9564492988383394,arrival_rejection,21607,21607,0,0.7890035636599251,0.46840212458380864,0.7890035636599251,0.46840212458380864,0.3278856389133151,0.21099643634007498,0.3605420900622176,0.0,0.21122784282871293,0.3369741287545703,0.0,0.21122784282871293,172.44096820474846,0.0,512.0,2048.0,3725932.0,0.15967655877777695,0.670161452221887
conversation_trace,"l1=0.01,l2x1",next_use,3,3,pi3,0,pi0,0.3639971728374925,resident_eviction,18393,18393,0,0.6732452563475235,0.4690583214202334,0.6732452563475235,0.4690583214202334,0.39064725710868264,0.3267547436524765,0.5620501925157911,5.43685097591475e-05,0.32691784918175393,0.6119175773392052,5.43685097591475e-05,0.32691784918175393,312.78899581362475,0.0,1024.0,3072.0,5753128.0,0.09940748754416728,0.5653856475990104
conversation_trace,"l1=0.01,l2x1",next_use,3,3,pi3,3,pi3,1.0,all,40000,40000,0,0.7313,0.46870386029411765,0.7313,0.46870386029411765,0.35852234374999997,0.2687,0.462896442019358,2.5e-05,0.268875,0.464925,2.5e-05,0.268875,237.94375,0.0,1024.0,2560.0,9517750.0,0.1301282340889391,0.628746920227995
conversation_trace,"l1=0.01,l2x1",next_use,3,3,pi3,3,pi3,1.0,arrival_rejection,24802,24802,0,0.7921538585597936,0.47312123785083743,0.7921538585597936,0.47312123785083743,0.3293030803967422,0.20784614144020644,0.3587457524350676,0.0,0.20804773808563826,0.3316668010644303,0.0,0.20804773808563826,169.74881057979195,0.0,512.0,2048.0,4210110.0,0.1591901399250851,0.6744602872609029
conversation_trace,"l1=0.01,l2x1",next_use,3,3,pi3,3,pi3,1.0,resident_eviction,15198,15198,0,0.6319910514541387,0.4614950303058451,0.6319910514541387,0.4614950303058451,0.40620599749967096,0.3680089485458613,0.632862582502946,6.579813133307015e-05,0.3681405448085274,0.6823924200552705,6.579813133307015e-05,0.3681405448085274,349.2327937886564,0.0,1024.0,3072.0,5307640.0,0.09694704237664951,0.5157968513312885
conversation_trace,"l1=0.01,l2x1",next_use,4,3,pi3,0,pi0,0.696775,all,40000,39999,1,0.737575,0.4746541360294117,0.7375684392109803,0.4746410020544632,0.35868364583333334,0.262425,0.45040534183811143,0.000125,0.262475,0.455975,0.000125,0.262475,232.8731,0.0,512.0,2560.0,9314924.0,0.136699343977471,0.6436514135810448
conversation_trace,"l1=0.01,l2x1",next_use,4,3,pi3,0,pi0,0.9536353570769515,arrival_rejection,21676,21676,0,0.7877837239343052,0.4758909284326389,0.7877837239343052,0.4758909284326389,0.33247024358737776,0.21221627606569476,0.36431623102019284,4.6133973057759734e-05,0.2123085440118103,0.34595866396014024,4.6133973057759734e-05,0.2123085440118103,177.04908654733345,0.0,512.0,2048.0,3837716.0,0.1587610964438223,0.6755460800121739
conversation_trace,"l1=0.01,l2x1",next_use,4,3,pi3,0,pi0,0.3929273084479371,resident_eviction,18324,18323,1,0.6781816197336826,0.47319109782092267,0.6781640561043497,0.4731623465846525,0.3896922524194135,0.32181838026631737,0.5522426899110868,0.00021829294913774285,0.32181838026631737,0.5861165684348395,0.00021829294913774285,0.32181838026631737,298.9089718402096,0.0,1024.0,3072.0,5477208.0,0.10404132908591385,0.5721805708309781
conversation_trace,"l1=0.01,l2x1",next_use,4,3,pi3,3,pi3,1.0,all,40000,39999,1,0.72895,0.4746541360294117,0.7289432235805895,0.4746410020544632,0.362534375,0.27105,0.4669956007719109,0.000125,0.27105,0.46965,0.000125,0.27105,240.356525,0.0,1024.0,2560.0,9614261.0,0.12935450785036937,0.6247252908985933
conversation_trace,"l1=0.01,l2x1",next_use,4,3,pi3,3,pi3,1.0,arrival_rejection,24344,24343,1,0.790749260598094,0.47938373509114457,0.7907406646674608,0.4793623483982592,0.33283226873151495,0.20925073940190603,0.36054775349381063,4.107788366743346e-05,0.2093328951692409,0.3358527768649359,4.107788366743346e-05,0.2093328951692409,171.89705882352942,0.0,512.0,2048.0,4184662.0,0.15905705168063752,0.6745954631461275
conversation_trace,"l1=0.01,l2x1",next_use,4,3,pi3,3,pi3,1.0,resident_eviction,15656,15656,0,0.6328564128768523,0.46729993575099943,0.6328564128768523,0.46729993575099943,0.4087191013030148,0.36714358712314765,0.6325146601828759,0.0002554931016862545,0.3670158405723046,0.67769545222279,0.0002554931016862545,0.3670158405723046,346.8062723556464,0.0,1024.0,3072.0,5429599.0,0.09816415540079479,0.5160926248881363
conversation_trace,"l1=0.01,l2x4",binary,0,3,pi3,0,pi0,0.1311,all,40000,39967,33,0.76045,0.649695036764706,0.7602522080716592,0.6494057965468572,0.44115531250000006,0.23955,0.23955,0.0,0.23955,0.39305,0.0,0.23955,200.858375,0.0,1024.0,1536.0,8034335.0,0.10259965510524517,0.6071223069488638
conversation_trace,"l1=0.01,l2x4",binary,0,3,pi3,0,pi0,0.03940886699507389,arrival_rejection,609,608,1,0.9901477832512315,0.6509224379406936,0.9901315789473685,0.6503482972136223,0.3197865353037767,0.009852216748768473,0.009852216748768473,0.0,0.009852216748768473,0.014778325123152709,0.0,0.009852216748768473,5.7701149425287355,0.0,0.0,0.0,3514.0,1.0,1.0
conversation_trace,"l1=0.01,l2x4",binary,0,3,pi3,0,pi0,0.1325175801579041,resident_eviction,39391,39359,32,0.7568987839861897,0.6496760606707714,0.7567011356995859,0.6493912372235665,0.4430317204437562,0.24310121601381027,0.24310121601381027,0.0,0.24310121601381027,0.3988982254829783,0.0,0.24310121601381027,203.87451448300374,0.0,1024.0,1536.0,8030821.0,0.1014969702350482,0.5997374365584789
conversation_trace,"l1=0.01,l2x4",binary,0,3,pi3,3,pi3,1.0,all,40000,39967,33,0.80665,0.649695036764706,0.8064903545424975,0.6494057965468572,0.41660854166666667,0.19335,0.19335,0.0,0.19335,0.304425,0.0,0.19335,155.805275,0.0,512.0,2048.0,6232211.0,0.1601999675556556,0.6935082910382848
conversation_trace,"l1=0.01,l2x4",binary,0,3,pi3,3,pi3,1.0,arrival_rejection,677,676,1,0.7119645494830132,0.6421930662959423,0.7115384615384616,0.6416637660981552,0.46293389955686853,0.2880354505169867,0.2880354505169867,0.0,0.2880354505169867,0.465288035450517,0.0,0.2880354505169867,238.2274741506647,0.0,1024.0,2048.0,161280.0,0.11746031746031746,0.5619047619047619
conversation_trace,"l1=0.01,l2x4",binary,0,3,pi3,3,pi3,1.0,resident_eviction,39323,39291,32,0.8082801413930778,0.6498241935942294,0.8081239978621059,0.6495389978546202,0.41581098636082364,0.19171985860692214,0.19171985860692214,0.0,0.19171985860692214,0.30165551967042187,0.0,0.19171985860692214,154.38626249268876,0.0,512.0,2048.0,6070931.0,0.16167273190882914,0.696161099508461
conversation_trace,"l1=0.01,l2x4",binary,1,3,pi3,0,pi0,0.121725,all,40000,39959,41,0.771575,0.6509012867647059,0.7713406241397432,0.6505430934354773,0.4358849479166667,0.228425,0.228425,0.0,0.228425,0.361775,0.0,0.228425,184.925775,0.0,1024.0,1536.0,7397031.0,0.10645568471999103,0.6384572404793221
conversation_trace,"l1=0.01,l2x4",binary,1,3,pi3,0,pi0,0.05301645338208409,arrival_rejection,547,547,0,0.9963436928702011,0.6646951285084418,0.9963436928702011,0.6646951285084418,0.32381170018281535,0.003656307129798903,0.003656307129798903,0.0,0.003656307129798903,0.003656307129798903,0.0,0.003656307129798903,1.729433272394881,0.0,0.0,0.0,946.0,1.0,1.0
conversation_trace,"l1=0.01,l2x4",binary,1,3,pi3,0,pi0,0.1226776164043292,resident_eviction,39453,39412,41,0.7684586723443084,0.6507100406887719,0.768217801684766,0.650346677034764,0.4374387984859622,0.23154132765569158,0.23154132765569158,0.0,0.23154132765569158,0.3667401718500494,0.0,0.23154132765569158,187.46571870326719,0.0,1024.0,1536.0,7396085.0,0.10543091378749703,0.6310625148304813
conversation_trace,"l1=0.01,l2x4",binary,1,3,pi3,3,pi3,1.0,all,40000,39959,41,0.807925,0.6509012867647059,0.8077279211191472,0.6505430934354773,0.4165721875,0.192075,0.192075,0.0,0.192075,0.304975,0.0,0.192075,156.07555,0.0,512.0,2048.0,6243022.0,0.1610707122287892,0.6982310810373565
conversation_trace,"l1=0.01,l2x4",binary,1,3,pi3,3,pi3,1.0,arrival_rejection,1832,1831,1,0.7014192139737991,0.6503660416131518,0.7012561441835062,0.650175089150898,0.4728780021834061,0.29858078602620086,0.29858078602620086,0.0,0.29858078602620086,0.49290393013100436,0.0,0.29858078602620086,252.30294759825327,0.0,1024.0,2401.280000000028,462219.0,0.12517010334927817,0.5881887157386434
conversation_trace,"l1=0.01,l2x4",binary,1,3,pi3,3,pi3,1.0,resident_eviction,38168,38128,40,0.8130370991406414,0.6509269776344829,0.8128409567771716,0.6505607659030881,0.41386960280863555,0.18696290085935863,0.18696290085935863,0.0,0.18696290085935863,0.29595472647243765,0.0,0.18696290085935863,151.45679626912596,0.0,512.0,2048.0,5780803.0,0.1642955139623336,0.7063212498332844
conversation_trace,"l1=0.01,l2x4",binary,2,3,pi3,0,pi0,0.140475,all,40000,39968,32,0.76565,0.6512166360294117,0.7654623698959168,0.6509373859381623,0.4392008333333333,0.23435,0.23435,0.0,0.23435,0.380425,0.0,0.23435,194.38475,0.0,1024.0,1536.0,7775390.0,0.10252656136862588,0.6217442469123735
conversation_trace,"l1=0.01,l2x4",binary,2,3,pi3,0,pi0,0.050761421319796954,arrival_rejection,591,591,0,0.9932318104906938,0.6539265452373844,0.9932318104906938,0.6539265452373844,0.31974407783417935,0.00676818950930626,0.00676818950930626,0.0,0.00676818950930626,0.00676818950930626,0.0,0.00676818950930626,3.2081218274111674,0.0,0.0,0.0,1896.0,1.0,1.0
conversation_trace,"l1=0.01,l2x4",binary,2,3,pi3,0,pi0,0.1418203963561623,resident_eviction,39409,39377,32,0.762237052449948,0.6511759966743935,0.7620438326942124,0.6508925223592751,0.44099227545315367,0.237762947550052,0.237762947550052,0.0,0.237762947550052,0.386028572153569,0.0,0.237762947550052,197.25174452536223,0.0,1024.0,1536.0,7773494.0,0.10156359546942469,0.6141238418657041
conversation_trace,"l1=0.01,l2x4",binary,2,3,pi3,3,pi3,1.0,all,40000,39968,32,0.805675,0.6512166360294117,0.8055194155324259,0.6509373859381623,0.41793515625,0.194325,0.194325,0.0,0.194325,0.3047,0.0,0.194325,155.9599,0.0,512.0,2048.0,6238396.0,0.16045150067421177,0.6905970701443127
conversation_trace,"l1=0.01,l2x4",binary,2,3,pi3,3,pi3,1.0,arrival_rejection,1263,1263,0,0.6730007917656373,0.6490149503982116,0.6730007917656373,0.6490149503982116,0.487257521773555,0.3269992082343626,0.3269992082343626,0.0,0.3269992082343626,0.5471100554235946,0.0,0.3269992082343626,280.12034837688043,0.0,1024.0,2560.0,353792.0,0.12156295224312591,0.5615050651230101
conversation_trace,"l1=0.01,l2x4",binary,2,3,pi3,3,pi3,1.0,resident_eviction,38737,38705,32,0.810000774453365,0.6512884208592181,0.8098436894458081,0.6510001177838401,0.41567493610759737,0.189999225546635,0.189999225546635,0.0,0.189999225546635,0.2967963445801172,0.0,0.189999225546635,151.91171231639,0.0,512.0,2048.0,5884604.0,0.16278954369741788,0.6969661849803317
conversation_trace,"l1=0.01,l2x4",binary,3,3,pi3,0,pi0,0.13135,all,40000,39967,33,0.758075,0.649181893382353,0.75787524707884,0.6488922294716671,0.4421442708333333,0.241925,0.241925,0.0,0.241925,0.3913,0.0,0.241925,200.049975,0.0,1024.0,1536.0,8001999.0,0.10359011541990945,0.6062485136526511
conversation_trace,"l1=0.01,l2x4",binary,3,3,pi3,0,pi0,0.1303680981595092,arrival_rejection,652,650,2,0.99079754601227,0.663839769036449,0.9907692307692307,0.6628054298642535,0.32630368098159507,0.009202453987730062,0.009202453987730062,0.0,0.009202453987730062,0.010736196319018405,0.0,0.009202453987730062,3.6180981595092025,0.0,0.0,0.0,2359.0,1.0,1.0
conversation_trace,"l1=0.01,l2x4",binary,3,3,pi3,0,pi0,0.1313662702043306,resident_eviction,39348,39317,31,0.7542187658839077,0.6489390110267955,0.7540249764732813,0.6486622124242021,0.4440637601233438,0.24578123411609232,0.24578123411609232,0.0,0.24578123411609232,0.39760597743214393,0.0,0.24578123411609232,203.30486937074312,0.0,1024.0,1536.0,7999640.0,0.10246861108749894,0.5981069148111665
conversation_trace,"l1=0.01,l2x4",binary,3,3,pi3,3,pi3,1.0,all,40000,39967,33,0.8067,0.649181893382353,0.8065403958265569,0.6488922294716671,0.4163096354166667,0.1933,0.1933,0.0,0.1933,0.30545,0.0,0.1933,156.3132,0.0,512.0,2048.0,6252528.0,0.1590243178439185,0.6946863732557456
conversation_trace,"l1=0.01,l2x4",binary,3,3,pi3,3,pi3,1.0,arrival_rejection,1449,1446,3,0.7342995169082126,0.6507936507936508,0.7337482710926694,0.6500691562932227,0.45563750862663904,0.26570048309178745,0.26570048309178745,0.0,0.26570048309178745,0.4520358868184955,0.0,0.26570048309178745,231.17322291235334,0.0,581.2000000000157,2560.0,334970.0,0.14062154819834613,0.6338298952144968
conversation_trace,"l1=0.01,l2x4",binary,3,3,pi3,3,pi3,1.0,resident_eviction,38551,38521,30,0.809421286088558,0.64912131294374,0.8092728641520209,0.6488480500322972,0.4148314354145591,0.190578713911442,0.190578713911442,0.0,0.190578713911442,0.2999403387720163,0.0,0.190578713911442,153.49946823688103,0.0,512.0,2048.0,5917558.0,0.1603255937668883,0.6982177445493564
conversation_trace,"l1=0.01,l2x4",binary,4,3,pi3,0,pi0,0.11725,all,40000,39960,40,0.76905,0.6511846507352942,0.7688188188188189,0.6508354862215157,0.4373766145833333,0.23095,0.23095,0.0,0.23095,0.370425,0.0,0.23095,189.3859,0.0,1024.0,1536.0,7575436.0,0.10644931856067426,0.6319372244713044
conversation_trace,"l1=0.01,l2x4",binary,4,3,pi3,0,pi0,0.11330935251798561,arrival_rejection,556,556,0,0.9982014388489209,0.6577443927211172,0.9982014388489209,0.6577443927211172,0.3191321942446043,0.0017985611510791368,0.0017985611510791368,0.0,0.0017985611510791368,0.0017985611510791368,0.0,0.0017985611510791368,0.8363309352517986,0.0,0.0,0.0,465.0,1.0,1.0
conversation_trace,"l1=0.01,l2x4",binary,4,3,pi3,0,pi0,0.11730554710475612,resident_eviction,39444,39404,40,0.7658198965622148,0.6510921850486469,0.7655821743985383,0.6507379998746022,0.43904338006625426,0.23418010343778523,0.23418010343778523,0.0,0.23418010343778523,0.3756211337592536,0.0,0.23418010343778523,192.04368218233444,0.0,1024.0,1536.0,7574971.0,0.10544198783071249,0.6245410048434509
conversation_trace,"l1=0.01,l2x4",binary,4,3,pi3,3,pi3,1.0,all,40000,39960,40,0.806775,0.6511846507352942,0.8065815815815816,0.6508354862215157,0.4173328645833333,0.193225,0.193225,0.0,0.193225,0.303025,0.0,0.193225,155.059725,0.0,512.0,2048.0,6202389.0,0.1606400372501628,0.6925770054087224
conversation_trace,"l1=0.01,l2x4",binary,4,3,pi3,3,pi3,1.0,arrival_rejection,1333,1332,1,0.7314328582145536,0.6461321212656106,0.7312312312312312,0.645866454689984,0.45468398349587397,0.2685671417854464,0.2685671417854464,0.0,0.2685671417854464,0.43285821455363843,0.0,0.2685671417854464,221.5356339084771,0.0,512.0,2048.0,295307.0,0.13696932344983356,0.6120274832631803
conversation_trace,"l1=0.01,l2x4",binary,4,3,pi3,3,pi3,1.0,resident_eviction,38667,38628,39,0.8093723329971293,0.6513588308315801,0.8091798695246971,0.6510068321363961,0.4160452280583788,0.19062766700287068,0.19062766700287068,0.0,0.19062766700287068,0.2985491504383583,0.0,0.19062766700287068,152.76804510305945,0.0,512.0,2048.0,5907082.0,0.1621700866857782,0.6966905148768885
