trace,l1_fraction,l2_multiplier,cell,arm,kind,target,seed,seconds,l2_admissions,l2_decisions,l1_evictions,l2_rejections,l2_evictions,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction,row_type,seeds,removal_rejections_mean,removal_rejections_std,removal_rejections_ci95_half,removal_rejections_window_mean,removal_rejections_window_std,removal_rejections_window_ci95_half,removal_promotions_mean,removal_promotions_std,removal_promotions_ci95_half,resident_evictions_mean,resident_evictions_std,resident_evictions_ci95_half,resident_evictions_window_mean,resident_evictions_window_std,resident_evictions_window_ci95_half,evictions_with_orphans_mean,evictions_with_orphans_std,evictions_with_orphans_ci95_half,evictions_with_orphans_window_mean,evictions_with_orphans_window_std,evictions_with_orphans_window_ci95_half,share_evictions_with_orphans_mean,share_evictions_with_orphans_std,share_evictions_with_orphans_ci95_half,share_evictions_with_orphans_window_mean,share_evictions_with_orphans_window_std,share_evictions_with_orphans_window_ci95_half,orphaned_blocks_mean,orphaned_blocks_std,orphaned_blocks_ci95_half,orphaned_blocks_window_mean,orphaned_blocks_window_std,orphaned_blocks_window_ci95_half,orphaned_bytes_mean,orphaned_bytes_std,orphaned_bytes_ci95_half,orphaned_bytes_window_mean,orphaned_bytes_window_std,orphaned_bytes_window_ci95_half,orphaned_blocks_per_eviction_mean,orphaned_blocks_per_eviction_std,orphaned_blocks_per_eviction_ci95_half,l2_admissions_mean,l2_admissions_std,l2_admissions_ci95_half,l2_decisions_mean,l2_decisions_std,l2_decisions_ci95_half,l1_evictions_mean,l1_evictions_std,l1_evictions_ci95_half
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,1,41.43095946311951,271289,222666,271289,0,222666,0,0,41349,222666,93096,106851,44446,0.47987119721915333,0.4774211566554954,562129,228418,578885591040,234940880896,2.5245389956257354,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,2,30.904045581817627,271289,222791,271289,0,222791,0,0,41223,222791,93164,106913,44522,0.4798802465090601,0.4778884547679361,565894,230462,582803935232,237139441664,2.5400218141666406,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,3,29.63690447807312,271289,222704,271289,0,222704,0,0,41309,222704,93104,106750,44291,0.47933579998563114,0.4757153290943461,562541,228824,579177793536,235340449792,2.5259582225734607,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,4,30.14798665046692,271289,222745,271289,0,222745,0,0,41267,222745,93096,106719,44319,0.47910839749489326,0.4760569734467646,566098,231094,582947721216,237723072512,2.5414622101506206,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,binary,0,106.31969833374023,263584,217127,271289,7705,209422,7705,3493,47068,209422,87509,97556,40516,0.46583453505362377,0.46299237792684184,436536,176403,457636042752,184929392640,2.0844801405773987,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,binary,1,101.99638772010803,263566,217024,271289,7723,209301,7723,3503,47170,209301,87415,97712,40520,0.4668491789336888,0.46353600640622317,438364,176699,459549179904,185245476864,2.094419042431713,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,binary,2,109.98815703392029,263494,217130,271289,7795,209335,7795,3505,47069,209335,87454,97544,40399,0.4659708123342967,0.46194570860109313,437375,176491,458508810240,185025560576,2.0893543841211457,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,binary,3,111.50517416000366,263582,217145,271289,7707,209438,7707,3455,47052,209438,87510,97443,40412,0.46525940851230435,0.46179865158267625,438187,177274,459361951744,185843916800,2.0922038980509745,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,binary,4,71.75175976753235,263586,217175,271289,7703,209472,7703,3509,47020,209472,87441,97637,40382,0.466110029025359,0.4618199700369392,436193,176354,457266014208,184883617792,2.0823451344332415,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,binary,0,65.54359292984009,260951,219379,271289,10338,209041,10338,5719,44816,209041,86400,95441,38606,0.45656593682579016,0.4468287037037037,362466,135780,379726084096,142182350848,1.7339469290713305,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,binary,1,108.06230282783508,261030,219388,271289,10259,209129,10259,5617,44814,209129,86474,95576,38696,0.45701935169201785,0.44748710595092167,364968,136604,382354493440,143038826496,1.7451812039458898,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,binary,2,115.39446783065796,261047,219351,271289,10242,209109,10242,5630,44846,209109,86539,95422,38689,0.45632660478506426,0.4470701071193335,364454,137410,381798066176,143881768960,1.7428900716851021,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,binary,3,65.22517108917236,261003,219392,271289,10286,209106,10286,5680,44807,209106,86471,95433,38742,0.45638575650626956,0.4480346011957766,362413,136364,379648266240,142756395008,1.7331544766769007,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,binary,4,115.82050037384033,260822,219285,271289,10467,208818,10467,5779,44911,208818,86311,95581,38759,0.4577239510003927,0.4490621125928329,362123,135631,379362373632,142026201088,1.7341560593435432,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,binary,0,68.08145546913147,181595,223606,271289,89694,133912,89694,46542,40592,133912,48540,52062,18023,0.38877770476133583,0.37130201895344045,187351,59520,195791953920,62131382272,1.3990605770954059,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,binary,1,122.01392078399658,181123,223543,271289,90166,133377,90166,46720,40655,133377,48313,51708,17900,0.3876830338064284,0.37050069339515246,189371,61358,197887166464,64056834048,1.4198175097655519,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,binary,2,117.6155993938446,181429,223540,271289,89860,133680,89860,46715,40659,133680,48378,52018,18013,0.3891232794733692,0.3723386663359378,190012,60725,198571438080,63407699968,1.4213943746259725,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,binary,3,125.87605023384094,180970,223639,271289,90319,133320,90319,46818,40561,133320,48326,51864,17987,0.389018901890189,0.37220129950751146,189201,60864,197729857536,63553181696,1.419149414941494,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,binary,4,118.4266459941864,180841,223565,271289,90448,133117,90448,46784,40633,133117,48305,51604,18153,0.387658976689679,0.3757996066659766,187877,60921,196359892992,63616004096,1.4113674436773664,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,0,110.87276601791382,263561,217583,271289,7728,209855,7728,3511,46614,209855,87754,98994,41108,0.4717257153749017,0.46844588280876087,483500,194753,506750947328,204084058112,2.3039717900455075,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,1,102.62540912628174,263529,217546,271289,7760,209786,7760,3540,46648,209786,87690,99067,41063,0.472228842725444,0.4682746037176417,484234,195143,507521218560,204496949248,2.3082283851162613,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,2,79.70762276649475,263500,217600,271289,7789,209811,7789,3558,46598,209811,87694,98836,41020,0.4710715834727445,0.4677629028211736,479576,193566,502638796800,202836480000,2.28575241526898,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,3,111.00035047531128,263507,217635,271289,7782,209853,7782,3554,46563,209853,87775,99039,41123,0.4719446469671627,0.4685046995158075,484634,195072,507904106496,204407166976,2.3093975306524093,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,4,82.18146014213562,263514,217633,271289,7775,209858,7775,3526,46564,209858,87768,98908,41101,0.4713091709632227,0.46829140461215935,484560,194470,507870509056,203803932672,2.308989888400728,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,0,64.88768124580383,268834,217109,271289,2455,214654,2455,1821,47070,214654,89067,98037,40582,0.4567210487575354,0.4556345223258895,441177,176296,461213499392,184370081792,2.055293635338731,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,1,110.20801043510437,268954,217191,271289,2335,214856,2335,1750,46996,214856,89207,98040,40570,0.4563056186469077,0.4547849384016949,440226,177518,460328982528,185703112704,2.0489351007186207,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,2,110.812903881073,268869,217261,271289,2420,214841,2420,1794,46917,214841,89154,98089,40531,0.45656555312998914,0.45461785225564755,442648,175869,462855694336,183957952512,2.06035160886423,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,3,71.76863217353821,268759,217185,271289,2530,214655,2530,1845,46997,214655,89101,97934,40406,0.4562390813165312,0.4534853705345619,438557,172955,458544035840,180900800512,2.0430784281754444,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,4,110.83006978034973,268693,217219,271289,2596,214623,2596,1940,46960,214623,89046,98220,40558,0.4576396751513118,0.45547245244031176,439536,174686,459625541632,182738755584,2.0479445353014354,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,0,102.13371849060059,271253,217432,271289,36,217396,36,35,46693,217396,90845,98083,41092,0.4511720546836188,0.4523308932797622,434522,184712,451935756288,192117075968,1.9987580268266205,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,1,110.09967231750488,271259,217488,271289,30,217458,30,29,46636,217458,90843,98090,41129,0.4510756100028511,0.45274814790352585,431215,183899,448397846528,191177117696,1.9829806215453099,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,2,116.58204054832458,271249,217571,271289,40,217531,40,39,46556,217531,90928,98289,41308,0.45183904822760895,0.45429350695055426,432984,183117,450348433408,190440292352,1.9904473385402541,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,3,115.69519925117493,271260,217556,271289,29,217527,29,28,46570,217527,90913,98197,41298,0.4514244208764889,0.4542584668859239,432995,184512,450281379840,191878420480,1.9905345083598818,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,4,64.80397248268127,271261,217490,271289,28,217462,28,26,46633,217462,90916,98161,41244,0.4513938067340501,0.45364952263627967,432047,184052,449323835392,191402086400,1.9867701023627116,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,0,115.2431230545044,188787,220610,271289,82502,138108,82502,40750,43586,138108,51875,51788,18744,0.3749818982245779,0.3613301204819277,173039,59143,180739049472,61726300160,1.2529252469082168,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,1,122.00311422348022,188627,220663,271289,82662,138001,82662,41036,43537,138001,51686,51754,18798,0.37502626792559474,0.36369616530588555,173091,60885,180859033600,63567132672,1.254273519757103,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,2,116.8852949142456,188532,220649,271289,82757,137892,82757,40957,43546,137892,51720,51608,18695,0.37426391668842285,0.36146558391337974,173241,59839,180998473728,62453399552,1.2563527978417892,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,3,121.95471835136414,188248,220653,271289,83041,137612,83041,41079,43541,137612,51596,51801,18628,0.37642792779699447,0.3610357392045895,173174,60111,180906162176,62736156672,1.2584222306194228,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,4,67.47006607055664,188372,220604,271289,82917,137687,82917,40998,43591,137687,51630,51666,18676,0.375242397611975,0.3617276777067596,171972,59292,179697129472,61894121472,1.2490068052902599,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,0,114.76586961746216,257430,216664,271289,13859,202805,13859,9045,47531,202805,81772,91328,35635,0.450324203052193,0.4357848652350438,362031,126896,379321683968,132888989696,1.785118710090974,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,1,113.73639130592346,257358,216683,271289,13931,202752,13931,9043,47511,202752,81748,91175,35672,0.44968730271464646,0.43636541566766157,361526,127743,378774943744,133754245120,1.7830946180555556,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,2,94.50439095497131,257299,216709,271289,13990,202719,13990,9117,47486,202719,81671,91634,35851,0.45202472387886683,0.4389685445262088,359679,127628,376805107712,133612685312,1.7742737483906295,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,3,67.70940208435059,257242,216724,271289,14047,202677,14047,9153,47472,202677,81654,91319,35658,0.45056419820699933,0.4366963039165258,359693,127949,376866967552,133988741120,1.7747104999580614,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,4,114.70044493675232,257310,216663,271289,13979,202684,13979,9144,47533,202684,81649,91575,35701,0.45181168715833514,0.43724969074942743,363631,127806,381010388992,133833299968,1.7940784669732195,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,0,69.70449423789978,197634,199868,261582,63948,135920,63948,42467,47514,135920,48611,52880,15854,0.3890523837551501,0.3261401740346835,223326,53086,230453497856,54957340672,1.6430694526191878,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,1,56.4681134223938,197696,199930,261582,63886,136044,63886,42300,47456,136044,48758,52784,15852,0.38799212019640705,0.3251158784199516,222177,51687,229382807552,53535119360,1.6331260474552352,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,2,64.73714089393616,198146,199911,261582,63436,136475,63436,42219,47475,136475,48908,52955,15958,0.38801978384319474,0.3262860881655353,223537,52362,230737350656,54230161408,1.637933687488551,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,3,66.0346565246582,197830,199902,261582,63752,136150,63752,42315,47482,136150,48775,52896,15871,0.3885126698494308,0.32539210661199386,225687,54358,233022103552,56313575424,1.6576349614395887,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,4,57.29427456855774,197371,199914,261582,64211,135703,64211,42495,47469,135703,48594,52748,15834,0.38870179730735505,0.3258426966292135,221608,52725,228781938688,54618875904,1.6330368525382637,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_2hit_s,sampled,,0,15.944123029708862,86016,29369,261582,175566,29369,175566,68736,42463,29369,19230,14386,9129,0.48983622186659403,0.4747269890795632,72146,43703,75619334144,45809137664,2.456535803057646,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_2hit_s,sampled,,1,11.977028369903564,86016,29359,261582,175566,29359,175566,68736,42473,29359,19229,14302,9069,0.48714193262713307,0.47163139008788807,71225,42705,74651676672,44764524544,2.426002248032971,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_2hit_s,sampled,,2,15.980552434921265,86016,29349,261582,175566,29349,175566,68736,42482,29349,19211,14339,9129,0.488568605403932,0.47519650200406016,72981,43740,76497145856,45848752128,2.486660533578657,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_2hit_s,sampled,,3,11.347921371459961,86016,29362,261582,175566,29362,175566,68736,42471,29362,19228,14260,9086,0.48566173966351067,0.47254004576659037,72989,44313,76507441152,46451021824,2.485832027791022,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_2hit_s,sampled,,4,16.536182403564453,86016,29357,261582,175566,29357,175566,68736,42474,29357,19227,14318,9160,0.48772013489116733,0.4764133770218963,72004,43762,75470114816,45869338624,2.452702932860987,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_s,sampled,,0,46.84224724769592,261582,190277,261582,0,190277,0,0,56767,190277,83232,90954,39449,0.4780083772605202,0.4739643406382161,484866,205037,499186694144,210902571008,2.5482112919585655,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_s,sampled,,1,55.46418905258179,261582,190295,261582,0,190295,0,0,56747,190295,83234,90986,39401,0.4781313224204525,0.4733762645072927,486014,207330,500300197888,213161730048,2.554002995349326,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_s,sampled,,2,66.24670910835266,261582,190284,261582,0,190284,0,0,56751,190284,83281,90946,39491,0.47794875028904166,0.4741897911888666,485371,205983,499626217472,211766296576,2.5507714784217277,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_s,sampled,,3,62.21733856201172,261582,190184,261582,0,190184,0,0,56849,190184,83210,90882,39342,0.4778635426744626,0.472803749549333,480666,203387,494806618112,209134149632,2.5273734909350942,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_s,sampled,,4,52.09676265716553,261582,190280,261582,0,190280,0,0,56766,190280,83249,90978,39429,0.4781269707799033,0.4736273108385686,481502,202845,495630952448,208533475328,2.5304919066638636,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,binary,0,143.22055387496948,255643,186623,261582,5939,180684,5939,2806,60771,180684,78333,83178,35794,0.4603506674636382,0.4569466253047885,373068,155558,391103916032,163114182656,2.0647539350468223,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,binary,1,75.85016345977783,255714,186779,261582,5868,180911,5868,2762,60619,180911,78460,83105,35761,0.4593695242412015,0.45578638796839155,370913,157704,388835264512,165361336320,2.050251228504624,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,binary,2,147.12720370292664,255678,186722,261582,5904,180818,5904,2781,60676,180818,78443,83032,35811,0.4592020705903173,0.4565225705289191,372370,157117,390359005184,164749115392,2.0593635589377164,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,binary,3,143.29002833366394,255717,186750,261582,5865,180885,5865,2753,60643,180885,78451,83293,35867,0.460474887359372,0.4571898382429797,372300,155824,390294831104,163392317440,2.058213782237333,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,binary,4,75.4921703338623,255659,186687,261582,5923,180764,5923,2798,60707,180764,78373,83421,35934,0.4614912261290965,0.45849973843032676,373155,157258,391173124096,164896100352,2.0643214356840964,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,binary,0,87.97598242759705,118000,207355,261582,143582,63773,143582,69370,40043,63773,24278,23903,8082,0.37481379267087955,0.3328939780871571,81650,22576,85062219776,23470094336,1.2803223934894077,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,binary,1,91.69821000099182,118171,207263,261582,143411,63852,143411,69355,40142,63852,24355,23746,8093,0.3718912485121844,0.33229316362143296,80704,22330,84057563136,23210405888,1.263922821524776,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,binary,2,108.00872421264648,118014,207303,261582,143568,63735,143568,69442,40101,63735,24236,23754,8038,0.3726994586961638,0.33165538867799965,80943,22245,84321810432,23135223808,1.26999293951518,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,binary,3,122.31318092346191,118349,207172,261582,143233,63939,143233,69350,40228,63939,24308,23960,8138,0.3747321665962871,0.3347869014316274,81239,22654,84588500992,23538526208,1.270570387400491,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,binary,4,135.98942351341248,118212,207308,261582,143370,63938,143370,69317,40096,63938,24340,23891,8125,0.37365885701773593,0.3338126540673788,81556,22518,84954439680,23406993408,1.2755481873064531,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_lru,learned,binary,0,126.50955200195312,254339,188577,261582,7243,181334,7243,3615,58823,181334,79630,84086,36633,0.4637078540152426,0.46004018585960066,379250,156412,397301270528,163809990656,2.0914445167481004,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_lru,learned,binary,1,128.59633803367615,254446,188487,261582,7136,181351,7136,3571,58911,181351,79574,84070,36632,0.46357615894039733,0.4603513710508458,376115,155283,394029268992,162625824768,2.0739615441877906,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_lru,learned,binary,2,120.92557573318481,254498,188488,261582,7084,181404,7084,3531,58910,181404,79626,84132,36676,0.4637824965270887,0.4606033205234471,378426,156950,396424704000,164354162688,2.086095124694053,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
