trace,l1_fraction,l2_multiplier,arm,target,kind,cell,seeds,l1_avoided_tokens,requested_tokens,avoided_prefill_tokens_mean,avoided_prefill_tokens_std,avoided_prefill_tokens_ci95_half,extra_avoided_tokens_mean,extra_avoided_tokens_std,extra_avoided_tokens_ci95_half,extra_fraction_of_input_mean,extra_fraction_of_input_std,extra_fraction_of_input_ci95_half,headroom_closure_mean,headroom_closure_std,headroom_closure_ci95_half,gain_vs_lru_s_fraction_mean,gain_vs_lru_s_fraction_std,gain_vs_lru_s_fraction_ci95_half,l2_hit_blocks_mean,l2_hit_blocks_std,l2_hit_blocks_ci95_half,l2_admissions_mean,l2_admissions_std,l2_admissions_ci95_half,l2_rejections_mean,l2_rejections_std,l2_rejections_ci95_half,l2_evictions_mean,l2_evictions_std,l2_evictions_ci95_half,seconds_mean,seconds_std,seconds_ci95_half
conversation_trace,0.01,4.0,B,binary,learned,"l1=0.01,l2x4",5,3218284,58742117,11707553.6,17029.359230458438,21141.352454146072,8489269.6,17029.359230458438,21141.352454146072,0.14451759714414106,0.00028990033216641417,0.0003599010988001331,0.05868483181435761,0.008082995288816328,0.01003475527020566,0.0668001986746976,0.010340787771307433,0.0128377254815153,16581.0,33.51865152418874,41.612230740492635,260970.6,90.66587009453998,112.55849907741306,10318.4,90.66587009453998,112.55849907741306,209040.6,128.76451374505322,159.8566294732877,94.3127064704895,19.779256494240354,24.555253498779816
conversation_trace,0.01,4.0,B,count,learned,"l1=0.01,l2x4",5,3218284,58742117,11370822.6,40741.04619790709,50578.58051875827,8152538.6,40741.04619790709,50578.58051875827,0.13878523649394522,0.0006935576768182731,0.0008610275404061176,0.03166205124012942,0.010167976182037448,0.01262318595201948,0.03613054071311347,0.012134587745302326,0.015064665260590191,15927.2,79.60339188753203,98.8248202216427,268789.6,45.85084513943009,56.922216760769246,2499.4,45.850845139430085,56.92221676076924,218155.8,67.97940864703075,84.39405255253475,84.85205106735229,20.784966121844317,25.8038067423848
conversation_trace,0.01,4.0,B,next_use,learned,"l1=0.01,l2x4",5,3218284,58742117,11795203.0,56965.136649533284,70720.22001581536,8576919.0,56965.136649533284,70720.22001581536,0.1460097020337214,0.0009697494669715946,0.0012039099649032918,0.06569232406622408,0.011764608493747887,0.014605348990848022,0.07481754083828647,0.014692968815721179,0.018240805665509258,16761.6,110.59746832545491,137.30287950134183,271256.4,5.176871642217914,6.426904648429132,32.6,5.176871642217914,6.426904648429132,217474.8,55.98839165398484,69.50762534743939,94.22260122299194,19.456377002695962,24.154409929824713
conversation_trace,0.01,4.0,C_lfu,binary,learned,"l1=0.01,l2x4",5,3218284,58742117,11737325.6,62489.74638130643,77578.82931111513,8519041.6,62489.74638130643,77578.82931111513,0.1450244225961417,0.001063797996611295,0.0013206679172137253,0.06106624400013525,0.01019612821721135,0.012658135716708714,0.0695220524585655,0.01273794905150537,0.015813717169062328,16641.0,122.25178935295794,151.77131046940326,265757.6,47.83617877715569,59.38693886840776,5531.4,47.83617877715569,59.38693886840776,212651.0,55.96874127582288,69.48323009187179,95.3927237033844,21.162532306077576,26.272541923058274
conversation_trace,0.01,4.0,C_lfu,count,learned,"l1=0.01,l2x4",5,3218284,58742117,11932403.2,33326.866739914214,41374.136654577866,8714119.2,33326.866739914214,41374.136654577866,0.14834533797956242,0.0005673419420671224,0.0007043351306963921,0.07671605040798665,0.00905545660764547,0.011242031904115575,0.08729646963856333,0.011798285951428617,0.014647158373864292,17022.6,64.82129279796878,80.47336244596717,254404.8,130.9835867580362,162.6115308206647,16884.2,130.9835867580362,162.6115308206647,201961.8,123.48562669395982,153.30307627128684,90.5737205505371,27.19664472387086,33.76368094045236
conversation_trace,0.01,4.0,C_lfu,next_use,learned,"l1=0.01,l2x4",5,3218284,58742117,12229348.2,48203.91759701695,59843.4737207499,9011064.2,48203.91759701695,59843.4737207499,0.15340039923995247,0.000820602321789275,0.0010187490130931145,0.10052516098096476,0.010609054791930568,0.013170769582474387,0.1143690874055778,0.014002945688772367,0.01738416614484867,17603.0,94.1727136701497,116.91212243048194,257292.2,21.695621678117455,26.934353688922997,13996.8,21.69562167811745,26.934353688922993,203280.4,82.39114030039882,102.28571214084596,78.77046747207642,25.416788274151212,31.554051557920666
conversation_trace,0.01,4.0,C_lru,binary,learned,"l1=0.01,l2x4",5,3218284,58742117,9848879.8,31623.02538815665,39258.87735116099,6630595.8,31623.02538815665,39258.87735116099,0.11287635071102393,0.0005383364952297605,0.0006683258853466387,-0.09041273713847238,0.009038088616905643,0.011220470152514591,-0.10256807563425163,0.00848997994533866,0.010540012452846966,12950.4,61.76001943004876,76.6728988845472,181191.6,314.572408198812,390.5306162187031,90097.4,314.572408198812,390.5306162187031,133481.2,314.0839059869194,389.92415784898475,106.71699938774108,7.486551022192697,9.294290623867619
conversation_trace,0.01,4.0,C_lru,count,learned,"l1=0.01,l2x4",5,3218284,58742117,10326996.6,28887.540078725982,35862.86824258717,7108712.6,28887.540078725982,35862.86824258717,0.12101560112312601,0.0004917687947597442,0.0006105137178251005,-0.05207499824509546,0.01088428930419469,0.013512463580033223,-0.058980887910181246,0.011232570942956543,0.013944843024187664,13886.2,56.70714240728412,70.39992920905532,186806.4,171.42141056472497,212.81367137136652,84482.6,171.42141056472497,212.81367137136652,138181.2,154.8102063818791,192.19144374877877,112.25278606414795,2.4493469776072674,3.040778401307978
conversation_trace,0.01,4.0,C_lru,next_use,learned,"l1=0.01,l2x4",5,3218284,58742117,11181237.0,47753.98345688033,59284.89625996276,7962953.0,47753.98345688033,59284.89625996276,0.13555781450641283,0.0008129428406007251,0.0010092400357304542,0.01644321337274745,0.011650690988509136,0.01446392440191564,0.018868709147720895,0.013503264832876841,0.0167638298805116,15554.8,93.25073726250105,115.76752104385754,188513.2,211.26925947709478,262.2833787746375,82775.8,211.26925947709478,262.2833787746375,137860.0,208.47182063770634,258.81045653064325,103.03495049476624,19.058050931303445,23.659902077061666
conversation_trace,0.01,4.0,C_union,binary,learned,"l1=0.01,l2x4",5,3218284,58742117,12239722.8,36030.82832381182,44731.01016308928,9021438.8,36030.82832381182,44731.01016308928,0.15357701187378042,0.000613372996479035,0.0007614810709510109,0.10136035604263308,0.009948660654589636,0.012350913413652435,0.11531072671938707,0.013334715548270457,0.016554581852823956,17622.0,70.32069396699666,87.30067619440297,263522.2,24.201239637671456,30.04499054151956,7766.8,24.201239637671456,30.04499054151956,209832.6,32.40833226193536,40.233808302968285,70.604483127594,15.96000224311484,19.813783244830248
conversation_trace,0.01,4.0,C_union,count,learned,"l1=0.01,l2x4",5,3218284,58742117,12230810.0,34424.744632313545,42737.11356760905,9012526.0,34424.744632313545,42737.11356760905,0.1534252842811232,0.0005860317331143132,0.0007275378510381114,0.10065128266743924,0.009216110885689167,0.011441478557945823,0.11449113749375779,0.012497407816726046,0.015515093659193001,17605.6,66.91262960009865,83.06968376586008,255796.6,101.9965685697318,126.62516399262826,15492.4,101.99656856973179,126.62516399262823,202932.8,106.8138567789779,132.60565841561964,89.00988574028015,22.07899385174328,27.410296801875784
conversation_trace,0.01,4.0,C_union,next_use,learned,"l1=0.01,l2x4",5,3218284,58742117,12730117.0,25147.978228875578,31220.333310893344,9511833.0,25147.978228875578,31220.333310893344,0.161925267351192,0.00042810813626065956,0.0005314812421706453,0.14070711369167394,0.008466472537367585,0.010510828829994559,0.15998571087164598,0.012423928566097765,0.015423871745639108,18580.6,49.20670685993933,61.08840143398745,257327.8,70.47127074205488,87.48761198158284,13961.2,70.47127074205488,87.48761198158284,202727.4,52.72855014126598,65.46064639583082,95.92963328361512,19.89774685142551,24.702355123084537
conversation_trace,0.01,4.0,lfu,,heap,"l1=0.01,l2x4",5,3218284,58742117,9467872.0,0.0,0.0,6249588.0,0.0,0.0,0.10639024126420231,0.0,0.0,-0.12098119686786184,0.009604544694272046,0.011923705513242476,-0.13728039955739912,0.008359766532398163,0.010378357065819339,12207.0,0.0,0.0,271289.0,0.0,0.0,0.0,0.0,0.0,228302.0,0.0,0.0,4.033254146575928,0.0,0.0
conversation_trace,0.01,4.0,lfu_s,,sampled,"l1=0.01,l2x4",5,3218284,58742117,8883119.6,39514.88720469793,49056.34711646496,5664835.6,39514.88720469793,49056.34711646496,0.09643567323254625,0.0006726840846525472,0.0008351137075373849,-0.16788849453072013,0.010337585170883224,0.012833749565368268,-0.1905646449812282,0.008510529134619114,0.010565523550906841,11065.0,77.13300201599831,95.75791780526558,164949.0,89.7022853666505,111.36224241995129,106340.0,89.7022853666505,111.36224241995129,121262.0,112.3098392840093,139.42872801255842,26.300562191009522,8.752808308072007,10.866304650709203
conversation_trace,0.01,4.0,lru,,heap,"l1=0.01,l2x4",5,3218284,58742117,12305538.0,0.0,0.0,9087254.0,0.0,0.0,0.15469742093224184,0.0,0.0,0.10665395724109406,0.007654171202070918,0.009502385200608626,0.12128985548085587,0.010865316381078426,0.013488909361154044,17764.0,0.0,0.0,271289.0,0.0,0.0,0.0,0.0,0.0,222887.0,0.0,0.0,4.736999273300171,0.0,0.0
conversation_trace,0.01,4.0,lru_2hit,,heap,"l1=0.01,l2x4",5,3218284,58742117,12670365.0,0.0,0.0,9452081.0,0.0,0.0,0.16090807554654524,0.0,0.0,0.13592006902736772,0.007403419735887355,0.009191086046410333,0.15453316545279813,0.011187444578915838,0.013888820225311458,18464.0,0.0,0.0,90649.0,0.0,0.0,180640.0,0.0,0.0,42230.0,0.0,0.0,3.6360552310943604,0.0,0.0
conversation_trace,0.01,4.0,lru_2hit_s,,sampled,"l1=0.01,l2x4",5,3218284,58742117,12033544.2,49581.91270211346,61554.20633274549,8815260.2,49581.91270211346,61554.20633274549,0.15006711794196997,0.000844060705236648,0.0010478717737180936,0.08485145335136102,0.006281654789390765,0.007798454193171057,0.09648406019761262,0.008607050743081905,0.010685351743872739,17220.2,96.84368848820247,120.22804402567645,90649.0,0.0,0.0,180640.0,0.0,0.0,42268.8,42.162779794505965,52.343612934530995,6.308896827697754,1.5920273795129134,1.9764461769491366
conversation_trace,0.01,4.0,lru_s,,sampled,"l1=0.01,l2x4",5,3218284,58742117,10975275.0,106592.66386107441,132331.0551628211,7756991.0,106592.66386107441,132331.0551628211,0.13205160787787068,0.0018145866935826377,0.0022527457626837174,0.0,0.0,0.0,0.0,0.0,0.0,15165.8,208.22992100080143,258.5101466121591,271289.0,0.0,0.0,0.0,0.0,0.0,222722.0,47.62877281643944,59.129451639601726,24.859162473678587,4.947643994619215,6.142326560402715
conversation_trace,0.01,4.0,offline_next_use,,heap,"l1=0.01,l2x4",5,3218284,58742117,23441857.0,0.0,0.0,20223573.0,0.0,0.0,0.34427722446571,0.0,0.0,1.0,0.0,0.0,1.136039598409504,0.020698257391509198,0.02569616089358577,39523.0,0.0,0.0,271289.0,0.0,0.0,0.0,0.0,0.0,174231.0,0.0,0.0,5.559828519821167,0.0,0.0
conversation_trace,0.02,1.0,A_none,binary,learned,"l1=0.02,l2x1",5,4770907,58742117,10816705.4,31800.517429752617,39479.22749812804,6045798.4,31800.517429752617,39479.22749812804,0.10292101661913207,0.0005413580417905714,0.0006720770294698106,0.12643592656957608,0.0050555109093638854,0.006276239553363696,0.15508260698450826,0.007298593293101466,0.0090609476927906,11808.2,62.11038560498558,77.10786620728133,196208.4,210.5725528173128,261.41844188228185,65373.6,210.57255281731284,261.4184418822819,161511.6,193.89636407111917,240.71553820258458,81.70880308151246,13.37061102739109,16.599144831696492
conversation_trace,0.02,1.0,A_none,count,learned,"l1=0.02,l2x1",5,4770907,58742117,10447866.2,34896.22230557342,43322.436569476304,5676959.2,34896.22230557342,43322.436569476304,0.09664206007420537,0.0005940579619487244,0.0007375021327453422,0.09431755633544983,0.005090693607549805,0.006319917639695096,0.11569403369764375,0.006990937913374709,0.0086790043249166,11088.2,68.0969896544627,84.54002525100167,168797.0,162.24672569885655,201.42362176467782,92785.0,162.24672569885655,201.42362176467782,134734.4,167.49268640749662,207.93629806688392,96.67194323539734,3.4245699894913315,4.25148358032368
conversation_trace,0.02,1.0,A_none,next_use,learned,"l1=0.02,l2x1",5,4770907,58742117,10628791.8,52574.9463071528,65269.952620959564,5857884.8,52574.9463071528,65269.952620959564,0.09972205802524958,0.0008950127947747057,0.001111127006555782,0.11007777250540766,0.005150869875672487,0.006394624366856113,0.1350073233530966,0.006883779711043762,0.008545971173570584,11441.4,102.68544200615781,127.48037621281165,193940.6,257.9017254692182,320.1759504212644,67641.4,257.9017254692182,320.1759504212644,159360.0,287.5247815406526,356.95193598242327,94.52767329216003,7.383971907533712,9.166942249328603
conversation_trace,0.02,1.0,A_pd,binary,learned,"l1=0.02,l2x1",5,4770907,58742117,10846210.0,17163.277688134047,21307.60752431758,6075303.0,17163.277688134047,21307.60752431758,0.10342328997097602,0.00029218010117228025,0.0003627313520947402,0.129005500461246,0.0044175459598703205,0.005484228434911775,0.15823292821369078,0.006648775127791307,0.008254221222462993,11866.0,33.823069050575526,41.99015442696061,248478.0,431.095697032573,535.1901941284051,13104.0,431.095697032573,535.1901941284051,214506.6,418.39968929242764,519.4285456269802,96.04217610359191,19.364297736269414,24.040096748753225
conversation_trace,0.02,1.0,A_pd,count,learned,"l1=0.02,l2x1",5,4770907,58742117,10900766.8,36575.493751964575,45407.19319677445,6129859.8,36575.49375196458,45407.19319677445,0.10435204097257848,0.0006226451415083388,0.0007729921139337594,0.13376500584181422,0.002954025752601655,0.0036673194069847836,0.16404599489164873,0.004360803769839548,0.0054137849953068895,11973.4,71.28674491095802,88.49999457265518,254977.2,237.00780577862832,294.2368816430734,6604.8,237.00780577862832,294.2368816430734,220295.0,239.53809717871601,297.37814970706904,106.42336626052857,22.123102953871705,27.46505670575197
conversation_trace,0.02,1.0,A_pd,next_use,learned,"l1=0.02,l2x1",5,4770907,58742117,10826366.8,40549.81468145076,50341.173295442844,6055459.8,40549.81468145076,50341.173295442844,0.10308548804940074,0.0006903022354718797,0.0008569860241067372,0.1272878812785356,0.0026789002901994397,0.003325760791006338,0.156098387711688,0.0038102723037880468,0.004730319481227226,11827.6,79.56318244012114,98.77490160238074,167677.0,3294.7096230168754,4090.2664881062215,93905.0,3294.7096230168754,4090.2664881062215,133397.2,3287.0167629630364,4080.7160720525308,117.77080388069153,3.7069513677401513,4.602050161441314
conversation_trace,0.02,1.0,B,binary,learned,"l1=0.02,l2x1",5,4770907,58742117,6232272.0,37310.5123658199,46319.69303693754,1461365.0,37310.5123658199,46319.69303693754,0.02487763592176972,0.000635157775567058,0.0007885261104385716,-0.2727886517132101,0.0068814456509034665,0.00854307351973597,-0.33447063347394124,0.00606275335843591,0.007526695741082258,2854.4,72.67255327838701,90.22042707591223,73326.0,138.95143036327477,172.50332931279902,188256.0,138.95143036327477,172.50332931279902,50204.2,108.94356337113267,135.24961448462614,93.50702424049378,8.118480680331333,10.078809139693023
conversation_trace,0.02,1.0,B,count,learned,"l1=0.02,l2x1",5,4770907,58742117,6203618.2,31101.63859348893,38611.593924824396,1432711.2,31101.63859348893,38611.593924824396,0.02438984621545049,0.0005294606354328188,0.0006573068165865467,-0.2752767379917345,0.004623714908615903,0.005740179956724483,-0.33754113342266495,0.0037609285069841593,0.004669060887434047,2798.8,60.89909687343483,75.60409371350204,60630.2,434.42801475043024,539.3271497477574,200951.8,434.4280147504302,539.3271497477574,40282.2,367.2597173663346,455.94006339149433,92.71732797622681,18.917398799044623,23.48528738597027
conversation_trace,0.02,1.0,B,next_use,learned,"l1=0.02,l2x1",5,4770907,58742117,5972879.8,18160.590386878946,22545.736275131057,1201972.8,18160.590386878946,22545.736275131057,0.02046185703521717,0.00030915791453139105,0.00038380871215674934,-0.29536991767114146,0.004107245248954589,0.005099000981109042,-0.36218097188945203,0.0025149875239033805,0.003122268838249771,2348.0,35.52463933666322,44.102594281969395,66444.0,341.2594321040812,423.6616207796028,195138.0,341.2594321040812,423.6616207796028,45610.0,285.0043859311642,353.82295319552117,91.94779715538024,14.969979616401723,18.584704862862377
conversation_trace,0.02,1.0,C_lfu,binary,learned,"l1=0.02,l2x1",5,4770907,58742117,10463438.2,77458.2196748673,96161.66412698061,5692531.2,77458.2196748673,96161.66412698061,0.09690715096291133,0.0013186147117385512,0.0016370139354524886,0.09566608053599912,0.00890008294762303,0.0110491409524261,0.11736816470581453,0.011609678708758816,0.014413009094450707,11118.4,151.29871116437178,187.83204554537545,141924.0,104.45812558149797,129.68110072327423,119658.0,104.45812558149797,129.68110072327423,107954.0,100.96286446015684,125.3418565811118,86.61670203208924,7.974197034873255,9.899686052281583
conversation_trace,0.02,1.0,C_lfu,count,learned,"l1=0.02,l2x1",5,4770907,58742117,9934440.6,64984.826819804635,80676.38420075475,5163533.6,64984.826819804635,80676.38420075475,0.08790172815869064,0.0011062731501454838,0.0013733993311945954,0.04960301830407124,0.007734988170990166,0.009602716634168479,0.06087365725169349,0.009903120031063289,0.012294376326148283,10085.4,126.9263566009834,157.57462182267804,128983.2,161.1232447538219,200.02885955941454,132598.8,161.12324475382192,200.02885955941457,95051.2,189.4972295311992,235.2541669000572,84.02411413192749,18.169827434561505,22.557203745988296
conversation_trace,0.02,1.0,C_lfu,next_use,learned,"l1=0.02,l2x1",5,4770907,58742117,10709145.4,47391.11651776101,58834.409676759,5938238.4,47391.11651776101,58834.409676759,0.10108996241997883,0.0008067655532019918,0.0010015711499937795,0.11706493667742186,0.0066982065395796596,0.0083155885871877,0.14360334621554477,0.009272433725117478,0.01151140138847972,11598.4,92.5435032835909,114.88951485388036,141867.4,93.35309314639768,115.89459228523134,119714.6,93.35309314639768,115.89459228523134,107128.4,92.93169534663619,115.37144169056742,101.57754220962525,4.2045870136284105,5.219847369257165
conversation_trace,0.02,1.0,C_lru,binary,learned,"l1=0.02,l2x1",5,4770907,58742117,8995214.2,35720.21124237649,44345.389946378076,4224307.2,35720.21124237649,44345.389946378076,0.07191275043764596,0.0006080851877091263,0.0007549164417478865,-0.0321785693077319,0.004398590491609024,0.005460695885623092,-0.039435788104048644,0.005167307500384181,0.006415031101650769,8250.6,69.76603758276659,86.61208973901968,126380.2,262.29982844066063,325.6360410676926,135201.8,262.29982844066063,325.6360410676926,96702.2,217.67567617903475,270.236720508224,78.53115224838257,20.954757546595637,26.014596843514322
conversation_trace,0.02,1.0,C_lru,count,learned,"l1=0.02,l2x1",5,4770907,58742117,9164487.8,23257.988459881908,28873.97727363512,4393580.8,23257.988459881908,28873.97727363512,0.07479438985830218,0.0003959337805255082,0.0004915379075227216,-0.01743582631475986,0.0028917791512051614,0.0035900424336479195,-0.021362681282809146,0.0033930801021413446,0.004212389989179235,8581.8,45.521423527829185,56.51325137912346,120021.0,148.0253356692698,183.76826462912464,141561.0,148.0253356692698,183.76826462912464,90656.6,133.8555191241661,166.176934166448,83.20384349822999,23.423479406055076,29.079428481379875
conversation_trace,0.02,1.0,C_lru,next_use,learned,"l1=0.02,l2x1",5,4770907,58742117,9487127.0,18237.957780409517,22641.785181784162,4716220.0,18237.957780409517,22641.785181784162,0.08028685789448141,0.0003104749830587375,0.0003854438065584865,0.010657233789960918,0.003745926406989766,0.004650436306248014,0.013095523602377545,0.004686627437204512,0.005818283655323689,9211.8,35.63285001231307,44.23693404204228,120784.6,183.1633151043079,227.39083419909426,140797.4,183.1633151043079,227.39083419909426,90120.2,139.737969070686,173.4797895428744,81.48696103096009,23.524528475177373,29.204877358026796
conversation_trace,0.02,1.0,C_union,binary,learned,"l1=0.02,l2x1",5,4770907,58742117,10890593.4,51931.63333460638,64471.30211938328,6119686.4,51931.63333460638,64471.30211938328,0.10417885347918258,0.0008840613172760927,0.0010975311311879218,0.13286996383007071,0.006226537252544156,0.007730027703535771,0.1629732572692792,0.008613840242820612,0.010693780669766005,11952.6,101.53226088293316,126.04874227758083,164392.2,119.36372983448533,148.1858858293866,97189.8,119.36372983448533,148.1858858293866,129866.2,99.08935361581486,123.01595855107578,69.83308272361755,19.45625067112776,24.154253093611832
conversation_trace,0.02,1.0,C_union,count,learned,"l1=0.02,l2x1",5,4770907,58742117,10507831.0,51736.501157306724,64229.05236238372,5736924.0,51736.501157306724,64229.05236238372,0.09766287449258937,0.0008807394727926964,0.0010934071777219728,0.09953623518722551,0.006634814541418236,0.008236889643923518,0.12210228803138845,0.008910888295222363,0.011062555412647154,11205.2,101.01831517106193,125.41069669465998,150921.6,168.76107371073462,209.51095643560026,110660.4,168.76107371073462,209.51095643560026,116186.8,167.52820658026516,207.98039511607814,71.6621814250946,15.329515432824362,19.031055974023683
conversation_trace,0.02,1.0,C_union,next_use,learned,"l1=0.02,l2x1",5,4770907,58742117,11170715.0,34133.11541597104,42375.06611971707,6399808.0,34133.11541597104,42375.06611971707,0.10894752056688731,0.0005810671654201855,0.0007213745142980951,0.15727283982921586,0.0026330255783776645,0.003268808944596177,0.1928726337865414,0.004172651066224532,0.005180200010194184,12499.8,66.63482572949373,82.72479999999999,154048.8,206.6947023994568,256.604226541653,107533.2,206.69470239945676,256.60422654165296,118864.2,196.42479476888857,243.85449626988625,84.5071738243103,19.13780479163925,23.758913698586586
conversation_trace,0.02,1.0,lfu,,heap,"l1=0.02,l2x1",5,4770907,58742117,9066591.0,0.0,0.0,4295684.0,0.0,0.0,0.07312783773182706,0.0,0.0,-0.02596447342804938,0.0036804545438209623,0.004569155283494932,-0.031811353762216416,0.004254751096706053,0.005282124319700881,8391.0,0.0,0.0,261582.0,0.0,0.0,0.0,0.0,0.0,234850.0,0.0,0.0,4.383855819702148,0.0,0.0
conversation_trace,0.02,1.0,lfu_s,,sampled,"l1=0.02,l2x1",5,4770907,58742117,8667810.2,25025.466453195233,31068.239236513324,3896903.2,25025.466453195233,31068.239236513324,0.06633916853898883,0.00042602254959920894,0.0005288920594488121,-0.060690305766409436,0.0040936770178465745,0.005082156497875592,-0.07439717908232482,0.004502866108791346,0.005590150408567331,7612.0,48.96937818678118,60.79376620674194,124480.4,150.0343294049732,186.2623599189058,137101.6,150.0343294049732,186.2623599189058,96899.0,153.08820986607688,190.0536454457004,20.643153524398805,5.13764373381506,6.378204575433998
conversation_trace,0.02,1.0,lru,,heap,"l1=0.02,l2x1",5,4770907,58742117,10317965.0,0.0,0.0,5547058.0,0.0,0.0,0.09443067909860994,0.0,0.0,0.08300812684545912,0.0032895358402828864,0.004083843418229064,0.10181837531645939,0.004841993302612268,0.006011164930272303,10843.0,0.0,0.0,261582.0,0.0,0.0,0.0,0.0,0.0,233221.0,0.0,0.0,4.592632055282593,0.0,0.0
conversation_trace,0.02,1.0,lru_2hit,,heap,"l1=0.02,l2x1",5,4770907,58742117,11421881.0,0.0,0.0,6650974.0,0.0,0.0,0.11322326023762472,1.5515838457795457e-17,1.9262369477246465e-17,0.17913973658286012,0.00294468177464389,0.0036557191859397336,0.2197015948860009,0.00536003672286486,0.0066542976744875144,12991.0,0.0,0.0,86016.0,0.0,0.0,175566.0,0.0,0.0,53697.0,0.0,0.0,3.0901825428009033,0.0,0.0
conversation_trace,0.02,1.0,lru_2hit_s,,sampled,"l1=0.02,l2x1",5,4770907,58742117,10684090.6,61775.268682539936,76691.8302968931,5913183.6,61775.268682539936,76691.8302968931,0.10066344050896225,0.0010516350420693853,0.0013055680355696555,0.11487692491665669,0.008408713311304161,0.010439122775811292,0.1409370582451642,0.011387486773916912,0.014137165597147557,11550.0,120.66068125118473,149.7960055435391,86016.0,0.0,0.0,175566.0,0.0,0.0,53821.4,33.433516117812076,41.50653811822903,5.974111795425415,2.8065154060061044,3.484190483235735
conversation_trace,0.02,1.0,lru_s,,sampled,"l1=0.02,l2x1",5,4770907,58742117,9364632.8,41175.69486602503,51118.18160192593,4593725.8,41175.69486602503,51118.18160192593,0.0782015704336975,0.0007009569448446175,0.0008702134722506846,0.0,0.0,0.0,0.0,0.0,0.0,8981.0,80.7558047449222,100.25550038177455,261582.0,0.0,0.0,0.0,0.0,0.0,233298.0,32.984845004941285,40.94952866151208,20.253887510299684,6.438575345148591,7.993265561683563
conversation_trace,0.02,1.0,offline_next_use,,heap,"l1=0.02,l2x1",5,4770907,58742117,20848133.0,0.0,0.0,16077226.0,0.0,0.0,0.27369163423238557,0.0,0.0,1.0,0.0,0.0,1.226297145846246,0.009783568790742112,0.012145957652623579,31417.0,0.0,0.0,261582.0,0.0,0.0,0.0,0.0,0.0,184536.0,0.0,0.0,5.970428705215454,0.0,0.0
conversation_trace,0.02,4.0,A_none,binary,learned,"l1=0.02,l2x4",5,4770907,58742117,17759087.0,38701.127877621344,48046.09344139983,12988180.0,38701.127877621344,48046.09344139983,0.2211050718515984,0.0006588310032752435,0.0008179155926811477,0.19263034110317684,0.0055696108027639005,0.006914476547247115,0.08680044208140465,0.002774193326700927,0.003444063754954649,25370.8,75.91244957185877,94.2426447370828,255682.2,32.84356862461812,40.77413898833426,5899.8,32.84356862461812,40.77413898833426,180812.4,91.99619557351272,114.21005151982027,104.72670893669128,39.56088575893285,49.113452708889255
conversation_trace,0.02,4.0,A_none,count,learned,"l1=0.02,l2x4",5,4770907,58742117,17385123.8,33392.01070915018,41455.01060850892,12614216.8,33392.01070915018,41455.01060850892,0.21473888658115606,0.0005684509243878623,0.0007057118933678992,0.14183074405191903,0.006419996789573575,0.007970200936280756,0.06391659369864253,0.0031999747111309575,0.003972656416300909,24645.2,65.3811899555216,81.16845513769495,261533.2,2.7748873851023217,3.4449254041270616,48.8,2.7748873851023212,3.444925404127061,186802.0,34.99285641384538,43.44240442701116,112.46638522148132,17.928582052782396,22.257706062305346
conversation_trace,0.02,4.0,A_none,next_use,learned,"l1=0.02,l2x4",5,4770907,58742117,17581775.6,50252.218317204664,62386.36725370897,12810868.6,50252.218317204664,62386.36725370897,0.21808660045398093,0.0008554716936266456,0.0010620381157476647,0.16854601651746978,0.007355573210579299,0.009131686262686551,0.07594988189530553,0.0035235562283885253,0.004374371525566675,25029.6,98.4266224148731,122.19320099972828,261551.0,2.8284271247461903,3.511393113850968,31.0,2.8284271247461903,3.511393113850968,186108.6,16.318700928689143,20.259095087392225,96.08193016052246,29.25453796651859,36.31848325374233
conversation_trace,0.02,4.0,A_pd,binary,learned,"l1=0.02,l2x4",5,4770907,58742117,17410004.2,36892.47325268394,45800.71213396743,12639097.2,36892.47325268394,45800.71213396743,0.21516243958316994,0.0006280412613097359,0.0007796912074852118,0.1452152721968587,0.00587328733726421,0.0072914803182663876,0.0654381215371995,0.0028809847788350074,0.0035766415987891096,24688.8,72.55480687039281,90.07424903844604,255952.8,82.62989773683616,102.5821211276117,5629.2,82.62989773683616,102.5821211276117,182078.6,149.98099879651423,186.19615183821602,125.36991443634034,32.54124034169389,40.39880902437848
conversation_trace,0.02,4.0,A_pd,count,learned,"l1=0.02,l2x4",5,4770907,58742117,17870708.0,55437.561630179945,68823.78918437599,13099801.0,55437.561630179945,68823.78918437599,0.22300525873114174,0.0009437447007601085,0.001171625959350025,0.20780201792144726,0.006127534803257249,0.007607119633662265,0.09362900162864307,0.0027101703355659913,0.003364581456035765,25594.0,108.70142593360954,134.9490093450115,261218.0,60.09575692176612,74.60677532771403,364.0,60.09575692176612,74.60677532771403,185855.2,92.29951245808398,114.58660879806156,106.40504698753357,35.5354643773654,44.116033190487215
conversation_trace,0.02,4.0,A_pd,next_use,learned,"l1=0.02,l2x4",5,4770907,58742117,17671291.6,31879.186647403665,39576.8925737862,12900384.6,31879.186647403665,39576.8925737862,0.21961048152214194,0.0005426972719999803,0.0006737396368228644,0.18071180891835925,0.0031940737867004977,0.003965330625500366,0.08142641713195728,0.0016031318591332073,0.0019902319990869784,25204.6,62.38028534721527,77.44293727487354,261238.4,131.01831932977925,162.6546500907982,343.6,131.01831932977922,162.65465009079819,185425.4,132.57186730222972,164.5833254329247,130.96897387504578,29.57072660672689,36.71102036533751
