trace,l1_fraction,l2_multiplier,cell,arm,kind,arm_target,label_target,own_target,metric,seed,horizon_seconds,l2_decisions,decisions_offered,decisions_in_window,decisions_kept,rows,prevalence,within_decision_micro,within_decision_macro,decisions_scored,decisions_constant_label,decisions_constant_label_share,evicted_lowest_label_rate,evicted_positive_rate_when_avoidable,victim_matches_argmin_rate
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,count,binary,False,auc,0,600.0,222612,222612.0,52253.0,40000.0,679507.0,0.31184520542098904,0.6233141193525256,0.6235482516758344,39929.0,71.0,0.001775,0.7953,0.2047,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,count,count,True,spearman,0,600.0,222612,222612.0,52253.0,40000.0,679507.0,0.31184520542098904,nan,0.21014577953012983,39929.0,71.0,0.001775,0.7953,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,count,next_use,False,spearman,0,600.0,222612,222612.0,52253.0,40000.0,679507.0,0.31176426438579735,nan,0.18392500600400258,39929.0,71.0,0.001775,0.79545,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,binary,False,auc,0,600.0,220610,220610.0,51600.0,40000.0,679455.0,0.3262085053461966,0.6302585327134596,0.6304584398491705,39930.0,70.0,0.00175,0.8097,0.1903,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,count,False,spearman,0,600.0,220610,220610.0,51600.0,40000.0,679455.0,0.3262085053461966,nan,0.2263902578872081,39930.0,70.0,0.00175,0.8097,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,next_use,True,spearman,0,600.0,220610,220610.0,51600.0,40000.0,679455.0,0.3261555217048958,nan,0.19962894932762756,39930.0,70.0,0.00175,0.80985,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,binary,True,auc,0,600.0,217583,217583.0,51092.0,40000.0,679464.0,0.3440653220774022,0.6787386245970539,0.6777624693674774,39963.0,37.0,0.000925,0.81195,0.18805,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,count,False,spearman,0,600.0,217583,217583.0,51092.0,40000.0,679464.0,0.3440653220774022,nan,0.3082173566696956,39963.0,37.0,0.000925,0.81195,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,next_use,False,spearman,0,600.0,217583,217583.0,51092.0,40000.0,679464.0,0.34399467815807755,nan,0.27785081617741175,39963.0,37.0,0.000925,0.811975,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,count,binary,False,auc,0,600.0,218500,218500.0,51496.0,40000.0,679425.0,0.3440247267910365,0.6916552926296651,0.6927185764456247,39948.0,52.0,0.0013,0.80405,0.19595,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,count,count,True,spearman,0,600.0,218500,218500.0,51496.0,40000.0,679425.0,0.3440247267910365,nan,0.3276829517490789,39948.0,52.0,0.0013,0.80405,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,count,next_use,False,spearman,0,600.0,218500,218500.0,51496.0,40000.0,679425.0,0.34390109283585385,nan,0.29477318222121357,39948.0,52.0,0.0013,0.804075,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,binary,False,auc,0,600.0,216664,216664.0,50719.0,40000.0,679435.0,0.3528696637647457,0.6822457834757489,0.6819701499612639,39964.0,36.0,0.0009,0.821675,0.178325,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,count,False,spearman,0,600.0,216664,216664.0,50719.0,40000.0,679435.0,0.3528696637647457,nan,0.3181801873853668,39964.0,36.0,0.0009,0.821675,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,next_use,True,spearman,0,600.0,216664,216664.0,50719.0,40000.0,679435.0,0.35279754501902316,nan,0.285075970869452,39964.0,36.0,0.0009,0.8217,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lfu_s,sampled,,binary,False,auc,0,600.0,227554,227554.0,54540.0,40000.0,679281.0,0.24842738130464417,0.6642550238165386,0.6654526751774557,39632.0,368.0,0.0092,0.761975,0.238025,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lfu_s,sampled,,count,False,spearman,0,600.0,227554,227554.0,54540.0,40000.0,679281.0,0.24842738130464417,nan,0.2499796000253748,39632.0,368.0,0.0092,0.761975,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lfu_s,sampled,,next_use,False,spearman,0,600.0,227554,227554.0,54540.0,40000.0,679281.0,0.2483670233673546,nan,0.23143090135340816,39632.0,368.0,0.0092,0.762025,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,binary,False,auc,0,600.0,42205,42205.0,11924.0,11924.0,202701.0,0.3459627727539578,0.6684004694070654,0.6666912818655835,11919.0,5.0,0.0004193223750419322,0.8400704461590071,0.15992955384099294,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,count,False,spearman,0,600.0,42205,42205.0,11924.0,11924.0,202701.0,0.3459627727539578,nan,0.27245472419559186,11919.0,5.0,0.0004193223750419322,0.8400704461590071,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,next_use,False,spearman,0,600.0,42205,42205.0,11924.0,11924.0,202701.0,0.3458443717593894,nan,0.2655069900993003,11919.0,5.0,0.0004193223750419322,0.8400704461590071,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,binary,False,auc,0,600.0,222704,222704.0,52501.0,40000.0,678979.0,0.2712234104442111,0.5587524936414491,0.5590140081980937,39756.0,244.0,0.0061,0.79245,0.20755,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,count,False,spearman,0,600.0,222704,222704.0,52501.0,40000.0,678979.0,0.2712234104442111,nan,0.08682612092466525,39756.0,244.0,0.0061,0.79245,nan,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,next_use,False,spearman,0,600.0,222704,222704.0,52501.0,40000.0,678979.0,0.27114387926577993,nan,0.090038588392484,39755.0,245.0,0.006125,0.79245,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,binary,binary,True,auc,0,600.0,226888,226888.0,52705.0,40000.0,679488.0,0.3993845365922577,0.6286758101767881,0.6290586509579954,39986.0,14.0,0.00035,0.788475,0.211525,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,binary,count,False,spearman,0,600.0,226888,226888.0,52705.0,40000.0,679488.0,0.3993845365922577,nan,0.24458509559693778,39986.0,14.0,0.00035,0.788475,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,binary,next_use,False,spearman,0,600.0,226888,226888.0,52705.0,40000.0,679488.0,0.3993668762362249,nan,0.2234103219862132,39986.0,14.0,0.00035,0.7885,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,count,binary,False,auc,0,600.0,227557,227557.0,52928.0,40000.0,679535.0,0.4073049953276873,0.6675449209897598,0.6683376377175457,39986.0,14.0,0.00035,0.785575,0.214425,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,count,count,True,spearman,0,600.0,227557,227557.0,52928.0,40000.0,679535.0,0.4073049953276873,nan,0.2921227128320175,39986.0,14.0,0.00035,0.785575,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,count,next_use,False,spearman,0,600.0,227557,227557.0,52928.0,40000.0,679535.0,0.4072902793822246,nan,0.250042525875525,39986.0,14.0,0.00035,0.7856,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,next_use,binary,False,auc,0,600.0,227028,227028.0,52940.0,40000.0,679474.0,0.4150166157939818,0.6429579902597875,0.6434026075061334,39990.0,10.0,0.00025,0.784725,0.215275,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,next_use,count,False,spearman,0,600.0,227028,227028.0,52940.0,40000.0,679474.0,0.4150166157939818,nan,0.26060954762473393,39990.0,10.0,0.00025,0.784725,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,next_use,next_use,True,spearman,0,600.0,227028,227028.0,52940.0,40000.0,679474.0,0.41497687917418474,nan,0.22042039556687987,39990.0,10.0,0.00025,0.7849,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,binary,binary,True,auc,0,600.0,227601,227601.0,52882.0,40000.0,679526.0,0.38521410512622034,0.6583209904375731,0.6578047826744766,39966.0,34.0,0.00085,0.7867,0.2133,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,binary,count,False,spearman,0,600.0,227601,227601.0,52882.0,40000.0,679526.0,0.38521410512622034,nan,0.28188399934124975,39966.0,34.0,0.00085,0.7867,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,binary,next_use,False,spearman,0,600.0,227601,227601.0,52882.0,40000.0,679526.0,0.3851832012314466,nan,0.2606935062875578,39966.0,34.0,0.00085,0.786725,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,count,binary,False,auc,0,600.0,226878,226878.0,52864.0,40000.0,679115.0,0.4074714886285828,0.689482401991197,0.6892103316521394,39986.0,14.0,0.00035,0.7909,0.2091,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,count,count,True,spearman,0,600.0,226878,226878.0,52864.0,40000.0,679115.0,0.4074714886285828,nan,0.34243765712151963,39986.0,14.0,0.00035,0.7909,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,count,next_use,False,spearman,0,600.0,226878,226878.0,52864.0,40000.0,679115.0,0.4074390935261333,nan,0.2990242087684201,39986.0,14.0,0.00035,0.791025,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,next_use,binary,False,auc,0,600.0,227238,227238.0,52940.0,40000.0,679361.0,0.42302987660463287,0.6701146409936826,0.6700520624586241,39993.0,7.0,0.000175,0.787625,0.2123803095077377,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,next_use,count,False,spearman,0,600.0,227238,227238.0,52940.0,40000.0,679361.0,0.4230195728044442,nan,0.31229760354253905,39994.0,6.0,0.00015,0.787625,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,next_use,next_use,True,spearman,0,600.0,227238,227238.0,52940.0,40000.0,679361.0,0.4229960212611557,nan,0.27228955751186495,39994.0,6.0,0.00015,0.7876,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,binary,binary,True,auc,0,600.0,238422,238422.0,56105.0,40000.0,679586.0,0.23713260720497478,0.5544968743698326,0.5536672319757769,39585.0,415.0,0.010375,0.739575,0.260425,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,binary,count,False,spearman,0,600.0,238422,238422.0,56105.0,40000.0,679586.0,0.23713260720497478,nan,0.07648525838949143,39585.0,415.0,0.010375,0.739575,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,binary,next_use,False,spearman,0,600.0,238422,238422.0,56105.0,40000.0,679586.0,0.2371090634592237,nan,0.07338831418911329,39585.0,415.0,0.010375,0.739575,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,count,binary,False,auc,0,600.0,241125,241125.0,56331.0,40000.0,679576.0,0.23354709407042037,0.5941310867653944,0.5934210396175512,39518.0,482.0,0.01205,0.73445,0.26555,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,count,count,True,spearman,0,600.0,241125,241125.0,56331.0,40000.0,679576.0,0.23354709407042037,nan,0.13126100074730473,39518.0,482.0,0.01205,0.73445,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,count,next_use,False,spearman,0,600.0,241125,241125.0,56331.0,40000.0,679576.0,0.23353090750703379,nan,0.12256328123892084,39518.0,482.0,0.01205,0.734475,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,next_use,binary,False,auc,0,600.0,240840,240840.0,56705.0,40000.0,679746.0,0.21005934569677498,0.4957683563638947,0.4954505036418893,39231.0,769.0,0.019225,0.7307,0.2693,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,next_use,count,False,spearman,0,600.0,240840,240840.0,56705.0,40000.0,679746.0,0.21005934569677498,nan,-0.011825762242723038,39231.0,769.0,0.019225,0.7307,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,next_use,next_use,True,spearman,0,600.0,240840,240840.0,56705.0,40000.0,679746.0,0.21003433635505026,nan,-0.01370558373947629,39231.0,769.0,0.019225,0.7307,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,binary,binary,True,auc,0,600.0,227651,227651.0,53265.0,40000.0,679556.0,0.4113009082400862,0.6552384661330416,0.6549729736474709,39982.0,18.0,0.00045,0.781025,0.218975,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,binary,count,False,spearman,0,600.0,227651,227651.0,53265.0,40000.0,679556.0,0.4113009082400862,nan,0.2774973921418404,39982.0,18.0,0.00045,0.781025,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,binary,next_use,False,spearman,0,600.0,227651,227651.0,53265.0,40000.0,679556.0,0.41128619274938344,nan,0.2422644133134312,39982.0,18.0,0.00045,0.781025,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,count,binary,False,auc,0,600.0,227636,227636.0,53196.0,40000.0,679502.0,0.42410324031423013,0.6626629843794394,0.6633905834578782,39992.0,8.0,0.0002,0.781725,0.218275,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,count,count,True,spearman,0,600.0,227636,227636.0,53196.0,40000.0,679502.0,0.42410324031423013,nan,0.2929574090252302,39992.0,8.0,0.0002,0.781725,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,count,next_use,False,spearman,0,600.0,227636,227636.0,53196.0,40000.0,679502.0,0.4240870519880736,nan,0.24297975428729165,39992.0,8.0,0.0002,0.781775,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,next_use,binary,False,auc,0,600.0,226872,226872.0,53189.0,40000.0,679525.0,0.4164673853059122,0.6482083609948083,0.6483007395393151,39991.0,9.0,0.000225,0.7835,0.2165,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,next_use,count,False,spearman,0,600.0,226872,226872.0,53189.0,40000.0,679525.0,0.4164673853059122,nan,0.26709561628844375,39991.0,9.0,0.000225,0.7835,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,next_use,next_use,True,spearman,0,600.0,226872,226872.0,53189.0,40000.0,679525.0,0.41642618005224236,nan,0.2287713608091756,39991.0,9.0,0.000225,0.78355,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,binary,binary,True,auc,0,600.0,231862,231862.0,53934.0,40000.0,679530.0,0.3681220843818522,0.6103343664062159,0.6107793866654885,39982.0,18.0,0.00045,0.769925,0.230075,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,binary,count,False,spearman,0,600.0,231862,231862.0,53934.0,40000.0,679530.0,0.3681220843818522,nan,0.19173122377497342,39982.0,18.0,0.00045,0.769925,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,binary,next_use,False,spearman,0,600.0,231862,231862.0,53934.0,40000.0,679530.0,0.3680794078259974,nan,0.16760614828585715,39982.0,18.0,0.00045,0.769925,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,count,binary,False,auc,0,600.0,232250,232250.0,53859.0,40000.0,679619.0,0.36656715012381935,0.6048034066296308,0.6052624190932625,39977.0,23.0,0.000575,0.7701,0.2299,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,count,count,True,spearman,0,600.0,232250,232250.0,53859.0,40000.0,679619.0,0.36656715012381935,nan,0.17946197372387857,39977.0,23.0,0.000575,0.7701,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,count,next_use,False,spearman,0,600.0,232250,232250.0,53859.0,40000.0,679619.0,0.36653183621999974,nan,0.151091957525958,39977.0,23.0,0.000575,0.770125,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,next_use,binary,False,auc,0,600.0,230992,230992.0,53591.0,40000.0,679636.0,0.37834370162851877,0.6083930540242558,0.6088591265243447,39985.0,15.0,0.000375,0.773325,0.226675,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,next_use,count,False,spearman,0,600.0,230992,230992.0,53591.0,40000.0,679636.0,0.37834370162851877,nan,0.19059236306247146,39985.0,15.0,0.000375,0.773325,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,next_use,next_use,True,spearman,0,600.0,230992,230992.0,53591.0,40000.0,679636.0,0.3782819038426452,nan,0.15890921719507925,39985.0,15.0,0.000375,0.773325,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,binary,binary,True,auc,0,600.0,227061,227061.0,53106.0,40000.0,679550.0,0.4133617835332205,0.6567698283751011,0.656798131307454,39983.0,17.0,0.000425,0.7846,0.2154,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,binary,count,False,spearman,0,600.0,227061,227061.0,53106.0,40000.0,679550.0,0.4133617835332205,nan,0.28641584797255365,39983.0,17.0,0.000425,0.7846,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,binary,next_use,False,spearman,0,600.0,227061,227061.0,53106.0,40000.0,679550.0,0.4133323522919579,nan,0.25133593612417676,39983.0,17.0,0.000425,0.784625,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,count,binary,False,auc,0,600.0,226812,226812.0,52882.0,40000.0,679543.0,0.42681331424207153,0.6619221015818673,0.66242578661326,39991.0,9.0,0.000225,0.786475,0.213525,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,count,count,True,spearman,0,600.0,226812,226812.0,52882.0,40000.0,679543.0,0.42681331424207153,nan,0.29342316105085736,39991.0,9.0,0.000225,0.786475,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,count,next_use,False,spearman,0,600.0,226812,226812.0,52882.0,40000.0,679543.0,0.426798598469854,nan,0.24458118021715053,39991.0,9.0,0.000225,0.786475,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,next_use,binary,False,auc,0,600.0,226395,226395.0,52925.0,40000.0,679513.0,0.4177535970614249,0.6455512650258899,0.6460550304937198,39989.0,11.0,0.000275,0.786975,0.213025,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,next_use,count,False,spearman,0,600.0,226395,226395.0,52925.0,40000.0,679513.0,0.4177535970614249,nan,0.2707528224840701,39989.0,11.0,0.000275,0.786975,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,next_use,next_use,True,spearman,0,600.0,226395,226395.0,52925.0,40000.0,679513.0,0.41771091943789157,nan,0.23313766511325135,39989.0,11.0,0.000275,0.7871,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",lfu_s,sampled,,binary,False,auc,0,600.0,234014,234014.0,54969.0,40000.0,679363.0,0.3181288942730175,0.6851226655373365,0.6852365063119574,39919.0,81.0,0.002025,0.754775,0.245225,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",lfu_s,sampled,,count,False,spearman,0,600.0,234014,234014.0,54969.0,40000.0,679363.0,0.3181288942730175,nan,0.30058915900528976,39919.0,81.0,0.002025,0.754775,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",lfu_s,sampled,,next_use,False,spearman,0,600.0,234014,234014.0,54969.0,40000.0,679363.0,0.3180597118182768,nan,0.2725959625642778,39919.0,81.0,0.002025,0.754775,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",lru_2hit_s,sampled,,binary,False,auc,0,600.0,53808,53808.0,14053.0,14053.0,238893.0,0.40835855382953873,0.592316581099616,0.5929180739160793,14038.0,15.0,0.0010673877463886715,0.7111648758272255,0.2888351241727745,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",lru_2hit_s,sampled,,count,False,spearman,0,600.0,53808,53808.0,14053.0,14053.0,238893.0,0.40835855382953873,nan,0.14712110926195401,14038.0,15.0,0.0010673877463886715,0.7111648758272255,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",lru_2hit_s,sampled,,next_use,False,spearman,0,600.0,53808,53808.0,14053.0,14053.0,238893.0,0.40833343798269517,nan,0.15021697157380812,14038.0,15.0,0.0010673877463886715,0.7111648758272255,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",lru_s,sampled,,binary,False,auc,0,600.0,233333,233333.0,54421.0,40000.0,678966.0,0.27158355499391723,0.5344338064744146,0.5343258576339764,39672.0,328.0,0.0082,0.7637,0.2363,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",lru_s,sampled,,count,False,spearman,0,600.0,233333,233333.0,54421.0,40000.0,678966.0,0.27158355499391723,nan,0.051002575919377235,39672.0,328.0,0.0082,0.7637,nan,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",lru_s,sampled,,next_use,False,spearman,0,600.0,233333,233333.0,54421.0,40000.0,678966.0,0.27157177237151786,nan,0.052844622150192276,39672.0,328.0,0.0082,0.7637,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,binary,binary,True,auc,0,600.0,186623,186623.0,45869.0,40000.0,679284.0,0.22287879590863321,0.6960590154012061,0.6952698310972958,39405.0,595.0,0.014875,0.901775,0.098225,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,binary,count,False,spearman,0,600.0,186623,186623.0,45869.0,40000.0,679284.0,0.22287879590863321,nan,0.28218287072423337,39405.0,595.0,0.014875,0.901775,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,binary,next_use,False,spearman,0,600.0,186623,186623.0,45869.0,40000.0,679284.0,0.22284493672749542,nan,0.275229024601662,39405.0,595.0,0.014875,0.901825,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,count,binary,False,auc,0,600.0,186801,186801.0,45723.0,40000.0,678805.0,0.2224305949425829,0.699079314284737,0.6989808775797496,39383.0,617.0,0.015425,0.900625,0.099375,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,count,count,True,spearman,0,600.0,186801,186801.0,45723.0,40000.0,678805.0,0.2224305949425829,nan,0.2876597234291736,39383.0,617.0,0.015425,0.900625,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,count,next_use,False,spearman,0,600.0,186801,186801.0,45723.0,40000.0,678805.0,0.22239376551439663,nan,0.27756518649103207,39382.0,618.0,0.01545,0.900625,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,next_use,binary,False,auc,0,600.0,186162,186162.0,45542.0,40000.0,678788.0,0.22289138876939485,0.7042937839247488,0.7043406993768488,39437.0,563.0,0.014075,0.904725,0.095275,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,next_use,count,False,spearman,0,600.0,186162,186162.0,45542.0,40000.0,678788.0,0.22289138876939485,nan,0.2946144892859947,39437.0,563.0,0.014075,0.904725,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,next_use,next_use,True,spearman,0,600.0,186162,186162.0,45542.0,40000.0,678788.0,0.22285161199078357,nan,0.2846600961958645,39437.0,563.0,0.014075,0.904775,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_pd,learned,binary,binary,True,auc,0,600.0,187698,187698.0,46222.0,40000.0,679129.0,0.21732248217937977,0.6965638967747676,0.6959437228907985,39325.0,675.0,0.016875,0.895275,0.104725,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_pd,learned,binary,count,False,spearman,0,600.0,187698,187698.0,46222.0,40000.0,679129.0,0.21732248217937977,nan,0.27993813889481756,39325.0,675.0,0.016875,0.895275,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_pd,learned,binary,next_use,False,spearman,0,600.0,187698,187698.0,46222.0,40000.0,679129.0,0.21730186753915678,nan,0.27371111099189227,39325.0,675.0,0.016875,0.8953,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_pd,learned,count,binary,False,auc,0,600.0,186223,186223.0,45673.0,40000.0,678819.0,0.22507767166210726,0.7106404507179543,0.7093439875319278,39472.0,528.0,0.0132,0.904825,0.095175,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_pd,learned,count,count,True,spearman,0,600.0,186223,186223.0,45673.0,40000.0,678819.0,0.22507767166210726,nan,0.3025026969341335,39472.0,528.0,0.0132,0.904825,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_pd,learned,count,next_use,False,spearman,0,600.0,186223,186223.0,45673.0,40000.0,678819.0,0.22505115502070508,nan,0.29348633556858933,39472.0,528.0,0.0132,0.9049,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_pd,learned,next_use,binary,False,auc,0,600.0,185795,185795.0,45571.0,40000.0,678794.0,0.22458654613918214,0.7075256807288248,0.7064813190396962,39506.0,494.0,0.01235,0.907,0.093,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_pd,learned,next_use,count,False,spearman,0,600.0,185795,185795.0,45571.0,40000.0,678794.0,0.22458654613918214,nan,0.2991264019504389,39506.0,494.0,0.01235,0.907,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_pd,learned,next_use,next_use,True,spearman,0,600.0,185795,185795.0,45571.0,40000.0,678794.0,0.2245438233101648,nan,0.2901132683730243,39506.0,494.0,0.01235,0.907,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,binary,binary,True,auc,0,600.0,207355,207355.0,51713.0,40000.0,679500.0,0.14049300956585725,0.6260939422163754,0.6235680745556733,36952.0,3048.0,0.0762,0.79545,0.20455,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,binary,count,False,spearman,0,600.0,207355,207355.0,51713.0,40000.0,679500.0,0.14049300956585725,nan,0.15392127404940043,36952.0,3048.0,0.0762,0.79545,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,binary,next_use,False,spearman,0,600.0,207355,207355.0,51713.0,40000.0,679500.0,0.14047829286239882,nan,0.1476869342574784,36951.0,3049.0,0.076225,0.79545,nan,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,count,binary,False,auc,0,600.0,219286,219286.0,54266.0,40000.0,679569.0,0.10355681321543508,0.6293582860164498,0.6235407140479272,33827.0,6173.0,0.154325,0.761275,0.238725,1.0
