trace,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,l1_fraction,l2_multiplier,l2_fraction,total_fraction,kind,arm,target,seed,seconds,extra_avoided_tokens,extra_fraction_of_input,gain_vs_lru_s_fraction,headroom_closure
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5807980,3218284,2589696,6291,5058,1929,987255,271289,104318,166971,84799,0,2624083263375.36,0,prefix_first,sampled,16,2,C_lru,251770,0.0,0,0,293072358522.88007,375296,3946489856,393855824205.8242,459776,5891706880,518397850804.22394,556032,7788656640,617826045349.8877,567808,8443047936,472098881736.7039,406016,5610465280,328832302755.84,224768,3929124864,0.01,1.0,0.01,0.02,learned,C_lru,count,2,94.18050932884216,2589696,0.0440858472976042,0.3245893713196221,0.12066482141947253
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5707628,3218284,2489344,6291,4862,2062,1055744,271289,104007,167282,84573,0,2624100887877.632,0,prefix_first,sampled,16,3,C_lru,251855,0.0,0,0,288638136031.232,364544,3881019392,389632458082.3038,437248,5862557696,522213327710.2078,546816,7725848576,619071162124.2883,544256,8424566784,475619664969.72815,384512,5537845248,328926138959.872,211968,3920367616,0.01,1.0,0.01,0.02,learned,C_lru,count,3,94.16456580162048,2489344,0.04237749892466423,0.29070065100056175,0.10933445578357712
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5677932,3218284,2459648,6291,4804,2131,1091072,271289,104015,167274,84537,0,2624094872186.88,0,prefix_first,sampled,16,4,C_lru,251811,0.0,0,0,290679827173.3758,357888,3899566080,388641435365.376,438272,5837099008,518841865203.7117,547840,7744251904,615686763597.8241,535552,8448727040,482016392603.6482,368640,5583480832,328228588242.9441,211456,3968759808,0.01,1.0,0.01,0.02,learned,C_lru,count,4,91.99227929115295,2459648,0.04187196726328402,0.28681611861876155,0.10754716933029634
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6181228,3218284,2962944,6291,5787,1363,697463,271289,117101,154188,97270,0,2624053734285.3115,0,prefix_first,sampled,16,0,C_union,251458,0.0,0,0,218738571784.19202,328704,3387752448,332762146633.728,445952,5430560768,488168901644.2881,608256,8235806720,638138246459.3921,670720,10174916608,534042796877.8237,538624,7773814784,412203070885.8878,370688,5970237440,0.01,1.0,0.01,0.02,learned,C_union,count,0,107.54264163970947,2962944,0.050439857317365666,0.39573387694421197,0.14914132492967236
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6116204,3218284,2897920,6291,5660,1504,770048,271289,116994,154295,97209,0,2624064875663.36,0,prefix_first,sampled,16,1,C_union,251504,0.0,0,0,219725843634.17615,325632,3282851840,330130523944.9599,434176,5449830400,489270521718.7837,599040,8306079744,636739630043.1357,671232,10177665024,534307518912.512,518144,7798036480,413890837409.7923,349696,5990588416,0.01,1.0,0.01,0.02,learned,C_union,count,1,57.817190647125244,2897920,0.04933291730020557,0.3832545836307367,0.14412164254447754
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6009708,3218284,2791424,6291,5452,1736,888439,271289,116838,154451,97025,0,2624060198948.8633,0,prefix_first,sampled,16,2,C_union,251476,0.0,0,0,218337222705.152,321536,3328757760,331820034308.09595,434688,5479366656,490976119572.4801,593920,8176977920,637881177585.6637,655872,10177705984,533526545909.7597,467968,7747561472,411519098867.712,317440,5968132096,0.01,1.0,0.01,0.02,learned,C_union,count,2,94.37555527687073,2791424,0.04751997616973866,0.37059620410788324,0.1377676804561124
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6088541,3218284,2870257,6291,5606,1553,795136,271289,117068,154221,97259,0,2624069434531.84,0,prefix_first,sampled,16,3,C_union,251480,0.0,0,0,220519993530.368,327153,3354357760,332449764577.27985,439296,5441652736,488548139542.528,597504,8248655872,635984895657.9839,676864,10168492032,532639571040.25604,487936,7665389568,413927070183.424,341504,5962772480,0.01,1.0,0.01,0.02,learned,C_union,count,3,99.85754442214966,2870257,0.04886199453792243,0.37683882557581033,0.1417315983663688
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6075756,3218284,2857472,6291,5581,1586,812032,271289,117012,154277,97205,0,2624044180606.975,0,prefix_first,sampled,16,4,C_union,251482,0.0,0,0,220213180487.67987,328192,3352963072,329434031966.2081,439808,5424173056,488607584972.7998,598016,8298211328,638398608093.1837,654848,10112573440,535197828978.6879,504832,7760988160,412192946108.4156,331776,5941284864,0.01,1.0,0.01,0.02,learned,C_union,count,4,94.18415665626526,2857472,0.048644348313153236,0.3769768207147694,0.14135464271064171
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6638444,3218284,3420160,6291,6680,1442,738304,271289,130294,140995,108942,0,2624087839131.6484,0,prefix_first,sampled,16,0,A_none,249937,0.0,0,0,273028577740.80002,429056,5010108416,394564849211.39197,582144,7848591360,532727100624.89606,753152,10748188672,632034151391.2323,836608,11997829120,463831811209.2159,537600,8224237568,327901348954.11206,281600,5587378176,0.01,1.0,0.01,0.02,learned,A_none,next_use,0,101.7126395702362,3420160,0.058223301689995274,0.49897418134342275,0.18804978508763756
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6716253,3218284,3497969,6291,6832,1291,660599,271289,130004,141285,108653,0,2624075885402.1123,0,prefix_first,sampled,16,1,A_none,249938,0.0,0,0,272315039653.88812,442865,4974704640,393040284368.8959,574464,7800217600,531775902488.57605,753664,10769350656,632137631100.9282,847872,12011816960,468050965092.3522,547840,8211032064,326756062697.4721,331264,5577279488,0.01,1.0,0.01,0.02,learned,A_none,next_use,1,94.17789816856384,3497969,0.05954788793192455,0.5189630278966637,0.1951543626478478
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6657900,3218284,3439616,6291,6718,1427,730624,271289,130189,141100,108801,0,2624115893837.824,0,prefix_first,sampled,16,2,A_none,249901,0.0,0,0,272991912093.69608,439808,5017616384,393212007641.0881,577024,7792379904,532275657318.39984,747008,10738190336,634535010768.8964,843264,11957250048,464606119974.9122,571904,8161757184,326495186040.8319,260608,5535973376,0.01,1.0,0.01,0.02,learned,A_none,next_use,2,100.04731917381287,3439616,0.05855451208883058,0.5184252658082349,0.19272255238602637
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6696812,3218284,3478528,6291,6794,1334,683008,271289,130017,141272,108686,0,2624100720564.224,0,prefix_first,sampled,16,3,A_none,249958,0.0,0,0,272818428241.91998,444416,5005129728,390230619066.3682,588288,7788191744,531538531702.78406,747008,10730262528,635558167085.0557,831488,12008710144,467375564300.28815,575488,8164241408,326579410167.80817,291840,5582817280,0.01,1.0,0.01,0.02,learned,A_none,next_use,3,72.23503565788269,3478528,0.05921693288650118,0.5143908481821825,0.19346583247225987
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6695395,3218284,3477111,6291,6792,1347,689664,271289,129878,141411,108549,0,2624096602925.0557,0,prefix_first,sampled,16,4,A_none,249960,0.0,0,0,273792384868.35184,440832,4990576640,389662855954.43176,576000,7689672704,531029136267.26373,756736,10693611520,635402136573.9521,840704,11909500928,466971972186.11194,556663,8114716672,327238117074.9442,306176,5559945216,0.01,1.0,0.01,0.02,learned,A_none,next_use,4,99.6294813156128,3477111,0.0591928105008541,0.5174084871955956,0.19401217216568672
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6775148,3218284,3556864,6291,6947,1212,620544,271289,136257,135032,115524,0,2624078674939.9033,0,prefix_first,sampled,16,0,A_pd,250556,0.0,0,0,269277272193.02386,431104,5284347904,389073703059.4559,587776,8392916992,532105701220.35223,789504,11654885376,625537211398.1434,883200,13308264448,468105302800.38416,589312,9390819328,339979484268.544,275968,6729515008,0.01,1.0,0.01,0.02,learned,A_pd,next_use,0,124.48082399368286,3556864,0.06055049054496964,0.5298422230842842,0.19968310968134048
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6767468,3218284,3549184,6291,6932,1274,652288,271289,138044,133245,117272,0,2624066846636.0317,0,prefix_first,sampled,16,1,A_pd,250517,0.0,0,0,268159675795.4561,428032,5304344576,390469095790.5921,586752,8476493824,533063206787.07166,774144,11722846208,623424972894.2084,878080,13355859968,467210623715.3278,602112,9506142208,341739271653.3759,280064,6827532288,0.01,1.0,0.01,0.02,learned,A_pd,next_use,1,71.86009049415588,3549184,0.060419749598060964,0.5305459285815736,0.19951007486484024
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6835052,3218284,3616768,6291,7064,1183,605696,271289,138145,133144,117322,0,2624088893413.376,0,prefix_first,sampled,16,2,A_pd,250466,0.0,0,0,269265224650.75192,434688,5321854976,390028523968.5121,590848,8350191616,532679276492.8001,799232,11762282496,624842045997.0562,879104,13415467008,467250037078.01587,584192,9556436992,340023785226.24,328704,6791075840,0.01,1.0,0.01,0.02,learned,A_pd,next_use,2,116.6508731842041,3616768,0.06157026993085728,0.5588272052618856,0.20774181438266953
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6818668,3218284,3600384,6291,7032,1211,620032,271289,137030,134259,116164,0,2624100367671.2954,0,prefix_first,sampled,16,3,A_pd,250423,0.0,0,0,268834350471.16818,434688,5285087232,389669284769.79175,599552,8372877312,530783356426.2397,797696,11767717888,623942906353.6638,879104,13351821312,468413212751.8718,593920,9364598784,342457256898.55994,295424,6792034304,0.01,1.0,0.01,0.02,learned,A_pd,next_use,3,116.91534233093262,3600384,0.06129135591078544,0.5419468869654256,0.20382984264405413
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6860140,3218284,3641856,6291,7113,1105,565760,271289,138291,132998,117499,0,2624077377449.9834,0,prefix_first,sampled,16,4,A_pd,250497,0.0,0,0,269921727690.75195,435200,5339893760,391789327912.96014,591872,8451966976,533435234332.67175,804352,11762587648,627159874383.8721,889344,13438672896,463897517885.4398,585216,9535930368,337873695244.2879,335872,6755962880,0.01,1.0,0.01,0.02,learned,A_pd,next_use,4,123.05878829956055,3641856,0.06199735702409227,0.5547454122348261,0.20801236371281562
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6613341,3218284,3395057,6291,6631,996,509952,271289,213244,58045,194286,0,2624055071197.184,0,prefix_first,sampled,16,0,B,252331,0.0,0,0,350516471091.1999,500721,8633550848,461492516020.22394,628224,13783691264,558509342136.3198,752640,18706784256,589430350647.2963,782848,19223707648,410940704964.60803,478208,11681998848,253165686337.53598,252416,7422547968,0.01,1.0,0.01,0.02,learned,B,next_use,0,106.16163516044617,3395057,0.05779595924334834,0.49330587279487376,0.18591355390730835
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6582109,3218284,3363825,6291,6570,1014,519168,271289,213165,58124,194219,0,2624057952032.7686,0,prefix_first,sampled,16,1,B,252343,0.0,0,0,350641972928.5121,489969,8631918592,460924041773.0559,610304,13762985984,560035822215.1683,755200,18676594688,589979614078.9761,768512,19205953536,409502771890.1759,489984,11743522816,252973729146.88004,249856,7388667904,0.01,1.0,0.01,0.02,learned,B,next_use,1,71.4404399394989,3363825,0.057264279392586416,0.4886247162794316,0.1837457390095341
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6594516,3218284,3376232,6291,6595,981,502272,271289,213436,57853,194536,0,2624040605556.7363,0,prefix_first,sampled,16,2,B,252389,0.0,0,0,350373375070.2081,493553,8634212352,461570836645.88776,618496,13821618176,559017748787.2002,751104,18722308096,590057081372.6722,788992,19319107584,410598861717.504,483959,11807166464,252422701963.26404,240128,7415308288,0.01,1.0,0.01,0.02,learned,B,next_use,2,93.25068521499634,3376232,0.05747549071137494,0.5039696766512952,0.1873487440045504
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6540637,3218284,3322353,6291,6489,1130,578560,271289,213384,57905,194411,0,2624046306461.6963,0,prefix_first,sampled,16,3,B,252316,0.0,0,0,349839993116.672,496625,8650471424,463298410045.44,618496,13760886784,557279714252.8005,757760,18724634624,590596762861.5676,780800,19270967296,410060073498.6237,479232,11808403456,252971352686.59222,189440,7461175296,0.01,1.0,0.01,0.02,learned,B,next_use,3,57.65474247932434,3322353,0.05655827827927958,0.47907404509515356,0.18018294702895002
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6580061,3218284,3361777,6291,6566,1043,534016,271289,213132,58157,194187,0,2624031148685.3115,0,prefix_first,sampled,16,4,B,252344,0.0,0,0,349177465591.80786,493041,8624771072,462180506681.34375,613376,13808529408,559602562932.7356,754176,18727086080,589657952346.1118,797184,19158857728,410548746868.73627,508928,11700901888,252863914264.576,195072,7435321344,0.01,1.0,0.01,0.02,learned,B,next_use,4,94.23754930496216,3361777,0.057229415140077435,0.4912698067350378,0.18421097582044674
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6153580,3218284,2935296,6291,5733,1455,744567,271289,131151,140138,111553,0,2623979295150.079,0,prefix_first,sampled,16,0,C_lfu,251691,0.0,0,0,221213423982.59192,324608,4223289344,343823133571.07184,433664,6939623424,503740458555.3919,586752,10198892544,633133231931.3917,674816,12278812672,522433341046.78394,517632,9258805248,399635706062.84784,397824,7231279104,0.01,1.0,0.01,0.02,learned,C_lfu,next_use,0,63.41831016540527,2935296,0.049969189908494444,0.3894909022101052,0.146788517708474
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5981667,3218284,2763383,6291,5398,1774,908288,271289,131089,140200,111493,0,2623984238467.0723,0,prefix_first,sampled,16,1,C_lfu,251693,0.0,0,0,221495073593.34393,312320,4233687040,343561079207.93604,425984,6950817792,504019007588.3519,574976,10232260608,632498103371.7767,663552,12289716224,522718386849.7921,507511,9230630912,399692587855.8717,279040,7239653376,0.01,1.0,0.01,0.02,learned,C_lfu,next_use,1,98.49683451652527,2763383,0.04704261850147484,0.3528273902411885,0.13267959520409847
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6272364,3218284,3054080,6291,5965,1240,634487,271289,131069,140220,111448,0,2623988036028.415,0,prefix_first,sampled,16,2,C_lfu,251668,0.0,0,0,222027766249.47186,323072,4192417792,344003509422.0797,446464,6958985216,505456949000.1917,604672,10184558592,633008245587.9683,687104,12217313280,521248433149.9518,563712,9254146048,398243132618.7518,429056,7208677376,0.01,1.0,0.01,0.02,learned,C_lfu,next_use,2,58.40543556213379,3054080,0.05199131655401524,0.43049850162153286,0.16003612382107754
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6207340,3218284,2989056,6291,5838,1377,704631,271289,131513,139776,111891,0,2623928233222.1445,0,prefix_first,sampled,16,3,C_lfu,251667,0.0,0,0,221070212882.4321,328192,4210448384,342245464936.44794,443904,6946326528,504430209351.68005,596992,10246815744,634550498920.448,713216,12298985472,522686663276.5441,541184,9235537920,398945183854.5921,365568,7308519424,0.01,1.0,0.01,0.02,learned,C_lfu,next_use,3,99.02990579605103,2989056,0.05088437653685515,0.4037035663469705,0.15183560674017876
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6237548,3218284,3019264,6291,5897,1314,672375,271289,131441,139848,111811,0,2623996068055.0405,0,prefix_first,sampled,16,4,C_lfu,251659,0.0,0,0,222683782952.9599,325632,4207032320,343118351253.5041,448000,6940364800,502602396891.1361,595456,10193211392,634718577137.6641,698880,12279695360,520598884208.6405,555008,9267550208,400274075611.13605,396288,7237376000,0.01,1.0,0.01,0.02,learned,C_lfu,next_use,4,98.88266611099243,3019264,0.051398624261362595,0.41364449363927197,0.15510388542388384
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6019436,3218284,2801152,6291,5471,1693,866816,271289,97834,173455,78318,0,2624132167952.384,0,prefix_first,sampled,16,0,C_lru,251773,0.0,0,0,341379013627.90405,428544,4045977600,434765699395.5839,513024,6005366784,532104067276.80005,612864,7736408064,593284040151.04,632832,8316766208,438320429946.8799,414720,5404563456,284278917554.176,199168,3811491840,0.01,1.0,0.01,0.02,learned,C_lru,next_use,0,105.91024923324585,2801152,0.04768558136915631,0.3592009136853647,0.13537304563525243
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5974892,3218284,2756608,6291,5384,1788,915456,271289,98122,173167,78539,0,2624125419868.16,0,prefix_first,sampled,16,1,C_lru,251706,0.0,0,0,343229869434.8801,434688,4072392704,432001355188.22394,510464,5966999552,535687604529.15204,613376,7864932352,587693763241.984,608256,8441909248,442851146272.7678,393728,5407496192,282661681201.15204,196096,3815186432,0.01,1.0,0.01,0.02,learned,C_lru,next_use,1,68.83923506736755,2756608,0.04692728387708601,0.3512951408583853,0.1321033977957196
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6011741,3218284,2793457,6291,5456,1733,886903,271289,98068,173221,78504,0,2624125849540.6084,0,prefix_first,sampled,16,2,C_lru,251725,0.0,0,0,342652372420.6079,428529,4104937472,430443446063.104,517632,5984817152,535769810698.2402,623616,7824121856,595342408366.0801,613376,8468500480,436933148749.8241,407552,5430867968,282984663242.75195,202752,3789359104,0.01,1.0,0.01,0.02,learned,C_lru,next_use,2,100.14232015609741,2793457,0.047554585068835704,0.3710598575970297,0.13794004181606984
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5966188,3218284,2747904,6291,5367,1754,898048,271289,98033,173256,78513,0,2624122490382.336,0,prefix_first,sampled,16,3,C_lru,251769,0.0,0,0,339864055222.2718,436224,4113027072,432371324041.216,517120,5957746688,535440031363.07214,618496,7734206464,595009421817.8563,595968,8414666752,438451105925.1198,388608,5488146432,282986552012.8,191488,3783530496,0.01,1.0,0.01,0.02,learned,C_lru,next_use,3,96.80041646957397,2747904,0.04677911080392285,0.3491703971582835,0.13132531770272038
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6027116,3218284,2808832,6291,5486,1660,849920,271289,97975,173314,78429,0,2624159278215.1675,0,prefix_first,sampled,16,4,C_lru,251743,0.0,0,0,341286370930.6878,435200,4106418176,426888178804.73584,523264,5974681600,540580942102.5278,619520,7732879360,593539566741.5038,628736,8377131008,438305569314.8161,411136,5414348800,283558650320.89606,190976,3769980928,0.01,1.0,0.01,0.02,learned,C_lru,next_use,4,69.09068751335144,2808832,0.04781632231606498,0.3659533114494917,0.13722116784431893
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6586732,3218284,3368448,6291,6579,1416,724992,271289,126881,144408,105848,0,2624023460108.288,0,prefix_first,sampled,16,0,C_union,250256,0.0,0,0,288556564692.9919,432128,5061306368,403760823494.6562,569856,7801831424,535088934860.79974,711680,10648430592,624521728147.4559,782336,11806228480,457920365058.0484,559616,7940855808,314175043854.336,312832,5428404224,0.01,1.0,0.01,0.02,learned,C_union,next_use,0,106.5898323059082,3368448,0.05734297931414355,0.4872975063777786,0.18364916417391472
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6620524,3218284,3402240,6291,6645,1299,665088,271289,127034,144255,106038,0,2624019120132.096,0,prefix_first,sampled,16,1,C_union,250293,0.0,0,0,288124744951.808,418816,5053296640,403260111773.696,556544,7850534912,536039584995.328,708096,10697099264,626200150308.864,809472,11793934336,455814687903.74426,595968,7962603520,314579840198.656,313344,5381775360,0.01,1.0,0.01,0.02,learned,C_union,next_use,1,97.7113311290741,3402240,0.05791823948054171,0.49731273990162844,0.18701284210073327
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6572396,3218284,3354112,6291,6551,1449,741888,271289,127074,144215,106068,0,2624019912382.4644,0,prefix_first,sampled,16,2,C_union,250283,0.0,0,0,288221252005.8879,435712,5107226624,403991396825.088,563200,7911528448,537182591004.6723,709632,10816106496,624510821525.5043,805376,11746646016,456242024732.67163,570880,7984959488,313871826288.6401,269312,5472843776,0.01,1.0,0.01,0.02,learned,C_union,next_use,2,58.319183588027954,3354112,0.05709892954658069,0.49892490774823595,0.1854733710177044
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6555500,3218284,3337216,6291,6518,1463,749056,271289,126910,144379,105939,0,2624064686233.6006,0,prefix_first,sampled,16,3,C_union,250318,0.0,0,0,287416400031.744,430592,5015672832,404677658914.816,550912,7823716352,534347346044.9282,706560,10718427136,627208256321.5364,787968,11915159552,456627043129.34424,561664,7982489600,313787981791.232,299520,5462120448,0.01,1.0,0.01,0.02,learned,C_union,next_use,3,98.56081128120422,3337216,0.05681129946338161,0.48243510572766524,0.18144706437387664
conversation_trace,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6650732,3218284,3432448,6291,6704,1290,660087,271289,127294,143995,106222,0,2624033850908.672,0,prefix_first,sampled,16,4,C_union,250217,0.0,0,0,288917860671.48804,432640,5100083200,402795904301.05597,555520,7879852032,536538605160.4477,707072,10760562688,625099248125.9519,795136,11790268416,456366297395.1999,584704,7917346816,314315935254.52814,357376,5446526976,0.01,1.0,0.01,0.02,learned,C_union,next_use,4,99.80911111831665,3432448,0.05843248720504915,0.507286303924315,0.19021666665675221
conversation_trace,lru,1857442038,lfu,7429768151,tree,union,5183,58742117,117184,9467872,3218284,6249588,6291,12207,0,0,271289,271289,0,228302,0,10497525441777.666,0,prefix_first,heap,16,0,lfu,0,0.0,0,0,1019444090433.5355,599156,9791664128,1491400252553.217,891904,15768254464,2152201867751.424,1274368,23483475968,2554149307273.218,1570816,28086497280,1900520602241.0237,1075200,21350899712,1379809321525.2485,838144,15231283200,0.01,4.0,0.04,0.05,heap,lfu,,0,4.033254146575928,6249588,0.10639024126420231,-0.1339179618585779,-0.11702384049899221
conversation_trace,lru,1857442038,lfu,7429768151,tree,union,5183,58742117,117184,9467872,3218284,6249588,6291,12207,0,0,271289,271289,0,228302,0,10497525441777.666,0,prefix_first,heap,16,0,lfu,0,0.0,0,0,1019444090433.5355,599156,9791664128,1491400252553.217,891904,15768254464,2152201867751.424,1274368,23483475968,2554149307273.218,1570816,28086497280,1900520602241.0237,1075200,21350899712,1379809321525.2485,838144,15231283200,0.01,4.0,0.04,0.05,heap,lfu,,1,4.033254146575928,6249588,0.10639024126420231,-0.12808444986477666,-0.11053119114651223
conversation_trace,lru,1857442038,lfu,7429768151,tree,union,5183,58742117,117184,9467872,3218284,6249588,6291,12207,0,0,271289,271289,0,228302,0,10497525441777.666,0,prefix_first,heap,16,0,lfu,0,0.0,0,0,1019444090433.5355,599156,9791664128,1491400252553.217,891904,15768254464,2152201867751.424,1274368,23483475968,2554149307273.218,1570816,28086497280,1900520602241.0237,1075200,21350899712,1379809321525.2485,838144,15231283200,0.01,4.0,0.04,0.05,heap,lfu,,2,4.033254146575928,6249588,0.10639024126420231,-0.14449593883081338,-0.1292248704165797
conversation_trace,lru,1857442038,lfu,7429768151,tree,union,5183,58742117,117184,9467872,3218284,6249588,6291,12207,0,0,271289,271289,0,228302,0,10497525441777.666,0,prefix_first,heap,16,0,lfu,0,0.0,0,0,1019444090433.5355,599156,9791664128,1491400252553.217,891904,15768254464,2152201867751.424,1274368,23483475968,2554149307273.218,1570816,28086497280,1900520602241.0237,1075200,21350899712,1379809321525.2485,838144,15231283200,0.01,4.0,0.04,0.05,heap,lfu,,3,4.033254146575928,6249588,0.10639024126420231,-0.1476112716338878,-0.13292791971461276
conversation_trace,lru,1857442038,lfu,7429768151,tree,union,5183,58742117,117184,9467872,3218284,6249588,6291,12207,0,0,271289,271289,0,228302,0,10497525441777.666,0,prefix_first,heap,16,0,lfu,0,0.0,0,0,1019444090433.5355,599156,9791664128,1491400252553.217,891904,15768254464,2152201867751.424,1274368,23483475968,2554149307273.218,1570816,28086497280,1900520602241.0237,1075200,21350899712,1379809321525.2485,838144,15231283200,0.01,4.0,0.04,0.05,heap,lfu,,4,4.033254146575928,6249588,0.10639024126420231,-0.1322923755989399,-0.11519816256261226
conversation_trace,lru,1857442038,lfu,7429768151,tree,union,5183,58742117,117184,8813963,3218284,5595679,6291,10930,1919,981737,271289,164969,106320,121234,0,10497597024350.209,0,prefix_first,sampled,16,0,lfu_s,227554,0.0,0,0,1022322007900.1598,606309,5083011072,1492859276728.3208,833978,7833700352,2145402048942.0806,1155072,11374475264,2563127452239.872,1368576,13334392832,1892278375946.241,955904,9648883712,1381607862593.5352,675840,6950961152,0.01,4.0,0.04,0.05,sampled,lfu_s,,0,37.704827308654785,5595679,0.0952583816480431,-0.1937348710308839,-0.16929468110150148
conversation_trace,lru,1857442038,lfu,7429768151,tree,union,5183,58742117,117184,8913873,3218284,5695589,6291,11125,1771,906359,271289,165070,106219,121379,0,10497596466690.049,0,prefix_first,sampled,16,1,lfu_s,227598,0.0,0,0,1008841842450.4316,609381,5112305664,1484207906574.337,836608,7876509696,2162981482385.408,1153024,11395991552,2564068117962.752,1391616,13428430848,1898537525065.7278,986624,9736779776,1378959592251.3933,718336,7024093184,0.01,4.0,0.04,0.05,sampled,lfu_s,,1,22.64047122001648,5695589,0.0969592056071115,-0.17910334226840904,-0.15455822920072346
conversation_trace,lru,1857442038,lfu,7429768151,tree,union,5183,58742117,117184,8895856,3218284,5677572,6291,11090,1715,877687,271289,164969,106320,121378,0,10497581309741.053,0,prefix_first,sampled,16,2,lfu_s,227698,0.0,0,0,1021304128434.1761,598020,5062656000,1492991553110.0151,838144,7819534336,2153753966841.855,1160192,11383083008,2563919719811.0703,1403904,13457119232,1890789883267.072,985600,9788049408,1374822058276.864,691712,6975821824,0.01,4.0,0.04,0.05,sampled,lfu_s,,2,31.403457403182983,5677572,0.09665249211226078,-0.19618252807217126,-0.17544895706589342
conversation_trace,lru,1857442038,lfu,7429768151,tree,union,5183,58742117,117184,8892369,3218284,5674085,6291,11083,1825,932964,271289,164912,106377,121187,0,10497564464975.873,0,prefix_first,sampled,16,3,lfu_s,227564,0.0,0,0,1012014291152.8962,615525,5034696704,1498396276156.416,838144,7995414528,2147127007373.3103,1156096,11341772800,2559900081373.1846,1370624,13517674496,1896256475891.7124,972288,9730504704,1383870333028.353,721408,6951507968,0.01,4.0,0.04,0.05,sampled,lfu_s,,3,25.093824863433838,5674085,0.09659313095576723,-0.19942357648347625,-0.17958629358430842
