trace,l1_fraction,l2_multiplier,cell,arm,kind,target,seed,label_target,metric,own_target,horizon_seconds,decisions_offered,decisions_in_window,decisions_kept,rejected_decisions,rejected_reused_within_h_share,rejected_avoidable_share,evicted_decisions,evicted_reused_within_h_share,evicted_avoidable_share,victim_vs_resident_metric,victim_vs_resident_pairs,first_round_decisions,victim_rank_fraction_mean,residents_only_metric,residents_only_decisions,residents_constant_label,whole_set_metric,whole_set_decisions_scored,evicted_lowest_label_rate,victim_matches_argmin_rate,prevalence,row_type,seeds,decisions_offered_mean,decisions_offered_std,decisions_offered_ci95_half,decisions_in_window_mean,decisions_in_window_std,decisions_in_window_ci95_half,decisions_kept_mean,decisions_kept_std,decisions_kept_ci95_half,rejected_decisions_mean,rejected_decisions_std,rejected_decisions_ci95_half,rejected_reused_within_h_share_mean,rejected_reused_within_h_share_std,rejected_reused_within_h_share_ci95_half,rejected_avoidable_share_mean,rejected_avoidable_share_std,rejected_avoidable_share_ci95_half,evicted_decisions_mean,evicted_decisions_std,evicted_decisions_ci95_half,evicted_reused_within_h_share_mean,evicted_reused_within_h_share_std,evicted_reused_within_h_share_ci95_half,evicted_avoidable_share_mean,evicted_avoidable_share_std,evicted_avoidable_share_ci95_half,victim_vs_resident_metric_mean,victim_vs_resident_metric_std,victim_vs_resident_metric_ci95_half,victim_vs_resident_pairs_mean,victim_vs_resident_pairs_std,victim_vs_resident_pairs_ci95_half,first_round_decisions_mean,first_round_decisions_std,first_round_decisions_ci95_half,victim_rank_fraction_mean_mean,victim_rank_fraction_mean_std,victim_rank_fraction_mean_ci95_half,residents_only_metric_mean,residents_only_metric_std,residents_only_metric_ci95_half,residents_only_decisions_mean,residents_only_decisions_std,residents_only_decisions_ci95_half,residents_constant_label_mean,residents_constant_label_std,residents_constant_label_ci95_half,whole_set_metric_mean,whole_set_metric_std,whole_set_metric_ci95_half,whole_set_decisions_scored_mean,whole_set_decisions_scored_std,whole_set_decisions_scored_ci95_half,evicted_lowest_label_rate_mean,evicted_lowest_label_rate_std,evicted_lowest_label_rate_ci95_half,victim_matches_argmin_rate_mean,victim_matches_argmin_rate_std,victim_matches_argmin_rate_ci95_half,prevalence_mean,prevalence_std,prevalence_ci95_half
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,0,next_use,spearman,True,600.0,217109.0,50920.0,40000.0,507.0,0.023668639053254437,1.0,39493.0,0.18512141392145443,1.0,0.6589431510000657,349927.0,39016.0,0.5469294648349395,0.27527296131532214,39940.0,60.0,0.2788843515155128,39964.0,0.81695,1.0,0.34370176844139166,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,1,binary,auc,False,600.0,217191.0,50965.0,40000.0,461.0,0.021691973969631236,1.0,39539.0,0.18581653557247274,1.0,0.6935659525686035,279140.0,39048.0,0.5471022843679574,0.6779570411306519,39941.0,59.0,0.6796579534659318,39961.0,0.816075,1.0,0.34414209304791415,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,1,next_use,spearman,True,600.0,217191.0,50965.0,40000.0,461.0,0.021691973969631236,1.0,39539.0,0.18581653557247274,1.0,0.6572138392141598,349384.0,39048.0,0.5471022843679574,0.2757809638059183,39941.0,59.0,0.2790008201409944,39961.0,0.816075,1.0,0.3440522614012559,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,2,binary,auc,False,600.0,217261.0,50956.0,40000.0,493.0,0.02028397565922921,1.0,39507.0,0.1858657959348976,1.0,0.695707730523362,279386.0,39035.0,0.5472892916613296,0.6770399938808978,39924.0,76.0,0.6791783656200342,39942.0,0.816175,1.0,0.34352279337589375,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,2,next_use,spearman,True,600.0,217261.0,50956.0,40000.0,493.0,0.02028397565922921,1.0,39507.0,0.1858657959348976,1.0,0.6596828603229193,349499.0,39035.0,0.5472892916613296,0.27364737905450087,39924.0,76.0,0.27771887226524333,39942.0,0.81625,1.0,0.34341970590617565,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,3,binary,auc,False,600.0,217185.0,50977.0,40000.0,530.0,0.024528301886792454,1.0,39470.0,0.18707879402077526,1.0,0.6934468576014445,279118.0,39061.0,0.5455273482501728,0.6760807553576311,39943.0,57.0,0.6780448572618128,39967.0,0.815075,1.0,0.34427245858619476,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,3,next_use,spearman,True,600.0,217185.0,50977.0,40000.0,530.0,0.024528301886792454,1.0,39470.0,0.18707879402077526,1.0,0.6585342784177384,348893.0,39061.0,0.5455273482501728,0.27325958533920314,39943.0,57.0,0.2769158019531913,39967.0,0.8151,1.0,0.3441796834157756,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,4,binary,auc,False,600.0,217219.0,50984.0,40000.0,524.0,0.022900763358778626,1.0,39476.0,0.1848971527003749,1.0,0.6937550744735121,278354.0,39004.0,0.5468165124089837,0.6769663743559876,39942.0,58.0,0.678760672004581,39957.0,0.817225,1.0,0.34345894869544213,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,next_use,4,next_use,spearman,True,600.0,217219.0,50984.0,40000.0,524.0,0.022900763358778626,1.0,39476.0,0.1848971527003749,1.0,0.6584661637726812,348251.0,39004.0,0.5468165124089837,0.2733914245100344,39942.0,58.0,0.2769886880138059,39957.0,0.817275,1.0,0.3433853114267368,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,0,binary,auc,False,600.0,217432.0,50743.0,40000.0,4.0,0.0,nan,39996.0,0.17621762176217623,1.0,0.6296425360118155,276923.0,38920.0,0.7790467625899281,0.6331192838916507,39928.0,72.0,0.632758037705309,39951.0,0.8238,1.0,0.33655953573322334,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,0,next_use,spearman,True,600.0,217432.0,50743.0,40000.0,4.0,0.0,nan,39996.0,0.17621762176217623,1.0,0.6063632544867245,345185.0,38920.0,0.7790467625899281,0.20563296051253677,39928.0,72.0,0.20567595481906614,39951.0,0.823825,1.0,0.33649619984681556,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,1,binary,auc,False,600.0,217488.0,50679.0,40000.0,6.0,0.0,nan,39994.0,0.17562634395159274,1.0,0.6300030326880447,276982.0,38913.0,0.7775984246909773,0.6339907304536753,39937.0,63.0,0.6333746317612857,39949.0,0.8244,1.0,0.33681340613598504,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,1,next_use,spearman,True,600.0,217488.0,50679.0,40000.0,6.0,0.0,nan,39994.0,0.17562634395159274,1.0,0.6069707812432096,345155.0,38913.0,0.7775984246909773,0.20678893069774062,39937.0,63.0,0.2066676923159469,39949.0,0.824425,1.0,0.33674417782543564,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,2,binary,auc,False,600.0,217571.0,50727.0,40000.0,6.0,0.0,nan,39994.0,0.1773015952392859,1.0,0.6295645039450904,276673.0,38918.0,0.7780308918752248,0.6315198685117636,39937.0,63.0,0.6312478472721529,39960.0,0.822725,1.0,0.3360052318542151,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,2,next_use,spearman,True,600.0,217571.0,50727.0,40000.0,6.0,0.0,nan,39994.0,0.1773015952392859,1.0,0.605728238345723,345045.0,38918.0,0.7780308918752248,0.20284484397986338,39937.0,63.0,0.20305378632751397,39960.0,0.822775,1.0,0.3359271664619291,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,3,binary,auc,False,600.0,217556.0,50762.0,40000.0,0.0,nan,nan,40000.0,0.178075,1.0,0.6288646176005442,276321.0,38911.0,0.7787442818226209,0.6345345598282107,39939.0,61.0,0.6338879760863442,39968.0,0.821925,1.0,0.3360072233326607,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,3,next_use,spearman,True,600.0,217556.0,50762.0,40000.0,0.0,nan,nan,40000.0,0.178075,1.0,0.6059601686714076,344101.0,38911.0,0.7787442818226209,0.20741525748309933,39939.0,61.0,0.207076118978145,39968.0,0.821925,1.0,0.3359409407124056,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,4,binary,auc,False,600.0,217490.0,50748.0,40000.0,1.0,0.0,nan,39999.0,0.17697942448561213,1.0,0.628733773281813,276396.0,38922.0,0.778004727403525,0.632986198409477,39953.0,47.0,0.6324259839066668,39971.0,0.823025,1.0,0.33641714364831304,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,4,next_use,spearman,True,600.0,217490.0,50748.0,40000.0,1.0,0.0,nan,39999.0,0.17697942448561213,1.0,0.6061859617772312,344716.0,38922.0,0.778004727403525,0.20548760893014764,39953.0,47.0,0.20535511756163877,39971.0,0.823025,1.0,0.33634644333222374,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,0,binary,auc,False,600.0,220610.0,51600.0,40000.0,16467.0,0.18910548369466204,1.0,23533.0,0.19113585178260314,1.0,0.6629673633237926,277755.0,39455.0,0.231969173742238,0.6263746990820062,39891.0,109.0,0.6304584398491705,39930.0,0.8097,1.0,0.3262085053461966,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,0,next_use,spearman,True,600.0,220610.0,51600.0,40000.0,16467.0,0.18910548369466204,1.0,23533.0,0.19113585178260314,1.0,0.6339725540262451,343074.0,39455.0,0.231969173742238,0.19253684547817573,39891.0,109.0,0.19962894932762756,39930.0,0.80985,1.0,0.3261555217048958,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,1,binary,auc,False,600.0,220663.0,51630.0,40000.0,16483.0,0.19316871928653764,1.0,23517.0,0.19271165539822258,1.0,0.6633544465609685,277709.0,39465.0,0.2337031230203978,0.6292406323358439,39917.0,83.0,0.633190237708508,39942.0,0.8071,1.0,0.32531918494698037,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,1,next_use,spearman,True,600.0,220663.0,51630.0,40000.0,16483.0,0.19316871928653764,1.0,23517.0,0.19271165539822258,1.0,0.6345053647413319,343819.0,39465.0,0.2337031230203978,0.19558954569157241,39917.0,83.0,0.20257044897474025,39942.0,0.80725,1.0,0.3252485411316256,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,2,binary,auc,False,600.0,220649.0,51595.0,40000.0,16420.0,0.1907429963459196,1.0,23580.0,0.19291772688719253,1.0,0.6618170433731211,277891.0,39483.0,0.23403347643289518,0.6291387993383475,39923.0,77.0,0.6329752750827994,39934.0,0.807975,1.0,0.32515603775223223,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,2,next_use,spearman,True,600.0,220649.0,51595.0,40000.0,16420.0,0.1907429963459196,1.0,23580.0,0.19291772688719253,1.0,0.6330005120327701,343728.0,39483.0,0.23403347643289518,0.1959754407343137,39923.0,77.0,0.2027258057851407,39934.0,0.808175,1.0,0.3250883392226148,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,3,binary,auc,False,600.0,220653.0,51592.0,40000.0,16515.0,0.19043293975174083,1.0,23485.0,0.1942090696189057,1.0,0.662091877319339,277827.0,39455.0,0.23269309973387403,0.6267594114653372,39907.0,93.0,0.6306756602955249,39943.0,0.80735,1.0,0.3255403227586816,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,3,next_use,spearman,True,600.0,220653.0,51592.0,40000.0,16515.0,0.19043293975174083,1.0,23485.0,0.1942090696189057,1.0,0.6328569224184866,343471.0,39455.0,0.23269309973387403,0.19268049505838641,39907.0,93.0,0.19954476449153594,39943.0,0.807525,1.0,0.32546379083235827,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,4,binary,auc,False,600.0,220604.0,51523.0,40000.0,16353.0,0.18797774108726228,1.0,23647.0,0.19338605319913732,1.0,0.6615856840074992,277899.0,39473.0,0.23367317533503915,0.6270307442506674,39902.0,98.0,0.6306725247925195,39933.0,0.808825,1.0,0.3242542382110842,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,4,next_use,spearman,True,600.0,220604.0,51523.0,40000.0,16353.0,0.18797774108726228,1.0,23647.0,0.19338605319913732,1.0,0.6328410812070372,343320.0,39473.0,0.23367317533503915,0.19149343047887712,39902.0,98.0,0.19831453492676251,39933.0,0.809025,1.0,0.3241821234986526,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,0,binary,auc,False,600.0,216664.0,50719.0,40000.0,2407.0,0.07021188201080183,1.0,37593.0,0.18524725347804114,1.0,0.7063641392626732,283809.0,39435.0,0.448199568910866,0.6788860417065204,39950.0,50.0,0.6819701499612639,39964.0,0.821675,1.0,0.3528696637647457,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,0,next_use,spearman,True,600.0,216664.0,50719.0,40000.0,2407.0,0.07021188201080183,1.0,37593.0,0.18524725347804114,1.0,0.6672062319793616,355842.0,39435.0,0.448199568910866,0.27997963244148416,39950.0,50.0,0.285075970869452,39964.0,0.8217,1.0,0.35279754501902316,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,1,binary,auc,False,600.0,216683.0,50717.0,40000.0,2335.0,0.07109207708779443,1.0,37665.0,0.18616752953670515,1.0,0.7067781222398558,284179.0,39452.0,0.450407298742776,0.6776915353358636,39961.0,39.0,0.6809083010281903,39977.0,0.82055,1.0,0.35349516963670724,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,1,next_use,spearman,True,600.0,216683.0,50717.0,40000.0,2335.0,0.07109207708779443,1.0,37665.0,0.18616752953670515,1.0,0.6673063024197841,356974.0,39452.0,0.450407298742776,0.2771446471985821,39961.0,39.0,0.28266032388191475,39977.0,0.820575,1.0,0.35341863737247076,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,2,binary,auc,False,600.0,216709.0,50719.0,40000.0,2407.0,0.06938097216452015,1.0,37593.0,0.18655068762801585,1.0,0.7052457315114526,283297.0,39428.0,0.44921201303642083,0.6785645673607454,39954.0,46.0,0.6814887422058761,39969.0,0.8205,1.0,0.3525009272505696,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,2,next_use,spearman,True,600.0,216709.0,50719.0,40000.0,2407.0,0.06938097216452015,1.0,37593.0,0.18655068762801585,1.0,0.6668246365520752,355553.0,39428.0,0.44921201303642083,0.27872772165231796,39954.0,46.0,0.283891841966065,39969.0,0.8205,1.0,0.3524140894988137,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,3,binary,auc,False,600.0,216724.0,50732.0,40000.0,2429.0,0.06957595718402634,1.0,37571.0,0.18804397008330895,1.0,0.7067769083124169,284466.0,39443.0,0.4472411137590954,0.6787019897932053,39948.0,52.0,0.6820241860723056,39963.0,0.81915,1.0,0.3536426160840571,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,3,next_use,spearman,True,600.0,216724.0,50732.0,40000.0,2429.0,0.06957595718402634,1.0,37571.0,0.18804397008330895,1.0,0.6679248455298222,356865.0,39443.0,0.4472411137590954,0.279041226159643,39948.0,52.0,0.28460550831912373,39963.0,0.8192,1.0,0.3535454776927572,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,4,binary,auc,False,600.0,216663.0,50710.0,40000.0,2371.0,0.06621678616617462,1.0,37629.0,0.1863456376730713,1.0,0.7049427397684267,284316.0,39445.0,0.4487664786411459,0.6776025627730706,39945.0,55.0,0.6806489916724697,39963.0,0.820775,1.0,0.3530543311084782,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,4,next_use,spearman,True,600.0,216663.0,50710.0,40000.0,2371.0,0.06621678616617462,1.0,37629.0,0.1863456376730713,1.0,0.6662836483892213,356815.0,39445.0,0.4487664786411459,0.2770801898700715,39945.0,55.0,0.28234752848742417,39963.0,0.8208,1.0,0.3529689673189147,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,0,binary,auc,False,600.0,199868.0,50455.0,40000.0,16812.0,0.20610278372591007,1.0,23188.0,0.16560289805071587,1.0,0.5190036086087385,231114.0,39156.0,0.19971635892328124,0.6575312319193287,37008.0,2992.0,0.63391914485096,37930.0,0.817375,1.0,0.16049479059303018,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,0,next_use,spearman,False,600.0,199868.0,50455.0,40000.0,16812.0,0.20610278372591007,1.0,23188.0,0.16560289805071587,1.0,0.5156565695365256,260338.0,39156.0,0.19971635892328124,0.19008062587015737,37006.0,2994.0,0.16480615501096985,37928.0,0.817375,1.0,0.16047859401963613,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,1,binary,auc,False,600.0,199930.0,50455.0,40000.0,16797.0,0.2065249746978627,1.0,23203.0,0.16239279403525406,1.0,0.5194536029838088,231114.0,39155.0,0.1991978993742817,0.6568419046575545,36906.0,3094.0,0.63323144661702,37878.0,0.819075,1.0,0.15995464952772195,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,1,next_use,spearman,False,600.0,199930.0,50455.0,40000.0,16797.0,0.2065249746978627,1.0,23203.0,0.16239279403525406,1.0,0.5164791460124962,260238.0,39155.0,0.1991978993742817,0.18940369700276152,36906.0,3094.0,0.16415439175870847,37878.0,0.8191,1.0,0.15992814600496205,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,2,binary,auc,False,600.0,199911.0,50484.0,40000.0,16747.0,0.20833582134113574,1.0,23253.0,0.16290371134907325,1.0,0.5192821992853964,231457.0,39140.0,0.19943951200817578,0.6569288130903371,37051.0,2949.0,0.6338945695838727,37955.0,0.818075,1.0,0.16170598109373618,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,2,next_use,spearman,False,600.0,199911.0,50484.0,40000.0,16747.0,0.20833582134113574,1.0,23253.0,0.16290371134907325,1.0,0.5161536397439338,260870.0,39140.0,0.19943951200817578,0.19053787130661626,37051.0,2949.0,0.16554629995159387,37955.0,0.818075,1.0,0.16169125658921576,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,3,binary,auc,False,600.0,199902.0,50490.0,40000.0,16759.0,0.20514350498239753,1.0,23241.0,0.1679790026246719,1.0,0.5180478027543697,231995.0,39157.0,0.199937112138315,0.6569225485812649,36948.0,3052.0,0.6331527649138319,37917.0,0.81645,1.0,0.1606417956378275,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,3,next_use,spearman,False,600.0,199902.0,50490.0,40000.0,16759.0,0.20514350498239753,1.0,23241.0,0.1679790026246719,1.0,0.5145618976451879,260955.0,39157.0,0.199937112138315,0.18906456920685616,36948.0,3052.0,0.16345694334012245,37917.0,0.81645,1.0,0.16062118184749624,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,4,binary,auc,False,600.0,199914.0,50479.0,40000.0,16878.0,0.20737054153335704,1.0,23122.0,0.16728656690597699,1.0,0.5176015848747819,232195.0,39174.0,0.19974425001276358,0.659292644919085,36890.0,3110.0,0.6352508143541011,37834.0,0.8158,1.0,0.16000906984071828,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lfu_s,sampled,,4,next_use,spearman,False,600.0,199914.0,50479.0,40000.0,16878.0,0.20737054153335704,1.0,23122.0,0.16728656690597699,1.0,0.5138487784539707,261431.0,39174.0,0.19974425001276358,0.19230971518009632,36890.0,3110.0,0.16629768818002286,37834.0,0.8158,1.0,0.15998698418961857,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_2hit_s,sampled,,0,binary,auc,False,600.0,29369.0,10057.0,10057.0,0.0,nan,nan,10057.0,0.017003082430148156,1.0,0.8476172470429758,84629.0,10053.0,0.9970002735501841,0.7978336544149207,9575.0,482.0,0.808013135610092,9824.0,0.9829969175698519,1.0,0.19573012020004094,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation_trace,0.02,4.0,"l1=0.02,l2x4",lru_2hit_s,sampled,,0,next_use,spearman,False,600.0,29369.0,10057.0,10057.0,0.0,nan,nan,10057.0,0.017003082430148156,1.0,0.7976275446091983,99475.0,10053.0,0.9970002735501841,0.3812581039046317,9575.0,482.0,0.4083011004010079,9824.0,0.9829969175698519,1.0,0.19568332699675373,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
