trace,horizon_seconds,variant,feature,standardized_coefficient,converged,newton_iterations
synthetic_trace,10,base2,log_freq_60s,-0.0201116689325886,True,7
synthetic_trace,10,base2,log_freq_300s,0.19957346450524718,True,7
synthetic_trace,10,base2,log_freq_600s,0.07196473047215883,True,7
synthetic_trace,10,base2,recent_over_lifetime,0.06655369686525801,True,7
synthetic_trace,10,base2,interval_trend,-0.034411937590165004,True,7
synthetic_trace,10,base2,burstiness,0.028922273258614902,True,7
synthetic_trace,10,base2,log_fan_out,0.2571383668067023,True,7
synthetic_trace,10,base2,log_branch_diversity,-0.11193200802492484,True,7
synthetic_trace,60,base0,log_frequency,0.24001958234079585,True,6
synthetic_trace,60,base0,neg_log_recency,0.075844967029077,True,6
synthetic_trace,60,base0,log_prefix_tokens,0.15922632195522862,True,6
synthetic_trace,60,base1,log_frequency,0.06459306015443535,True,6
synthetic_trace,60,base1,neg_log_recency,0.08820751405167174,True,6
synthetic_trace,60,base1,log_prefix_tokens,0.15396782406752055,True,6
synthetic_trace,60,base1,log_age,-0.09498492243968985,True,6
synthetic_trace,60,base1,log_reuse_rate,-0.09777295604563664,True,6
synthetic_trace,60,base1,single_occurrence,-0.115064911923568,True,6
synthetic_trace,60,base1,log_mean_interval,0.021730862931874147,True,6
synthetic_trace,60,base1,log_median_interval,-0.0047706281507750555,True,6
synthetic_trace,60,base1,log_std_interval,-0.03163867982305598,True,6
synthetic_trace,60,base1,interval_cv,-0.0534154568983532,True,6
synthetic_trace,60,base1,log_interval_lag1,-0.01537977839090616,True,6
synthetic_trace,60,base1,log_interval_lag2,0.04197911985647029,True,6
synthetic_trace,60,base1,log_interval_lag3,0.008632015708989587,True,6
synthetic_trace,60,base1,log_interval_lag4,0.01945308182862697,True,6
synthetic_trace,60,base1,log_freq_10s,-0.02645680000328982,True,6
synthetic_trace,60,base1,log_freq_60s,-0.02780319759914104,True,6
synthetic_trace,60,base1,log_freq_300s,-0.02817082774441923,True,6
synthetic_trace,60,base1,log_freq_600s,0.06459306015443535,True,6
synthetic_trace,60,base1,recent_over_lifetime,0.0,True,6
synthetic_trace,60,base1,interval_trend,-0.07472995085388405,True,6
synthetic_trace,60,base1,burstiness,-0.0932534334049887,True,6
synthetic_trace,60,base2,log_frequency,0.1024545415477109,True,7
synthetic_trace,60,base2,neg_log_recency,0.08406939410200785,True,7
synthetic_trace,60,base2,log_prefix_tokens,0.12019275331456114,True,7
synthetic_trace,60,base2,log_age,-0.09366578071642627,True,7
synthetic_trace,60,base2,log_reuse_rate,-0.09743459648044674,True,7
synthetic_trace,60,base2,single_occurrence,-0.13636477888084028,True,7
synthetic_trace,60,base2,log_mean_interval,0.02820186383477789,True,7
synthetic_trace,60,base2,log_median_interval,0.0009772114071537894,True,7
synthetic_trace,60,base2,log_std_interval,-0.023835918412030355,True,7
synthetic_trace,60,base2,interval_cv,-0.046527674598858954,True,7
synthetic_trace,60,base2,log_interval_lag1,-0.010757292783897728,True,7
synthetic_trace,60,base2,log_interval_lag2,0.047605564442737336,True,7
synthetic_trace,60,base2,log_interval_lag3,0.007197272921749514,True,7
synthetic_trace,60,base2,log_interval_lag4,0.022464655500932896,True,7
synthetic_trace,60,base2,log_freq_10s,-0.022742687005894244,True,7
synthetic_trace,60,base2,log_freq_60s,-0.02626378649334014,True,7
synthetic_trace,60,base2,log_freq_300s,-0.015116808475960126,True,7
synthetic_trace,60,base2,log_freq_600s,0.1024545415477109,True,7
synthetic_trace,60,base2,recent_over_lifetime,0.0,True,7
synthetic_trace,60,base2,interval_trend,-0.07425705355466533,True,7
synthetic_trace,60,base2,burstiness,-0.10580156871927027,True,7
synthetic_trace,60,base2,log_fan_out,0.26225772336399666,True,7
synthetic_trace,60,base2,log_branch_diversity,-0.17140714237871185,True,7
synthetic_trace,300,base0,log_frequency,0.26907279723846345,True,5
synthetic_trace,300,base0,neg_log_recency,0.08304800251230621,True,5
synthetic_trace,300,base0,log_prefix_tokens,0.24036516436558514,True,5
synthetic_trace,300,base1,log_frequency,0.20640527683548215,True,6
synthetic_trace,300,base1,neg_log_recency,0.13123306340672866,True,6
synthetic_trace,300,base1,log_prefix_tokens,0.23875917330179272,True,6
synthetic_trace,300,base1,log_age,0.04661596303265859,True,6
synthetic_trace,300,base1,log_reuse_rate,0.002796210194184145,True,6
synthetic_trace,300,base1,single_occurrence,-0.19804537388000826,True,6
synthetic_trace,300,base1,log_mean_interval,-0.19188890520252389,True,6
synthetic_trace,300,base1,log_median_interval,-0.18971434992055503,True,6
synthetic_trace,300,base1,log_std_interval,-0.059109656920638326,True,6
synthetic_trace,300,base1,interval_cv,-0.30711001983966907,True,6
synthetic_trace,300,base1,log_interval_lag1,-0.1715482243690368,True,6
synthetic_trace,300,base1,log_interval_lag2,0.1553755998081779,True,6
synthetic_trace,300,base1,log_interval_lag3,-0.06557934080194608,True,6
synthetic_trace,300,base1,log_interval_lag4,0.0,True,6
synthetic_trace,300,base1,log_freq_10s,-0.05457825026585417,True,6
synthetic_trace,300,base1,log_freq_60s,0.05859294271533097,True,6
synthetic_trace,300,base1,log_freq_300s,-0.01937697298738638,True,6
synthetic_trace,300,base1,log_freq_600s,0.20640527683548218,True,6
synthetic_trace,300,base1,recent_over_lifetime,0.0,True,6
synthetic_trace,300,base1,interval_trend,0.035742693007046,True,6
synthetic_trace,300,base1,burstiness,-0.2850730879235275,True,6
synthetic_trace,300,base2,log_frequency,0.2093018039394611,True,6
synthetic_trace,300,base2,neg_log_recency,0.1267831287711383,True,6
synthetic_trace,300,base2,log_prefix_tokens,0.19189057198765627,True,6
synthetic_trace,300,base2,log_age,0.042035833038009736,True,6
synthetic_trace,300,base2,log_reuse_rate,0.003300922073328373,True,6
synthetic_trace,300,base2,single_occurrence,-0.1983082401001819,True,6
synthetic_trace,300,base2,log_mean_interval,-0.18925403548333755,True,6
synthetic_trace,300,base2,log_median_interval,-0.18691589725858784,True,6
synthetic_trace,300,base2,log_std_interval,-0.05596521882789627,True,6
synthetic_trace,300,base2,interval_cv,-0.3154496420537795,True,6
synthetic_trace,300,base2,log_interval_lag1,-0.16926976225936607,True,6
synthetic_trace,300,base2,log_interval_lag2,0.15873106141496263,True,6
synthetic_trace,300,base2,log_interval_lag3,-0.07060804490402782,True,6
synthetic_trace,300,base2,log_interval_lag4,0.0,True,6
synthetic_trace,300,base2,log_freq_10s,-0.0545649767595648,True,6
synthetic_trace,300,base2,log_freq_60s,0.05919913805056375,True,6
synthetic_trace,300,base2,log_freq_300s,-0.01566564617940081,True,6
synthetic_trace,300,base2,log_freq_600s,0.2093018039394611,True,6
synthetic_trace,300,base2,recent_over_lifetime,0.0,True,6
synthetic_trace,300,base2,interval_trend,0.03948066082002295,True,6
synthetic_trace,300,base2,burstiness,-0.2870618304192932,True,6
synthetic_trace,300,base2,log_fan_out,0.4285341789367589,True,6
synthetic_trace,300,base2,log_branch_diversity,-0.040264168899498604,True,6
