trace,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,l1_fraction,l2_multiplier,l2_fraction,total_fraction,seconds,l1_only_avoided_tokens,extra_avoided_tokens,extra_fraction_of_input,rescue_ceiling_tokens,extra_over_rescue_ceiling,single_tier_lru_avoided_tokens,single_tier_lfu_avoided_tokens,single_tier_offline_next_use_avoided_tokens,l2_closure_vs_offline,standalone_cost_tokens,standalone_cost_fraction,dependency_cost_tokens,dependency_cost_fraction
conversation_trace,lru,1857442038,offline_next_use,1857442038,independent,union,5183,58742117,117184,16409591,3218284,13191307,6291,25782,0,0,271289,271289,0,208720,0,2623836334974.975,0,prefix_first,0.0,0,0,237105719879.68002,1384707,9791664128,368935525234.68787,2150379,15768254464,502781324320.76776,2862906,23483475968,587801963939.8397,3166301,28086497280,455479277479.936,2252806,21350899712,471732524120.0637,1374208,15231283200,0.01,1.0,0.01,0.02,4.09911847114563,3218284,13191307,0.2245630166852856,20485205,0.6439431287116727,4770907,6979188,19469473,1.0,,,229864,0.017425415085859194
conversation_trace,lru,1857442038,lfu,1857442038,tree,union,5183,58742117,117184,6581348,3218284,3363064,6291,6569,0,0,271289,271289,0,252822,0,2623656239562.752,0,prefix_first,0.0,0,0,236901950523.39194,284920,9791664128,357921078460.4159,431616,15768254464,522257779490.8159,683520,23483475968,638804856952.8322,822272,28086497280,481287286511.6159,607232,21350899712,386483287623.68,533504,15231283200,0.01,1.0,0.01,0.02,3.7875030040740967,3218284,3363064,0.057251324462821114,20485205,0.16417038540741966,4770907,6979188,19469473,0.15868783975906361,,,0,0.0
conversation_trace,lru,1857442038,lru,1857442038,tree,union,5183,58742117,117184,4770907,3218284,1552623,6291,3038,0,0,271289,271289,0,261582,0,2623839658938.3687,0,prefix_first,0.0,0,0,224258161405.95184,202606,9791664128,362923919345.6643,304153,15768254464,544256539404.28796,379711,23483475968,654470950656.0005,381755,28086497280,493026244143.10406,235758,21350899712,344903843983.35986,48640,15231283200,0.01,1.0,0.01,0.02,3.7589473724365234,3218284,1552623,0.026431172032836337,20485205,0.07579240725196551,4770907,6979188,19469473,0.0,,,0,0.0
conversation_trace,lru,1857442038,lru_2hit,1857442038,tree,union,5183,58742117,117184,6858198,3218284,3639914,6291,7111,0,0,271289,90649,180640,71947,0,2618749860450.304,0,prefix_first,0.0,0,0,259515654068.22412,410497,4223729664,406179674382.33606,611442,6563153920,554070621646.8481,800256,8905984000,620195634120.7039,884736,9989349376,453586841731.072,606327,7380938752,325201434501.12,326656,5330485248,0.01,1.0,0.01,0.02,3.6005115509033203,3218284,3639914,0.06196429726902761,20485205,0.17768501706475479,4770907,6979188,19469473,0.18295415301494808,,,0,0.0
conversation_trace,lru,1857442038,offline_next_use,1857442038,tree,union,5183,58742117,117184,16179727,3218284,12961443,6291,25333,449,229864,271289,271289,0,208720,0,2623836334974.975,0,prefix_first,0.0,0,0,237105719879.68002,1384707,9791664128,368935525234.68787,2148331,15768254464,502781324320.76776,2844986,23483475968,587801963939.8397,3095157,28086497280,455479277479.936,2173958,21350899712,471732524120.0637,1314304,15231283200,0.01,1.0,0.01,0.02,3.9467201232910156,3218284,12961443,0.2206499129066118,20485205,0.6327221524021849,4770907,6979188,19469473,1.0,,,229864,0.017425415085859194
conversation_trace,lru,1857442038,lfu,3714884076,tree,standalone,5183,58742117,117184,7412192,3218284,4193908,6291,8192,0,0,271289,208574,0,6467094,6566248972288,5249013276377.088,62715,prefix_first,1481637888.0,0,0,489105863409.66406,387188,192293982208,729786306756.6077,572416,342826448896,1040490472407.0403,855552,541917276160,1325666346729.4724,1036800,703823474688,975521636679.6798,749568,672680173568,686961012506.6239,592384,612133171200,0.01,2.0,0.02,0.03,52.33456516265869,3218284,4193908,0.07139524780831444,20485205,0.20472863220065407,7645104,8119412,21826628,0.01735478500581834,175616,0.0401911054842587,,
conversation_trace,lru,1857442038,lru,3714884076,tree,standalone,5183,58742117,117184,7192466,3218284,3974182,6291,7773,0,0,271289,11914,0,248962,252381757440,5248372622868.48,259375,prefix_first,1481637888.0,0,0,447207878346.7518,462085,8842168320,724625641472.0004,718940,14305302528,1081902432022.528,897509,21674799104,1298108372822.0159,930802,26184409088,987627024838.6561,667374,19963146240,707419635478.5282,297472,14650372096,0.01,2.0,0.02,0.03,6.63354229927063,3218284,3974182,0.06765472888898437,20485205,0.19400254964497549,7645104,8119412,21826628,0.0,451102,0.10193741237850497,,
conversation_trace,lru,1857442038,offline_next_use,3714884076,tree,standalone,5183,58742117,117184,19853297,3218284,16635013,6291,32511,0,0,271289,141652,0,3660187,3693181140992,5248429240582.144,129637,prefix_first,1481637888.0,0,0,460475664685.0558,1724379,90993788928,727392153475.0719,2688420,162502600704,1022417484462.0801,3618618,251371546624,1173974707367.936,3946834,307295731712,910416763934.7198,2762758,264246994944,952270828769.2798,1894004,257954369536,0.01,2.0,0.02,0.03,31.641704082489014,3218284,16635013,0.2831871551377694,20485205,0.8120501112876342,7645104,8119412,21826628,1.0,215704,0.012800879630225824,,
conversation_trace,lru,1857442038,lfu,3714884076,independent,union,5183,58742117,117184,7587808,3218284,4369524,6291,8535,0,0,271289,271289,0,243652,0,5248905196191.745,0,prefix_first,0.0,0,0,495700522489.8564,409716,9791664128,737776250691.585,605696,15768254464,1044398237247.4879,897536,23483475968,1322610997389.312,1085952,28086497280,966045082460.1599,773632,21350899712,682374105913.3441,596992,15231283200,0.01,2.0,0.02,0.03,5.025273323059082,3218284,4369524,0.0743848574609594,20485205,0.21330145341479376,7645104,8119412,21826628,-0.004421435429796272,,,0,0.0
conversation_trace,lru,1857442038,lru,3714884076,independent,union,5183,58742117,117184,7643568,3218284,4425284,6291,8655,0,0,271289,271289,0,246120,0,5248403132620.8,0,prefix_first,0.0,0,0,444515236083.712,518917,9791664128,720282782113.7924,800378,15768254464,1082827396947.9681,1003493,23483475968,1302098969931.776,1025010,28086497280,989485056514.0475,746222,21350899712,709193691029.504,331264,15231283200,0.01,2.0,0.02,0.03,3.949052095413208,3218284,4425284,0.0753340912109109,20485205,0.21602341787646254,7645104,8119412,21826628,0.0,,,0,0.0
conversation_trace,lru,1857442038,lru_2hit,3714884076,independent,union,5183,58742117,117184,9893548,3218284,6675264,6291,13040,0,0,271289,90649,180640,57007,0,5233475222720.513,0,prefix_first,0.0,0,0,516910924580.86395,697217,4223729664,811632740593.6646,1042034,6563153920,1103130891991.0398,1418240,8905984000,1230616667297.7925,1652438,9989349376,903065688852.4802,1146487,7380938752,668118309404.6715,718848,5330485248,0.01,2.0,0.02,0.03,2.8286426067352295,3218284,6675264,0.113636762529345,20485205,0.3258578081107804,7645104,8119412,21826628,0.17840999441056343,,,0,0.0
conversation_trace,lru,1857442038,offline_next_use,3714884076,independent,union,5183,58742117,117184,20254857,3218284,17036573,6291,33296,0,0,271289,271289,0,189664,0,5248412364189.695,0,prefix_first,0.0,0,0,413836088299.5199,1733595,9791664128,646996997652.4799,2696764,15768254464,908693331847.1674,3643194,23483475968,1043887070451.7122,4018514,28086497280,938540480258.0479,2901510,21350899712,1296458395680.7678,2042996,15231283200,0.01,2.0,0.02,0.03,4.922818660736084,3218284,17036573,0.2900231362107702,20485205,0.8316525511948746,7645104,8119412,21826628,1.0,,,185856,0.010909236264828613
conversation_trace,lru,1857442038,lfu,3714884076,tree,union,5183,58742117,117184,7587808,3218284,4369524,6291,8535,0,0,271289,271289,0,243652,0,5248905196191.745,0,prefix_first,0.0,0,0,495700522489.8564,409716,9791664128,737776250691.585,605696,15768254464,1044398237247.4879,897536,23483475968,1322610997389.312,1085952,28086497280,966045082460.1599,773632,21350899712,682374105913.3441,596992,15231283200,0.01,2.0,0.02,0.03,5.021336793899536,3218284,4369524,0.0743848574609594,20485205,0.21330145341479376,7645104,8119412,21826628,-0.004487569970398617,,,0,0.0
conversation_trace,lru,1857442038,lru,3714884076,tree,union,5183,58742117,117184,7643568,3218284,4425284,6291,8655,0,0,271289,271289,0,246120,0,5248403132620.8,0,prefix_first,0.0,0,0,444515236083.712,518917,9791664128,720282782113.7924,800378,15768254464,1082827396947.9681,1003493,23483475968,1302098969931.776,1025010,28086497280,989485056514.0475,746222,21350899712,709193691029.504,331264,15231283200,0.01,2.0,0.02,0.03,3.9373607635498047,3218284,4425284,0.0753340912109109,20485205,0.21602341787646254,7645104,8119412,21826628,0.0,,,0,0.0
conversation_trace,lru,1857442038,lru_2hit,3714884076,tree,union,5183,58742117,117184,9893548,3218284,6675264,6291,13040,0,0,271289,90649,180640,57007,0,5233475222720.513,0,prefix_first,0.0,0,0,516910924580.86395,697217,4223729664,811632740593.6646,1042034,6563153920,1103130891991.0398,1418240,8905984000,1230616667297.7925,1652438,9989349376,903065688852.4802,1146487,7380938752,668118309404.6715,718848,5330485248,0.01,2.0,0.02,0.03,2.909353494644165,3218284,6675264,0.113636762529345,20485205,0.3258578081107804,7645104,8119412,21826628,0.18107859903151866,,,0,0.0
conversation_trace,lru,1857442038,offline_next_use,3714884076,tree,union,5183,58742117,117184,20069001,3218284,16850717,6291,32933,363,185856,271289,271289,0,189664,0,5248412364189.695,0,prefix_first,0.0,0,0,413836088299.5199,1733595,9791664128,646996997652.4799,2695228,15768254464,908693331847.1674,3632442,23483475968,1043887070451.7122,3984722,28086497280,938540480258.0479,2854918,21350899712,1296458395680.7678,1949812,15231283200,0.01,2.0,0.02,0.03,5.350712776184082,3218284,16850717,0.28685920529558034,20485205,0.8225798570236422,7645104,8119412,21826628,1.0,,,185856,0.010909236264828613
conversation_trace,lru,1857442038,lfu,7429768151,tree,standalone,5183,58742117,117184,9301472,3218284,6083188,6291,11882,0,0,271289,179657,0,5465233,5549758349312,10497592301629.438,91632,prefix_first,1481637888.0,0,0,1017174104512.5121,577652,175431831552,1485830130509.8235,857088,315591784448,2148544777551.872,1229824,505619769344,2561034723651.583,1518592,664633995264,1899447197892.6074,1061888,642656296960,1384079729623.0403,838144,593405603840,0.01,4.0,0.04,0.05,42.32240605354309,3218284,6083188,0.10355752074784776,20485205,0.29695519278425575,12306050,9579319,23703489,-0.21966013734655326,166400,0.02662575516978079,,
conversation_trace,lru,1857442038,lru,7429768151,tree,standalone,5183,58742117,117184,11829890,3218284,8611606,6291,16835,0,0,271289,11897,0,225089,231169064960,10497515862566.914,259392,prefix_first,1481637888.0,0,0,883541921198.0801,935676,7873302528,1433169089495.0405,1439723,12823896064,2157830805962.753,1877945,19668963328,2599151441147.9043,1984439,24043337728,1968263879542.7844,1405119,18515159040,1454077087332.3518,968704,13292466176,0.01,4.0,0.04,0.05,6.60233473777771,3218284,8611606,0.14660019828703144,20485205,0.42038173403683293,12306050,9579319,23703489,0.0,475648,0.052342324755091034,,
conversation_trace,lru,1857442038,offline_next_use,7429768151,tree,standalone,5183,58742117,117184,23340481,3218284,20122197,6291,39325,0,0,271289,112643,0,2180866,2176147521536,10497553070835.709,158646,prefix_first,1481637888.0,0,0,734070706116.6074,2000464,77432315904,1164894828335.1038,3120731,135936927744,1681721413679.104,4226362,203809187840,2058986652463.1025,4699474,222366318592,1952848512993.2795,3465734,140467841024,2903549319360.5117,2609432,77234393088,0.01,4.0,0.04,0.05,22.373956441879272,3218284,20122197,0.34255144396651555,20485205,0.9822795036710641,12306050,9579319,23703489,1.0,101376,0.005012764064984956,,
conversation_trace,lru,1857442038,lfu,7429768151,independent,union,5183,58742117,117184,9467872,3218284,6249588,6291,12207,0,0,271289,271289,0,228302,0,10497525441777.666,0,prefix_first,0.0,0,0,1019444090433.5355,599156,9791664128,1491400252553.217,891904,15768254464,2152201867751.424,1274368,23483475968,2554149307273.218,1570816,28086497280,1900520602241.0237,1075200,21350899712,1379809321525.2485,838144,15231283200,0.01,4.0,0.04,0.05,2.7392988204956055,3218284,6249588,0.10639024126420231,20485205,0.305078128337012,12306050,9579319,23703489,-0.2540642757998035,,,0,0.0
conversation_trace,lru,1857442038,lru,7429768151,independent,union,5183,58742117,117184,12305538,3218284,9087254,6291,17764,0,0,271289,271289,0,222887,0,10497506713186.307,0,prefix_first,0.0,0,0,875216730253.3119,974076,9791664128,1421610352134.144,1495531,15768254464,2153997211019.2646,1971129,23483475968,2606289673560.0654,2130871,28086497280,1980440481282.0488,1496255,21350899712,1459952264937.4724,1019392,15231283200,0.01,4.0,0.04,0.05,2.831862449645996,3218284,9087254,0.15469742093224184,20485205,0.4436008328937885,12306050,9579319,23703489,0.0,,,0,0.0
conversation_trace,lru,1857442038,lru_2hit,7429768151,independent,union,5183,58742117,117184,12670365,3218284,9452081,6291,18464,0,0,271289,90649,180640,42230,0,10470130858225.666,0,prefix_first,0.0,0,0,1048872070082.56,967330,4223729664,1654465199134.7212,1451122,6563153920,2233598839486.4634,1980928,8905984000,2429860241637.3774,2337958,9989349376,1755656752824.3198,1643639,7380938752,1347677755060.2244,1071104,5330485248,0.01,4.0,0.04,0.05,2.083503007888794,3218284,9452081,0.16090807554654524,20485205,0.4614101250146142,12306050,9579319,23703489,0.03266399482786731,,,0,0.0
conversation_trace,lru,1857442038,offline_next_use,7429768151,independent,union,5183,58742117,117184,23474625,3218284,20256341,6291,39587,0,0,271289,271289,0,174231,0,10497546880649.215,0,prefix_first,0.0,0,0,649462575362.0481,2000464,9791664128,1016594010277.8882,3118683,15768254464,1438682907944.9602,4224314,23483475968,1742015974703.1033,4712274,28086497280,1711735116396.5435,3502086,21350899712,3939056295964.6724,2698520,15231283200,0.01,4.0,0.04,0.05,4.803221702575684,3218284,20256341,0.34483505250585367,20485205,0.9888278394089783,12306050,9579319,23703489,1.0,,,32768,0.0016176662902742407
conversation_trace,lru,1857442038,lfu,7429768151,tree,union,5183,58742117,117184,9467872,3218284,6249588,6291,12207,0,0,271289,271289,0,228302,0,10497525441777.666,0,prefix_first,0.0,0,0,1019444090433.5355,599156,9791664128,1491400252553.217,891904,15768254464,2152201867751.424,1274368,23483475968,2554149307273.218,1570816,28086497280,1900520602241.0237,1075200,21350899712,1379809321525.2485,838144,15231283200,0.01,4.0,0.04,0.05,4.015504837036133,3218284,6249588,0.10639024126420231,20485205,0.305078128337012,12306050,9579319,23703489,-0.2548118458172759,,,0,0.0
conversation_trace,lru,1857442038,lru,7429768151,tree,union,5183,58742117,117184,12305538,3218284,9087254,6291,17764,0,0,271289,271289,0,222887,0,10497506713186.307,0,prefix_first,0.0,0,0,875216730253.3119,974076,9791664128,1421610352134.144,1495531,15768254464,2153997211019.2646,1971129,23483475968,2606289673560.0654,2130871,28086497280,1980440481282.0488,1496255,21350899712,1459952264937.4724,1019392,15231283200,0.01,4.0,0.04,0.05,4.173673152923584,3218284,9087254,0.15469742093224184,20485205,0.4436008328937885,12306050,9579319,23703489,0.0,,,0,0.0
conversation_trace,lru,1857442038,lru_2hit,7429768151,tree,union,5183,58742117,117184,12670365,3218284,9452081,6291,18464,0,0,271289,90649,180640,42230,0,10470130858225.666,0,prefix_first,0.0,0,0,1048872070082.56,967330,4223729664,1654465199134.7212,1451122,6563153920,2233598839486.4634,1980928,8905984000,2429860241637.3774,2337958,9989349376,1755656752824.3198,1643639,7380938752,1347677755060.2244,1071104,5330485248,0.01,4.0,0.04,0.05,4.062752723693848,3218284,9452081,0.16090807554654524,20485205,0.4614101250146142,12306050,9579319,23703489,0.0327601068180608,,,0,0.0
conversation_trace,lru,1857442038,offline_next_use,7429768151,tree,union,5183,58742117,117184,23441857,3218284,20223573,6291,39523,64,32768,271289,271289,0,174231,0,10497546880649.215,0,prefix_first,0.0,0,0,649462575362.0481,2000464,9791664128,1016594010277.8882,3118683,15768254464,1438682907944.9602,4224314,23483475968,1742015974703.1033,4708690,28086497280,1711735116396.5435,3479558,21350899712,3939056295964.6724,2691864,15231283200,0.01,4.0,0.04,0.05,2.8671247959136963,3218284,20223573,0.34427722446571,20485205,0.9872282459462817,12306050,9579319,23703489,1.0,,,32768,0.0016176662902742407
conversation_trace,lru,1857442038,lfu,14859536302,tree,standalone,5183,58742117,117184,11387717,3218284,8169433,6291,15957,0,0,271289,132272,0,3901910,3967616548864,20995855204304.895,139017,prefix_first,1481637888.0,0,0,2016828188559.3594,828913,143353014272,3068362069194.7515,1225728,261160499200,4304286925092.864,1681408,426588596224,4945406050711.551,2010600,570849406976,3663526799607.8076,1389056,564820500480,2995963533250.561,1033728,535386845184,0.01,8.0,0.08,0.09,35.639426946640015,3218284,8169433,0.13907283933944703,20485205,0.3987967413555295,16532445,11807268,23703489,-0.6811993359713017,238711,0.028390450972295433,,
conversation_trace,lru,1857442038,lru,14859536302,tree,standalone,5183,58742117,117184,16377902,3218284,13159618,6291,25721,0,0,271289,11880,0,197043,209401675776,20995765293176.832,259409,prefix_first,1481637888.0,0,0,1737945428162.559,1395888,6924496896,2829395746713.601,2174955,11319189504,4308939991179.265,2885434,17607723008,5214947832823.807,3137255,21671884800,3957666880282.6245,2216454,16819990528,2945387776126.976,1349632,12496596992,0.01,8.0,0.08,0.09,6.725620269775391,3218284,13159618,0.2240235570672402,20485205,0.6423962074092009,16532445,11807268,23703489,0.0,154031,0.011569405202135043,,
conversation_trace,lru,1857442038,offline_next_use,14859536302,tree,standalone,5183,58742117,117184,23703489,3218284,20485205,6291,40034,0,0,271289,102863,0,1760378,1752945393664,20995747664044.035,168426,prefix_first,1481637888.0,0,0,862872551659.5208,2019920,75884617728,1407889765928.9595,3152987,133534640128,2154555862759.4243,4285754,198474033152,2927047732310.0166,4782930,212630290432,3487012948862.9756,3545094,120171603968,10154887164635.139,2698520,46346489856,0.01,8.0,0.08,0.09,19.861757278442383,3218284,20485205,0.34873113272373213,20485205,1.0,16532445,11807268,23703489,1.0,0,0.0,,
conversation_trace,lru,1857442038,lfu,14859536302,independent,union,5183,58742117,117184,11626428,3218284,8408144,6291,16424,0,0,271289,271289,0,207659,0,20995910554779.645,0,prefix_first,0.0,0,0,2015942543230.9758,848369,9791664128,3073823753220.096,1259008,15768254464,4309512945993.728,1739264,23483475968,4931662905710.59,2066920,28086497280,3660607616526.335,1452663,21350899712,3004360790097.9214,1041920,15231283200,0.01,8.0,0.08,0.09,4.138701438903809,3218284,8408144,0.14313655056047775,20485205,0.4104495903262867,16532445,11807268,23703489,-0.6840224074106094,,,0,0.0
conversation_trace,lru,1857442038,lru,14859536302,independent,union,5183,58742117,117184,16531933,3218284,13313649,6291,26022,0,0,271289,271289,0,195578,0,20995776554283.01,0,prefix_first,0.0,0,0,1722741833156.6084,1416287,9791664128,2808104738744.32,2207211,15768254464,4300035862378.495,2916154,23483475968,5222962931410.946,3157735,28086497280,3975273734838.273,2238982,21350899712,2966657453754.3696,1377280,15231283200,0.01,8.0,0.08,0.09,4.742855072021484,3218284,13313649,0.22664571316011645,20485205,0.6499153413402502,16532445,11807268,23703489,0.0,,,0,0.0
conversation_trace,lru,1857442038,lru_2hit,14859536302,independent,union,5183,58742117,117184,14132242,3218284,10913958,6291,21320,0,0,271289,90649,180640,29919,0,20960584704489.473,0,prefix_first,0.0,0,0,2153460667592.7024,1092375,4223729664,3415151039971.328,1636978,6563153920,4598930711490.5625,2236928,8905984000,4794239359709.186,2647718,9989349376,3495331791423.488,1910903,7380938752,2503471134302.208,1389056,5330485248,0.01,8.0,0.08,0.09,2.2639319896698,3218284,10913958,0.1857944275314422,20485205,0.5327727010786565,16532445,11807268,23703489,-0.33461232123126416,,,0,0.0
conversation_trace,lru,1857442038,offline_next_use,14859536302,independent,union,5183,58742117,117184,23703489,3218284,20485205,6291,40034,0,0,271289,271289,0,166592,0,20995802125326.336,0,prefix_first,0.0,0,0,696110594748.4166,2019920,9791664128,1098196966426.6234,3152987,15768254464,1585308875802.624,4285754,23483475968,1921162072860.6719,4782930,28086497280,1849557414070.2722,3545094,21350899712,13845466201417.729,2698520,15231283200,0.01,8.0,0.08,0.09,3.012880802154541,3218284,20485205,0.34873113272373213,20485205,1.0,16532445,11807268,23703489,1.0,,,0,0.0
conversation_trace,lru,1857442038,lfu,14859536302,tree,union,5183,58742117,117184,11626428,3218284,8408144,6291,16424,0,0,271289,271289,0,207659,0,20995910554779.645,0,prefix_first,0.0,0,0,2015942543230.9758,848369,9791664128,3073823753220.096,1259008,15768254464,4309512945993.728,1739264,23483475968,4931662905710.59,2066920,28086497280,3660607616526.335,1452663,21350899712,3004360790097.9214,1041920,15231283200,0.01,8.0,0.08,0.09,3.0180137157440186,3218284,8408144,0.14313655056047775,20485205,0.4104495903262867,16532445,11807268,23703489,-0.6840224074106094,,,0,0.0
conversation_trace,lru,1857442038,lru,14859536302,tree,union,5183,58742117,117184,16531933,3218284,13313649,6291,26022,0,0,271289,271289,0,195578,0,20995776554283.01,0,prefix_first,0.0,0,0,1722741833156.6084,1416287,9791664128,2808104738744.32,2207211,15768254464,4300035862378.495,2916154,23483475968,5222962931410.946,3157735,28086497280,3975273734838.273,2238982,21350899712,2966657453754.3696,1377280,15231283200,0.01,8.0,0.08,0.09,3.19677472114563,3218284,13313649,0.22664571316011645,20485205,0.6499153413402502,16532445,11807268,23703489,0.0,,,0,0.0
conversation_trace,lru,1857442038,lru_2hit,14859536302,tree,union,5183,58742117,117184,14132242,3218284,10913958,6291,21320,0,0,271289,90649,180640,29919,0,20960584704489.473,0,prefix_first,0.0,0,0,2153460667592.7024,1092375,4223729664,3415151039971.328,1636978,6563153920,4598930711490.5625,2236928,8905984000,4794239359709.186,2647718,9989349376,3495331791423.488,1910903,7380938752,2503471134302.208,1389056,5330485248,0.01,8.0,0.08,0.09,3.3556571006774902,3218284,10913958,0.1857944275314422,20485205,0.5327727010786565,16532445,11807268,23703489,-0.33461232123126416,,,0,0.0
conversation_trace,lru,1857442038,offline_next_use,14859536302,tree,union,5183,58742117,117184,23703489,3218284,20485205,6291,40034,0,0,271289,271289,0,166592,0,20995802125326.336,0,prefix_first,0.0,0,0,696110594748.4166,2019920,9791664128,1098196966426.6234,3152987,15768254464,1585308875802.624,4285754,23483475968,1921162072860.6719,4782930,28086497280,1849557414070.2722,3545094,21350899712,13845466201417.729,2698520,15231283200,0.01,8.0,0.08,0.09,4.2070653438568115,3218284,20485205,0.34873113272373213,20485205,1.0,16532445,11807268,23703489,1.0,,,0,0.0
conversation_trace,lru,3714884076,lfu,3714884076,tree,standalone,5183,58742117,117184,8702159,4770907,3931252,9329,7679,0,0,261582,202674,0,6338114,6437190238208,5249013276966.912,58908,prefix_first,1481637888.0,0,0,489272597479.4239,345204,187887034368,729842896895.9998,513536,335968778240,1040852205961.2162,785920,533281132544,1325065465495.5515,972288,696721498112,976333321535.4883,718336,672715671552,686165151711.232,595968,610292500480,0.02,1.0,0.02,0.04,46.39055037498474,4770907,3931252,0.06692390742403785,18932582,0.20764478928441985,10318989,8843380,23165889,-0.07480002620898238,364432,0.08483678035907669,,
conversation_trace,lru,3714884076,lru,3714884076,tree,standalone,5183,58742117,117184,9505841,4770907,4734934,9329,9255,0,0,261582,11787,0,236952,239884828672,5248387629084.671,249795,prefix_first,1481637888.0,0,0,450708060594.1762,505676,8247697408,729220736628.7358,787801,13428191232,1081211242678.2715,1020026,20530425856,1284736137908.2244,1046711,25096660992,975277830252.5436,794624,19187533824,725751983134.7198,580096,13782779904,0.02,1.0,0.02,0.04,7.020015716552734,4770907,4734934,0.08060543681120652,18932582,0.25009446677690345,10318989,8843380,23165889,0.0,812124,0.14640625715469352,,
conversation_trace,lru,3714884076,offline_next_use,3714884076,tree,standalone,5183,58742117,117184,20250249,4770907,15479342,9329,30249,0,0,261582,141573,0,3706002,3741303439360,5248400257327.104,120009,prefix_first,1481637888.0,0,0,450360826726.4,1557613,92691920896,705206286651.392,2436643,165587761152,979033783523.3281,3291131,258998816768,1139050385254.3994,3640855,315685416960,930608854996.9922,2635544,267980015616,1042658482286.5923,1917556,278551365632,0.02,1.0,0.02,0.04,33.00042796134949,4770907,15479342,0.26351351960978864,18932582,0.8176033253150574,10318989,8843380,23165889,1.0,597884,0.03718825623276055,,
conversation_trace,lru,3714884076,lfu,3714884076,independent,union,5183,58742117,117184,9066591,4770907,4295684,9329,8391,0,0,261582,261582,0,234850,0,5248852702257.152,0,prefix_first,0.0,0,0,498452249780.22375,388612,9307439104,742525596764.1603,579072,15083550720,1052804093405.1841,863232,22680195072,1320284175558.656,1052672,27342036992,961593099300.8643,780800,20908247040,673193487448.0642,631296,15210940416,0.02,1.0,0.02,0.04,4.869836330413818,4770907,4295684,0.07312783773182706,18932582,0.22689372215580528,10318989,8843380,23165889,-0.11702757621258948,,,0,0.0
conversation_trace,lru,3714884076,lru,3714884076,independent,union,5183,58742117,117184,10317965,4770907,5547058,9329,10843,0,0,261582,261582,0,233221,0,5248401967015.936,0,prefix_first,0.0,0,0,436589744044.0319,592204,9307439104,709340212658.1757,915922,15083550720,1073665910921.216,1169530,22680195072,1297508135952.3843,1206985,27342036992,991305715154.9437,922577,20908247040,739992248285.1842,739840,15210940416,0.02,1.0,0.02,0.04,4.070918083190918,4770907,5547058,0.09443067909860994,18932582,0.29299004224569053,10318989,8843380,23165889,0.0,,,0,0.0
conversation_trace,lru,3714884076,lru_2hit,3714884076,independent,union,5183,58742117,117184,11421881,4770907,6650974,9329,12991,0,0,261582,86016,175566,53697,0,5238440514365.439,0,prefix_first,0.0,0,0,518073854676.99194,668552,4001691648,814866425753.6002,1007616,6252541952,1105770609113.0881,1380352,8548419584,1227474242095.1035,1627350,9656596480,896920808146.9443,1171968,7183562752,675334574579.7118,795136,5336539136,0.02,1.0,0.02,0.04,3.1217570304870605,4770907,6650974,0.11322326023762473,18932582,0.3512977786125527,10318989,8843380,23165889,0.10323741249402411,,,0,0.0
conversation_trace,lru,3714884076,offline_next_use,3714884076,independent,union,5183,58742117,117184,21010949,4770907,16240042,9329,31735,0,0,261582,261582,0,184536,0,5248446400712.704,0,prefix_first,0.0,0,0,387093709973.50415,1603561,9307439104,606347284680.7041,2508323,15083550720,855449383665.6637,3412987,22680195072,994902522533.888,3794455,27342036992,926682741463.0398,2795800,20908247040,1477970758395.9048,2124916,15210940416,0.02,1.0,0.02,0.04,5.1196980476379395,4770907,16240042,0.27646334230684944,18932582,0.8577827366600076,10318989,8843380,23165889,1.0,,,162816,0.010025589835297223
conversation_trace,lru,3714884076,lfu,3714884076,tree,union,5183,58742117,117184,9066591,4770907,4295684,9329,8391,0,0,261582,261582,0,234850,0,5248852702257.152,0,prefix_first,0.0,0,0,498452249780.22375,388612,9307439104,742525596764.1603,579072,15083550720,1052804093405.1841,863232,22680195072,1320284175558.656,1052672,27342036992,961593099300.8643,780800,20908247040,673193487448.0642,631296,15210940416,0.02,1.0,0.02,0.04,4.910080909729004,4770907,4295684,0.07312783773182706,18932582,0.22689372215580528,10318989,8843380,23165889,-0.11883704039669643,,,0,0.0
